id,technology,operator,name,address,commune,commune_ar,commune_code,wilaya_code,lat,lng,source
mobilis-e6b12d908a,5G,mobilis,TLEMCEN,,TLEMCEN,تلمسان,,13,34.926221,-1.33117,https://mobilis.dz/map/5g
mobilis-362b147dc9,5G,mobilis,MAGHNIA,,MAGHNIA,مغنية,,13,34.833511,-1.80334,https://mobilis.dz/map/5g
mobilis-d8514964b8,5G,mobilis,EL ARICHA,,EL ARICHA,العريشة,,13,34.289451,-1.22981,https://mobilis.dz/map/5g
mobilis-0093942c16,5G,mobilis,MAGHNIA,,MAGHNIA,مغنية,,13,34.852981,-1.709728,https://mobilis.dz/map/5g
mobilis-e99b8bf63e,5G,mobilis,TLEMCEN,,TLEMCEN,تلمسان,,13,34.876141,-1.31827,https://mobilis.dz/map/5g
mobilis-e8f7a15139,5G,mobilis,TLEMCEN,,TLEMCEN,تلمسان,,13,34.882401,-1.32812,https://mobilis.dz/map/5g
mobilis-df4eb5f681,5G,mobilis,MANSOURAH,,MANSOURAH,المنصورة,,13,34.879141,-1.34277,https://mobilis.dz/map/5g
mobilis-763ede490b,5G,mobilis,MANSOURAH,,MANSOURAH,المنصورة,,13,34.882171,-1.3489,https://mobilis.dz/map/5g
mobilis-a85a7cc7d7,5G,mobilis,MANSOURAH,,MANSOURAH,المنصورة,,13,34.889591,-1.33967,https://mobilis.dz/map/5g
mobilis-bde4eec703,5G,mobilis,MANSOURAH,,MANSOURAH,المنصورة,,13,34.881081,-1.35757,https://mobilis.dz/map/5g
mobilis-58a64ba49c,5G,mobilis,TLEMCEN,,TLEMCEN,تلمسان,,13,34.909681,-1.31928,https://mobilis.dz/map/5g
mobilis-dd3e31a0b7,5G,mobilis,MANSOURAH,,MANSOURAH,المنصورة,,13,34.885771,-1.36011,https://mobilis.dz/map/5g
mobilis-c83ed081f3,5G,mobilis,MANSOURAH,,MANSOURAH,المنصورة,,13,34.874501,-1.37136,https://mobilis.dz/map/5g
mobilis-137cad163e,5G,mobilis,TLEMCEN,,TLEMCEN,تلمسان,,13,34.917661,-1.31781,https://mobilis.dz/map/5g
mobilis-9901dc351b,5G,mobilis,TLEMCEN,,TLEMCEN,تلمسان,,13,34.874161,-1.29847,https://mobilis.dz/map/5g
mobilis-ceefff4fea,5G,mobilis,MAGHNIA,,MAGHNIA,مغنية,,13,34.844461,-1.74734,https://mobilis.dz/map/5g
mobilis-3d19f30bf3,5G,mobilis,TLEMCEN,,TLEMCEN,تلمسان,,13,34.916371,-1.355405,https://mobilis.dz/map/5g
mobilis-784e1dad09,5G,mobilis,MANSOURAH,,MANSOURAH,المنصورة,,13,34.888311,-1.35548,https://mobilis.dz/map/5g
mobilis-a8246abd57,5G,mobilis,MANSOURAH,,MANSOURAH,المنصورة,,13,34.856551,-1.33551,https://mobilis.dz/map/5g
mobilis-a75d255bbb,5G,mobilis,TLEMCEN,,TLEMCEN,تلمسان,,13,34.869441,-1.321993,https://mobilis.dz/map/5g
mobilis-5b2cfa15f0,5G,mobilis,MANSOURAH,,MANSOURAH,المنصورة,,13,34.879101,-1.3369,https://mobilis.dz/map/5g
mobilis-a17280028e,5G,mobilis,MANSOURAH,,MANSOURAH,المنصورة,,13,34.884871,-1.340356,https://mobilis.dz/map/5g
mobilis-9130a1ccf4,5G,mobilis,TLEMCEN,,TLEMCEN,تلمسان,,13,34.878101,-1.31541,https://mobilis.dz/map/5g
mobilis-f2dc0f2e36,5G,mobilis,TLEMCEN,,TLEMCEN,تلمسان,,13,34.890941,-1.31091,https://mobilis.dz/map/5g
mobilis-627312a957,5G,mobilis,TLEMCEN,,TLEMCEN,تلمسان,,13,34.875801,-1.29056,https://mobilis.dz/map/5g
mobilis-ab38fdd7c2,5G,mobilis,TLEMCEN,,TLEMCEN,تلمسان,,13,34.916901,-1.34281,https://mobilis.dz/map/5g
mobilis-283fc7db82,5G,mobilis,MANSOURAH,,MANSOURAH,المنصورة,,13,34.887071,-1.36566,https://mobilis.dz/map/5g
mobilis-6405135046,5G,mobilis,TLEMCEN,,TLEMCEN,تلمسان,,13,34.920811,-1.330181,https://mobilis.dz/map/5g
mobilis-dc7b0e5288,5G,mobilis,MAGHNIA,,MAGHNIA,مغنية,,13,34.858261,-1.72796,https://mobilis.dz/map/5g
mobilis-f32044a488,5G,mobilis,CHETOUANE,,CHETOUANE,شتوان,,13,34.934971,-1.28636,https://mobilis.dz/map/5g
mobilis-2fae22dfac,5G,mobilis,TLEMCEN,,TLEMCEN,تلمسان,,13,34.894601,-1.30843,https://mobilis.dz/map/5g
mobilis-347421f6d0,5G,mobilis,REMCHI,,REMCHI,الرمشي,,13,35.056951,-1.42878,https://mobilis.dz/map/5g
mobilis-48bd77f837,5G,mobilis,TLEMCEN,,TLEMCEN,تلمسان,,13,34.868131,-1.313859,https://mobilis.dz/map/5g
mobilis-307fd3697e,5G,mobilis,TLEMCEN,,TLEMCEN,تلمسان,,13,34.879711,-1.3022,https://mobilis.dz/map/5g
mobilis-2211064f0a,5G,mobilis,REMCHI,,REMCHI,الرمشي,,13,35.056501,-1.500228,https://mobilis.dz/map/5g
mobilis-1a273df65f,5G,mobilis,TLEMCEN,,TLEMCEN,تلمسان,,13,34.910541,-1.34636,https://mobilis.dz/map/5g
mobilis-5cc94cb725,5G,mobilis,TLEMCEN,,TLEMCEN,تلمسان,,13,34.878531,-1.32566,https://mobilis.dz/map/5g
mobilis-4db29bbf8d,5G,mobilis,TLEMCEN,,TLEMCEN,تلمسان,,13,34.922171,-1.343412,https://mobilis.dz/map/5g
mobilis-dd91c3a70e,5G,mobilis,MANSOURAH,,MANSOURAH,المنصورة,,13,34.875651,-1.3603,https://mobilis.dz/map/5g
mobilis-7e303ed8a8,5G,mobilis,MANSOURAH,,MANSOURAH,المنصورة,,13,34.879691,-1.37236,https://mobilis.dz/map/5g
mobilis-420d415e64,5G,mobilis,MANSOURAH,,MANSOURAH,المنصورة,,13,34.867471,-1.33305,https://mobilis.dz/map/5g
mobilis-dedd30f831,5G,mobilis,TLEMCEN,,TLEMCEN,تلمسان,,13,34.875591,-1.30552,https://mobilis.dz/map/5g
mobilis-e1ff5e860b,5G,mobilis,TLEMCEN,,TLEMCEN,تلمسان,,13,34.877491,-1.31043,https://mobilis.dz/map/5g
mobilis-67394d4b89,5G,mobilis,TLEMCEN,,TLEMCEN,تلمسان,,13,34.873011,-1.31637,https://mobilis.dz/map/5g
mobilis-97b693b2f1,5G,mobilis,TLEMCEN,,TLEMCEN,تلمسان,,13,34.884871,-1.32585,https://mobilis.dz/map/5g
mobilis-1f1df17407,5G,mobilis,TLEMCEN,,TLEMCEN,تلمسان,,13,34.895021,-1.33237,https://mobilis.dz/map/5g
mobilis-b3835ae81d,5G,mobilis,TLEMCEN,,TLEMCEN,تلمسان,,13,34.893311,-1.31787,https://mobilis.dz/map/5g
mobilis-2cd8c04eee,5G,mobilis,CHETOUANE,,CHETOUANE,شتوان,,13,34.903061,-1.29697,https://mobilis.dz/map/5g
mobilis-9a5900c874,5G,mobilis,CHETOUANE,,CHETOUANE,شتوان,,13,34.908051,-1.30596,https://mobilis.dz/map/5g
mobilis-916cadcb24,5G,mobilis,CHETOUANE,,CHETOUANE,شتوان,,13,34.912741,-1.28914,https://mobilis.dz/map/5g
mobilis-824b88ee65,5G,mobilis,TLEMCEN,,TLEMCEN,تلمسان,,13,34.914931,-1.32149,https://mobilis.dz/map/5g
mobilis-978de4c64d,5G,mobilis,OULED MIMOUN,,OULED MIMOUN,أولاد ميمون,,13,34.908131,-1.036225,https://mobilis.dz/map/5g
mobilis-ee72aac386,5G,mobilis,MANSOURAH,,MANSOURAH,المنصورة,,13,34.893841,-1.352819,https://mobilis.dz/map/5g
mobilis-31d65f9246,5G,mobilis,MANSOURAH,,MANSOURAH,المنصورة,,13,34.874061,-1.365599,https://mobilis.dz/map/5g
mobilis-c52b327361,5G,mobilis,TLEMCEN,,TLEMCEN,تلمسان,,13,34.910271,-1.351703,https://mobilis.dz/map/5g
mobilis-e5f4cbc238,5G,mobilis,MANSOURAH,,MANSOURAH,المنصورة,,13,34.887001,-1.33411,https://mobilis.dz/map/5g
mobilis-fc91f46f67,5G,mobilis,MANSOURAH,,MANSOURAH,المنصورة,,13,34.879101,-1.3621,https://mobilis.dz/map/5g
mobilis-cda762985b,5G,mobilis,MANSOURAH,,MANSOURAH,المنصورة,,13,34.891681,-1.34631,https://mobilis.dz/map/5g
mobilis-17c6a31159,5G,mobilis,TLEMCEN,,TLEMCEN,تلمسان,,13,34.923371,-1.348305,https://mobilis.dz/map/5g
mobilis-c0975824af,5G,mobilis,TLEMCEN,,TLEMCEN,تلمسان,,13,34.887641,-1.31582,https://mobilis.dz/map/5g
mobilis-ead5e0b945,5G,mobilis,NEDROMA,,NEDROMA,ندرومة,,13,35.005921,-1.74371,https://mobilis.dz/map/5g
mobilis-e92e718be7,5G,mobilis,REMCHI,,REMCHI,الرمشي,,13,35.053741,-1.43031,https://mobilis.dz/map/5g
mobilis-2d313c5758,5G,mobilis,REMCHI,,REMCHI,الرمشي,,13,35.056921,-1.42091,https://mobilis.dz/map/5g
mobilis-174d8a40d4,5G,mobilis,TLEMCEN,,TLEMCEN,تلمسان,,13,34.871211,-1.31268,https://mobilis.dz/map/5g
mobilis-af25fa6750,5G,mobilis,TLEMCEN,,TLEMCEN,تلمسان,,13,34.925291,-1.33465,https://mobilis.dz/map/5g
mobilis-10ad57f2dd,5G,mobilis,CHETOUANE,,CHETOUANE,شتوان,,13,34.959551,-1.289,https://mobilis.dz/map/5g
mobilis-d434965cc0,5G,mobilis,MAGHNIA,,MAGHNIA,مغنية,,13,34.846301,-1.76396,https://mobilis.dz/map/5g
mobilis-15df1d6178,5G,mobilis,BENI ABBES,,BENI ABBES,بني عباس,,51,30.130281,-2.1616,https://mobilis.dz/map/5g
mobilis-d9a2e2edad,5G,mobilis,BECHAR,,BECHAR,بشار,,08,31.609821,-2.22461,https://mobilis.dz/map/5g
mobilis-7c787e604a,5G,mobilis,BECHAR,,BECHAR,بشار,,08,31.584361,-2.23748,https://mobilis.dz/map/5g
mobilis-54b65fe64f,5G,mobilis,BECHAR,,BECHAR,بشار,,08,31.626541,-2.20272,https://mobilis.dz/map/5g
mobilis-8c8233b9e7,5G,mobilis,BECHAR,,BECHAR,بشار,,08,31.639611,-2.230889,https://mobilis.dz/map/5g
mobilis-0c0e59e4b4,5G,mobilis,ADRAR,,ADRAR,أدرار,,01,27.868951,-0.31537,https://mobilis.dz/map/5g
mobilis-fe1c5c7bb3,5G,mobilis,TIMIMOUN,,TIMIMOUN,تيميمون,,49,29.228181,0.20782,https://mobilis.dz/map/5g
mobilis-01dae4c4a6,5G,mobilis,TIMIMOUN,,TIMIMOUN,تيميمون,,49,29.253031,0.22303,https://mobilis.dz/map/5g
mobilis-9dbddaa010,5G,mobilis,ADRAR,,ADRAR,أدرار,,01,27.899661,-0.24328,https://mobilis.dz/map/5g
mobilis-ad101e35d8,5G,mobilis,BECHAR,,BECHAR,بشار,,08,31.594751,-2.23699,https://mobilis.dz/map/5g
mobilis-32a92c2460,5G,mobilis,ADRAR,,ADRAR,أدرار,,01,27.867851,-0.280556,https://mobilis.dz/map/5g
mobilis-0dd15ba91c,5G,mobilis,BECHAR,,BECHAR,بشار,,08,31.599231,-2.22873,https://mobilis.dz/map/5g
mobilis-e9c693275e,5G,mobilis,BECHAR,,BECHAR,بشار,,08,31.606201,-2.23343,https://mobilis.dz/map/5g
mobilis-a8cc96366d,5G,mobilis,BECHAR,,BECHAR,بشار,,08,31.620591,-2.204652,https://mobilis.dz/map/5g
mobilis-49117e7283,5G,mobilis,BECHAR,,BECHAR,بشار,,08,31.588721,-2.2287,https://mobilis.dz/map/5g
mobilis-3db3e2bfae,5G,mobilis,BECHAR,,BECHAR,بشار,,08,31.617461,-2.19706,https://mobilis.dz/map/5g
mobilis-b84714f93c,5G,mobilis,NAAMA,,NAAMA,النعامة,,45,33.349601,-0.299045,https://mobilis.dz/map/5g
mobilis-ee8889cffb,5G,mobilis,MECHRIA,,MECHRIA,المشرية,,45,33.542971,-0.27345,https://mobilis.dz/map/5g
mobilis-ee868a9655,5G,mobilis,AIN SEFRA,,AIN SEFRA,عين الصفراء,,45,32.756071,-0.593569,https://mobilis.dz/map/5g
mobilis-f55f28a197,5G,mobilis,ADRAR,,ADRAR,أدرار,,01,27.862541,-0.282125,https://mobilis.dz/map/5g
mobilis-dfb3a36f13,5G,mobilis,ADRAR,,ADRAR,أدرار,,01,27.878591,-0.27747,https://mobilis.dz/map/5g
mobilis-5ca2712839,5G,mobilis,BECHAR,,BECHAR,بشار,,08,31.728381,-2.03979,https://mobilis.dz/map/5g
mobilis-375ae44660,5G,mobilis,BECHAR,,BECHAR,بشار,,08,31.584741,-2.22592,https://mobilis.dz/map/5g
mobilis-b73793109c,5G,mobilis,BECHAR,,BECHAR,بشار,,08,31.566761,-2.232593,https://mobilis.dz/map/5g
mobilis-636d1cb8a8,5G,mobilis,BECHAR,,BECHAR,بشار,,08,31.747501,-2.06603,https://mobilis.dz/map/5g
mobilis-a7924d7218,5G,mobilis,BECHAR,,BECHAR,بشار,,08,31.615231,-2.21314,https://mobilis.dz/map/5g
mobilis-bb087d6735,5G,mobilis,BECHAR,,BECHAR,بشار,,08,31.593241,-2.22441,https://mobilis.dz/map/5g
mobilis-3d1ebe1dd5,5G,mobilis,BECHAR,,BECHAR,بشار,,08,31.562891,-2.23431,https://mobilis.dz/map/5g
mobilis-1c572e5ae1,5G,mobilis,BECHAR,,BECHAR,بشار,,08,31.572781,-2.23065,https://mobilis.dz/map/5g
mobilis-9ab3431d9f,5G,mobilis,BECHAR,,BECHAR,بشار,,08,31.571331,-2.24163,https://mobilis.dz/map/5g
mobilis-05959bb177,5G,mobilis,BECHAR,,BECHAR,بشار,,08,31.619421,-2.20832,https://mobilis.dz/map/5g
mobilis-0fb2257aa3,5G,mobilis,BECHAR,,BECHAR,بشار,,08,31.625391,-2.20765,https://mobilis.dz/map/5g
mobilis-715b1caa0c,5G,mobilis,MECHRIA,,MECHRIA,المشرية,,45,33.542941,-0.284825,https://mobilis.dz/map/5g
mobilis-5a0912b5fb,5G,mobilis,AIN SEFRA,,AIN SEFRA,عين الصفراء,,45,32.768291,-0.56102,https://mobilis.dz/map/5g
mobilis-cbf46401c6,5G,mobilis,AIN SEFRA,,AIN SEFRA,عين الصفراء,,45,32.757331,-0.58048,https://mobilis.dz/map/5g
mobilis-cc2e876345,5G,mobilis,MECHRIA,,MECHRIA,المشرية,,45,33.555651,-0.27135,https://mobilis.dz/map/5g
mobilis-d74e720e16,5G,mobilis,MECHRIA,,MECHRIA,المشرية,,45,33.541751,-0.27776,https://mobilis.dz/map/5g
mobilis-121d41fc13,5G,mobilis,MECHRIA,,MECHRIA,المشرية,,45,33.539651,-0.289884,https://mobilis.dz/map/5g
mobilis-b8ccd8bc32,5G,mobilis,AIN SEFRA,,AIN SEFRA,عين الصفراء,,45,32.752411,-0.59058,https://mobilis.dz/map/5g
mobilis-78f17cfe9d,5G,mobilis,NAAMA,,NAAMA,النعامة,,45,33.265881,-0.31671,https://mobilis.dz/map/5g
mobilis-24c6da3e17,5G,mobilis,MECHRIA,,MECHRIA,المشرية,,45,33.553761,-0.26756,https://mobilis.dz/map/5g
mobilis-4a4d41d0f6,5G,mobilis,MECHRIA,,MECHRIA,المشرية,,45,33.546551,-0.286588,https://mobilis.dz/map/5g
mobilis-a90b3b80c9,5G,mobilis,MECHRIA,,MECHRIA,المشرية,,45,33.539291,-0.28115,https://mobilis.dz/map/5g
mobilis-083665784d,5G,mobilis,NAAMA,,NAAMA,النعامة,,45,33.260241,-0.315542,https://mobilis.dz/map/5g
mobilis-44bdd394d0,5G,mobilis,AIN SEFRA,,AIN SEFRA,عين الصفراء,,45,32.741171,-0.58755,https://mobilis.dz/map/5g
mobilis-0c1c4200c5,5G,mobilis,MECHRIA,,MECHRIA,المشرية,,45,33.537791,-0.266907,https://mobilis.dz/map/5g
mobilis-077af06929,5G,mobilis,NAAMA,,NAAMA,النعامة,,45,33.271811,-0.31706,https://mobilis.dz/map/5g
mobilis-c2794076f4,5G,mobilis,AIN SEFRA,,AIN SEFRA,عين الصفراء,,45,32.757701,-0.58131,https://mobilis.dz/map/5g
mobilis-4d0d754d90,5G,mobilis,MECHRIA,,MECHRIA,المشرية,,45,33.531551,-0.275258,https://mobilis.dz/map/5g
mobilis-6d5072bb41,5G,mobilis,MECHRIA,,MECHRIA,المشرية,,45,33.541241,-0.260026,https://mobilis.dz/map/5g
mobilis-a9feff711e,5G,mobilis,MECHRIA,,MECHRIA,المشرية,,45,33.549021,-0.29137,https://mobilis.dz/map/5g
mobilis-8a08cd575d,5G,mobilis,MECHRIA,,MECHRIA,المشرية,,45,33.533001,-0.282068,https://mobilis.dz/map/5g
mobilis-3f80d936f6,5G,mobilis,AIN SEFRA,,AIN SEFRA,عين الصفراء,,45,32.772951,-0.55857,https://mobilis.dz/map/5g
mobilis-3f05da11f9,5G,mobilis,MECHRIA,,MECHRIA,المشرية,,45,33.555311,-0.279416,https://mobilis.dz/map/5g
mobilis-41c0f5ea14,5G,mobilis,BENI ABBES,,BENI ABBES,بني عباس,,51,30.123761,-2.17002,https://mobilis.dz/map/5g
mobilis-814ce3581e,5G,mobilis,BECHAR,,BECHAR,بشار,,08,31.603451,-2.23091,https://mobilis.dz/map/5g
mobilis-019b290685,5G,mobilis,BECHAR,,BECHAR,بشار,,08,31.630421,-2.20557,https://mobilis.dz/map/5g
mobilis-698fb4097d,5G,mobilis,BECHAR,,BECHAR,بشار,,08,31.560041,-2.23905,https://mobilis.dz/map/5g
mobilis-653fec11b9,5G,mobilis,BECHAR,,BECHAR,بشار,,08,31.598171,-2.24462,https://mobilis.dz/map/5g
mobilis-e2c0f959e0,5G,mobilis,BECHAR,,BECHAR,بشار,,08,31.577781,-2.24775,https://mobilis.dz/map/5g
mobilis-2bd620638d,5G,mobilis,BECHAR,,BECHAR,بشار,,08,31.594431,-2.24989,https://mobilis.dz/map/5g
mobilis-d8948c5aa9,5G,mobilis,BECHAR,,BECHAR,بشار,,08,31.595661,-2.23104,https://mobilis.dz/map/5g
mobilis-2a46ac29f2,5G,mobilis,BECHAR,,BECHAR,بشار,,08,31.628821,-2.19354,https://mobilis.dz/map/5g
mobilis-87698e416f,5G,mobilis,BECHAR,,BECHAR,بشار,,08,31.606691,-2.22907,https://mobilis.dz/map/5g
mobilis-0dd28faff3,5G,mobilis,BECHAR,,BECHAR,بشار,,08,31.618921,-2.21295,https://mobilis.dz/map/5g
mobilis-98efc56ccf,5G,mobilis,BECHAR,,BECHAR,بشار,,08,31.558441,-2.2329,https://mobilis.dz/map/5g
mobilis-f3c3024dfc,5G,mobilis,BECHAR,,BECHAR,بشار,,08,31.631801,-2.19915,https://mobilis.dz/map/5g
mobilis-5bba85c8be,5G,mobilis,BECHAR,,BECHAR,بشار,,08,31.635041,-2.20885,https://mobilis.dz/map/5g
mobilis-4cdc794476,5G,mobilis,BECHAR,,BECHAR,بشار,,08,31.575491,-2.24047,https://mobilis.dz/map/5g
mobilis-dc84d72afb,5G,mobilis,BECHAR,,BECHAR,بشار,,08,31.587571,-2.25174,https://mobilis.dz/map/5g
mobilis-105132d4dd,5G,mobilis,BECHAR,,BECHAR,بشار,,08,31.590321,-2.24461,https://mobilis.dz/map/5g
mobilis-4ed1d73a0c,5G,mobilis,BECHAR,,BECHAR,بشار,,08,31.621981,-2.19981,https://mobilis.dz/map/5g
mobilis-295abe65ba,5G,mobilis,BECHAR,,BECHAR,بشار,,08,31.579751,-2.23058,https://mobilis.dz/map/5g
mobilis-607c74642f,5G,mobilis,BECHAR,,BECHAR,بشار,,08,31.590491,-2.23875,https://mobilis.dz/map/5g
mobilis-72909bbac1,5G,mobilis,BECHAR,,BECHAR,بشار,,08,31.547911,-2.24604,https://mobilis.dz/map/5g
mobilis-be145c9146,5G,mobilis,BECHAR,,BECHAR,بشار,,08,31.615351,-2.2072,https://mobilis.dz/map/5g
mobilis-e7fbbef629,5G,mobilis,BECHAR,,BECHAR,بشار,,08,31.602461,-2.23634,https://mobilis.dz/map/5g
mobilis-cb42c9bc96,5G,mobilis,AIN SEFRA,,AIN SEFRA,عين الصفراء,,45,32.747371,-0.58175,https://mobilis.dz/map/5g
mobilis-b30076108f,5G,mobilis,AIN SEFRA,,AIN SEFRA,عين الصفراء,,45,32.764211,-0.57112,https://mobilis.dz/map/5g
mobilis-47acad317f,5G,mobilis,NAAMA,,NAAMA,النعامة,,45,33.267321,-0.321224,https://mobilis.dz/map/5g
mobilis-87c8058618,5G,mobilis,TIMIMOUN,,TIMIMOUN,تيميمون,,49,29.244611,0.28185,https://mobilis.dz/map/5g
mobilis-031de9f5a4,5G,mobilis,BECHAR,,BECHAR,بشار,,08,31.624471,-2.19693,https://mobilis.dz/map/5g
mobilis-3e6be6ef9a,5G,mobilis,EL BAYADH,,EL BAYADH,البيض,,32,33.672791,1.02862,https://mobilis.dz/map/5g
mobilis-b1b9ad2057,5G,mobilis,EL BAYADH,,EL BAYADH,البيض,,32,33.679701,1.00844,https://mobilis.dz/map/5g
mobilis-c82552375e,5G,mobilis,EL BAYADH,,EL BAYADH,البيض,,32,33.688201,1.02574,https://mobilis.dz/map/5g
mobilis-6950a4088d,5G,mobilis,EL BAYADH,,EL BAYADH,البيض,,32,33.683551,1.01666,https://mobilis.dz/map/5g
mobilis-1fb03bbf82,5G,mobilis,EL BAYADH,,EL BAYADH,البيض,,32,33.658931,1.069216,https://mobilis.dz/map/5g
mobilis-f33c2d4447,5G,mobilis,TIMIMOUN,,TIMIMOUN,تيميمون,,49,29.263401,0.23089,https://mobilis.dz/map/5g
mobilis-60d57f25e7,5G,mobilis,TINDOUF,,TINDOUF,تندوف,,37,27.649951,-8.12808,https://mobilis.dz/map/5g
mobilis-35833ac602,5G,mobilis,TINDOUF,,TINDOUF,تندوف,,37,27.652911,-8.11631,https://mobilis.dz/map/5g
mobilis-8d9ec9993c,5G,mobilis,TINDOUF,,TINDOUF,تندوف,,37,27.610281,-8.10621,https://mobilis.dz/map/5g
mobilis-71e13e6f24,5G,mobilis,TINDOUF,,TINDOUF,تندوف,,37,27.681861,-8.11983,https://mobilis.dz/map/5g
mobilis-5c7b1a144b,5G,mobilis,TINDOUF,,TINDOUF,تندوف,,37,27.671071,-8.11803,https://mobilis.dz/map/5g
mobilis-0ae9b8a909,5G,mobilis,TINDOUF,,TINDOUF,تندوف,,37,27.678901,-8.13891,https://mobilis.dz/map/5g
mobilis-ce6b53bdd0,5G,mobilis,TINDOUF,,TINDOUF,تندوف,,37,27.667701,-8.14831,https://mobilis.dz/map/5g
mobilis-842db280cc,5G,mobilis,EL BAYADH,,EL BAYADH,البيض,,32,33.626541,1.06453,https://mobilis.dz/map/5g
mobilis-5a87f3f0ae,5G,mobilis,EL BAYADH,,EL BAYADH,البيض,,32,33.677161,1.01254,https://mobilis.dz/map/5g
mobilis-38a84e3825,5G,mobilis,EL ABIODH SIDI CHEIKH,,EL ABIODH SIDI CHEIKH,الأبيض سيدي الشيخ,,32,32.897321,0.5444,https://mobilis.dz/map/5g
mobilis-1414d192c9,5G,mobilis,EL BAYADH,,EL BAYADH,البيض,,32,33.686151,1.02035,https://mobilis.dz/map/5g
mobilis-6fb0e97b9e,5G,mobilis,EL BAYADH,,EL BAYADH,البيض,,32,33.692171,1.025362,https://mobilis.dz/map/5g
mobilis-89f07042b4,5G,mobilis,EL BAYADH,,EL BAYADH,البيض,,32,33.673241,1.02165,https://mobilis.dz/map/5g
mobilis-7f42db111a,5G,mobilis,EL BAYADH,,EL BAYADH,البيض,,32,33.685161,1.01198,https://mobilis.dz/map/5g
mobilis-0c3dab3fdf,5G,mobilis,EL ABIODH SIDI CHEIKH,,EL ABIODH SIDI CHEIKH,الأبيض سيدي الشيخ,,32,32.895401,0.55593,https://mobilis.dz/map/5g
mobilis-07636c15b9,5G,mobilis,TINDOUF,,TINDOUF,تندوف,,37,27.674401,-8.14935,https://mobilis.dz/map/5g
mobilis-2578022fc7,5G,mobilis,TINDOUF,,TINDOUF,تندوف,,37,27.660131,-8.14862,https://mobilis.dz/map/5g
mobilis-475c58f126,5G,mobilis,TINDOUF,,TINDOUF,تندوف,,37,27.704831,-8.16521,https://mobilis.dz/map/5g
mobilis-45d626b780,5G,mobilis,TINDOUF,,TINDOUF,تندوف,,37,27.644661,-8.13578,https://mobilis.dz/map/5g
mobilis-4bcef78598,5G,mobilis,TINDOUF,,TINDOUF,تندوف,,37,28.150981,-7.72389,https://mobilis.dz/map/5g
mobilis-be9d6cc538,5G,mobilis,TINDOUF,,TINDOUF,تندوف,,37,27.674461,-8.12778,https://mobilis.dz/map/5g
mobilis-4d54e5c7b4,5G,mobilis,TINDOUF,,TINDOUF,تندوف,,37,27.672841,-8.14139,https://mobilis.dz/map/5g
mobilis-73b961d070,5G,mobilis,TINDOUF,,TINDOUF,تندوف,,37,27.737511,-8.051804,https://mobilis.dz/map/5g
mobilis-74ebeb6a12,5G,mobilis,TINDOUF,,TINDOUF,تندوف,,37,27.675481,-8.12193,https://mobilis.dz/map/5g
mobilis-c971034b36,5G,mobilis,TINDOUF,,TINDOUF,تندوف,,37,27.662491,-8.13498,https://mobilis.dz/map/5g
mobilis-d34d361e8a,5G,mobilis,TINDOUF,,TINDOUF,تندوف,,37,27.656181,-8.125788,https://mobilis.dz/map/5g
mobilis-c7607709d3,5G,mobilis,TINDOUF,,TINDOUF,تندوف,,37,27.680361,-8.12522,https://mobilis.dz/map/5g
mobilis-4d4306cd06,5G,mobilis,BECHAR,,BECHAR,بشار,,08,31.585731,-2.24249,https://mobilis.dz/map/5g
mobilis-36102dfff6,5G,mobilis,EL BAYADH,,EL BAYADH,البيض,,32,33.685581,1.03037,https://mobilis.dz/map/5g
mobilis-5a09c73584,5G,mobilis,EL BAYADH,,EL BAYADH,البيض,,32,33.688511,1.00969,https://mobilis.dz/map/5g
mobilis-e4ccf5816e,5G,mobilis,EL BAYADH,,EL BAYADH,البيض,,32,33.678631,1.02367,https://mobilis.dz/map/5g
mobilis-5f8d1997a5,5G,mobilis,EL BAYADH,,EL BAYADH,البيض,,32,33.664971,1.02195,https://mobilis.dz/map/5g
mobilis-5e2153317d,5G,mobilis,EL BAYADH,,EL BAYADH,البيض,,32,33.697421,1.01857,https://mobilis.dz/map/5g
mobilis-9d95d78df7,5G,mobilis,EL ABIODH SIDI CHEIKH,,EL ABIODH SIDI CHEIKH,الأبيض سيدي الشيخ,,32,32.893581,0.54926,https://mobilis.dz/map/5g
mobilis-87b79f832b,5G,mobilis,EL ABIODH SIDI CHEIKH,,EL ABIODH SIDI CHEIKH,الأبيض سيدي الشيخ,,32,32.905151,0.54555,https://mobilis.dz/map/5g
mobilis-6e1206afc1,5G,mobilis,EL BAYADH,,EL BAYADH,البيض,,32,33.690051,1.01676,https://mobilis.dz/map/5g
mobilis-92d6ac6e02,5G,mobilis,EL BAYADH,,EL BAYADH,البيض,,32,33.658901,1.035069,https://mobilis.dz/map/5g
mobilis-ec7e0153da,5G,mobilis,EL BAYADH,,EL BAYADH,البيض,,32,33.677171,1.01853,https://mobilis.dz/map/5g
mobilis-49d14c4f20,5G,mobilis,EL BAYADH,,EL BAYADH,البيض,,32,33.684651,1.0494,https://mobilis.dz/map/5g
mobilis-c0acb5f31c,5G,mobilis,TINDOUF,,TINDOUF,تندوف,,37,27.741681,-8.014381,https://mobilis.dz/map/5g
mobilis-c654fbea8a,5G,mobilis,TINDOUF,,TINDOUF,تندوف,,37,27.670241,-8.13699,https://mobilis.dz/map/5g
