id,name,name_fr,name_ar,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,refs,type,line,operator,network
15-007,Draâ El Mizan,Draâ El Mizan,ذراع الميزان,15,1510,Draa-El-Mizan,36.545423,3.829273,exact,wikidata,wikidata,"{""wikidata"":""Q28716338""}",rail,,SNTF,
15-008,Tizi Ouzou,Tizi Ouzou,تيزي وزو,15,1501,Tizi-Ouzou,36.7098,4.03457,exact,osm_node,wikidata+osm,"{""wikidata"":""Q3097877"",""osm"":""node/2065666579""}",rail,ligne de Thénia à Oued Aïssi,SNTF,
15-009,station Kef Naâdja,station Kef Naâdja,محطة كاف النعجة,15,1501,Tizi-Ouzou,36.693025,4.046984,exact,osm_node,wikidata+osm,"{""wikidata"":""Q139604875"",""osm"":""node/4557835284""}",tram,Télécabine de Tizi Ouzou,SETRAM,
15-010,station Nouvelle Ville,station Nouvelle Ville,محطة المدينة الجديدة,15,1501,Tizi-Ouzou,36.700288,4.047545,exact,osm_node,wikidata+osm,"{""wikidata"":""Q139604891"",""osm"":""node/4557835283""}",tram,Télécabine de Tizi Ouzou,SETRAM,
15-011,station wilaya,station wilaya,محطة الولاية,15,1501,Tizi-Ouzou,36.711994,4.057018,exact,osm_node,wikidata+osm,"{""wikidata"":""Q139604915"",""osm"":""node/4557835281""}",tram,Télécabine de Tizi Ouzou,SETRAM,
15-012,station Sidi Belloua,station Sidi Belloua,محطة قرية رجاونة في طور الانجاز,15,1501,Tizi-Ouzou,36.728334,4.064169,exact,osm_node,wikidata+osm,"{""wikidata"":""Q140306977"",""osm"":""node/4557835280""}",tram,Télécabine de Tizi Ouzou,SETRAM,
15-013,station Redjaouna,station Redjaouna,محطة سيدي بلوى في طور الانجاز,15,1501,Tizi-Ouzou,36.73308,4.052464,exact,osm_node,wikidata+osm,"{""wikidata"":""Q140306978"",""osm"":""node/4557835279""}",tram,Télécabine de Tizi Ouzou,SETRAM,
15-014,,,,15,1530,Ait Boumahdi,36.456401,4.122195,exact,osm_node,osm,"{""osm"":""node/3867898629""}",aerial_tram,,,
15-015,,,,15,1512,Bounouh,36.458148,4.107708,exact,osm_node,osm,"{""osm"":""node/3867898630""}",aerial_tram,,,
15-016,Station Stade 1er Novembre,Station Stade 1er Novembre,محطة أول نوفمبر,15,1501,Tizi-Ouzou,36.706424,4.055049,exact,osm_node,osm,"{""wikidata"":""Q139622214"",""osm"":""node/4557835282""}",aerial_tram,,,
15-017,Télécabine de Tizi Ouzou,Télécabine de Tizi Ouzou,تيليفيريك تيزي وزو,15,1501,Tizi-Ouzou,36.69273,4.04728,exact,wikidata,wikidata,"{""wikidata"":""Q42341539""}",gondola,,,
16-001,,,,16,1628,Hydra,36.743611,3.012438,exact,osm_node,osm,"{""osm"":""node/12423202059""}",rail,,SNTF,
16-002,,,,16,1628,Hydra,36.732128,3.025024,exact,osm_node,osm,"{""osm"":""node/313315866""}",rail,,SNTF,
16-003,,,,16,1628,Hydra,36.739612,3.014249,exact,osm_node,osm,"{""osm"":""node/313316044""}",rail,,SNTF,
16-004,El Harrach,El Harrach,محطة قطار الحراش,16,1616,Bourouba,36.722095,3.132405,exact,osm_node,wikidata+osm,"{""wikidata"":""Q105748702"",""osm"":""node/4880978184""}",rail,ligne d'Alger à Skikda | ligne d'Alger à Oran,SNTF,
16-005,Birtouta,Birtouta,محطة قطار بئر توتة,16,1636,Bir Touta,36.631095,3.00996,exact,osm_node,wikidata+osm,"{""wikidata"":""Q105766342"",""osm"":""node/317893446""}",rail,ligne de Birtouta à Zéralda | ligne d'Alger à Oran,SNTF,
16-006,Sidi Abdellah,Sidi Abdellah,محطة قطار سيدي عبد الله,16,1648,Rahmania,36.680624,2.891988,exact,osm_node,wikidata+osm,"{""wikidata"":""Q110492092"",""osm"":""node/2354891782""}",rail,ligne de Birtouta à Zéralda,SNTF,
16-007,Tessala El Merdja,Tessala El Merdja,محطة قطار تسالة المرجة,16,1634,Tessala El Merdja,36.639515,2.935544,exact,osm_node,wikidata+osm,"{""wikidata"":""Q110492214"",""osm"":""node/4905998852""}",rail,ligne de Birtouta à Zéralda,SNTF,
16-008,Hussein Dey,Hussein Dey,محطة قطار حسين داي,16,1617,Hussein Dey,36.745757,3.093976,exact,osm_node,wikidata+osm,"{""wikidata"":""Q110493750"",""osm"":""node/326246921""}",rail,ligne d'Alger à Skikda | ligne d'Alger à Oran,SNTF,
16-009,Les Ateliers,Les Ateliers,محطة قطار الورشات,16,,Mohamed Belouzdad,36.756399,3.065828,exact,osm_node,wikidata+osm,"{""wikidata"":""Q110493772"",""osm"":""node/703272446""}",rail,ligne d'Alger à Skikda | ligne d'Alger à Oran,SNTF,
16-010,Caroubier,Caroubier,محطة قطار خروبة,16,1631,El Magharia,36.735131,3.119461,exact,osm_node,wikidata+osm,"{""wikidata"":""Q110493788"",""osm"":""node/283528340""}",rail,ligne d'Alger à Skikda | ligne d'Alger à Oran,SNTF,
16-011,Rouïba ZI,Rouïba ZI,محطة قطار الرويبة الصناعية,16,1638,Rouiba,36.734351,3.30199,exact,osm_node,wikidata+osm,"{""wikidata"":""Q110508067"",""osm"":""node/3878584193""}",rail,ligne d'Alger à Skikda,SNTF,
16-012,Réghaïa ZI,Réghaïa ZI,محطة قطار الرغاية الصناعية,16,1640,Reghaia,36.73626,3.33121,exact,wikidata,wikidata,"{""wikidata"":""Q110508129""}",rail,ligne d'Alger à Skikda,SNTF,
16-013,Réghaïa,Réghaïa,محطة قطار الرغاية,16,1640,Reghaia,36.735453,3.340686,exact,osm_node,wikidata+osm,"{""wikidata"":""Q110508187"",""osm"":""node/703255654""}",rail,ligne d'Alger à Skikda,SNTF,
16-014,Gué de Constantine,Gué de Constantine,محطة قطار جسر قسنطينة,16,1616,Bourouba,36.696899,3.094871,exact,osm_node,wikidata+osm,"{""wikidata"":""Q110508977"",""osm"":""node/316549497""}",rail,ligne d'Alger à Oran,SNTF,
16-015,Aïn Naâdja,Aïn Naâdja,محطة قطار عين النعجة,16,1619,Bachedjerah,36.68914,3.078337,exact,osm_node,wikidata+osm,"{""wikidata"":""Q110509033"",""osm"":""node/316549483""}",rail,ligne d'Alger à Oran,SNTF,
16-016,Baba Ali,Baba Ali,محطة قطار بابا علي,16,1626,Djasr Kasentina,36.667154,3.052214,exact,osm_node,wikidata+osm,"{""wikidata"":""Q110509249"",""osm"":""node/316549413""}",rail,ligne d'Alger à Oran,SNTF,
16-017,Zéralda,Zéralda,زرالدة,16,1646,Zeralda,36.702174,2.849767,exact,osm_node,wikidata+osm,"{""wikidata"":""Q27624513"",""osm"":""node/4478831128""}",rail,ligne de Birtouta à Zéralda,SNTF,
16-018,Rouïba,Rouïba,الرويبة,16,1638,Rouiba,36.734187,3.282868,exact,osm_node,wikidata+osm,"{""wikidata"":""Q28041114"",""osm"":""node/253999769""}",rail,ligne d'Alger à Skikda,SNTF,
16-019,Agha,Agha,محطة آغا,16,1602,Sidi M'hamed,36.768605,3.05719,exact,osm_node,wikidata+osm,"{""wikidata"":""Q28716341"",""osm"":""node/283529874""}",rail,ligne d'Alger à Skikda | ligne d'Alger à Oran,SNTF,
16-020,Dar El Beida,Dar El Beida,الدار البيضاء,16,1620,Dar El Beida,36.714616,3.210803,exact,osm_node,wikidata+osm,"{""wikidata"":""Q28716502"",""osm"":""node/254008647""}",rail,ligne d'Alger à Skikda,SNTF,
16-021,Bab Ezzouar,Bab Ezzouar,باب الزوار,16,1621,Bab Ezzouar,36.70716,3.186616,exact,osm_node,wikidata+osm,"{""wikidata"":""Q28716506"",""osm"":""node/535042048""}",rail,ligne de Bab Ezzouar à l'aéroport d'Alger | ligne d'Alger à Skikda,SNTF,
16-022,Oued Smar,Oued Smar,وادي السمار,16,1621,Bab Ezzouar,36.703793,3.172121,exact,osm_node,wikidata+osm,"{""wikidata"":""Q28716509"",""osm"":""node/254011000""}",rail,ligne d'Alger à Skikda,SNTF,
16-023,Université de Sidi Abdellah,Université de Sidi Abdellah,محطة قطار جامعة سيدي عبد الله,16,1648,Rahmania,36.692015,2.871482,exact,osm_node,wikidata+osm,"{""wikidata"":""Q28716562"",""osm"":""node/2354891908""}",rail,ligne de Birtouta à Zéralda,SNTF,
16-024,Rouïba SNVI,Rouïba SNVI,الرويبة سوناكوم,16,1640,Reghaia,36.733828,3.317793,exact,osm_node,wikidata+osm,"{""wikidata"":""Q28716576"",""osm"":""node/3854832437""}",rail,ligne d'Alger à Skikda,SNTF,
16-025,Alger,Alger,الجزائر,16,1607,Casbah,36.7792,3.06182,exact,wikidata,wikidata,"{""wikidata"":""Q3095611""}",rail,ligne d'Alger à Skikda | ligne d'Alger à Oran | ligne d'Alger à Skikda | ligne d'Alger à Oran,SNTF,
16-026,محطة طالب عبد الرحمن,محطة طالب عبد الرحمن,محطة طالب عبد الرحمن,16,1605,Bab El Oued,36.790745,3.057453,exact,osm_node,osm,"{""osm"":""node/12800666651""}",metro,,SEMA,Métro d'Alger
16-027,محطة الساعات الثلاث,محطة الساعات الثلاث,محطة الساعات الثلاث,16,1605,Bab El Oued,36.790439,3.050902,exact,osm_node,osm,"{""osm"":""node/12800666667""}",metro,,SEMA,Métro d'Alger
16-028,محطة تريولي,محطة تريولي,محطة تريولي,16,1608,Oued Koriche,36.78689,3.04653,exact,osm_node,osm,"{""osm"":""node/12800666668""}",metro,,SEMA,Métro d'Alger
16-029,Berraki - Le Jardin,Berraki - Le Jardin,محطة الحديقة,16,1614,Baraki,36.668309,3.095127,exact,osm_node,osm,"{""osm"":""node/12942126787""}",metro,,SEMA,Métro d'Alger
16-030,Gué de Constantine,Gué de Constantine,جسر قسنطينة,16,1619,Bachedjerah,36.709584,3.090223,exact,osm_node,osm,"{""osm"":""node/2208811165""}",metro,,SEMA,Métro d'Alger
16-031,Aéroport Houari Boumédiène,Aéroport Houari Boumédiène,محطة قطار مطار هواري بومدين,16,1620,Dar El Beida,36.700284,3.209163,exact,osm_node,wikidata+osm,"{""wikidata"":""Q105767334"",""osm"":""node/6270773066""}",metro,ligne de Bab Ezzouar à l'aéroport d'Alger,SEMA,Métro d'Alger
16-032,Hacen Badi,Hacen Badi,محطة حسان بادي,16,1629,Mohammadia,36.7225,3.14823,exact,osm_node,wikidata+osm,"{""wikidata"":""Q109312749"",""osm"":""node/12942126795""}",metro,ligne 1,SEMA,Métro d'Alger
16-033,Pôle Universitaire Bouraoui,Pôle Universitaire Bouraoui,محطة القطب الجامعي,16,1629,Mohammadia,36.7193,3.1524,exact,osm_node,wikidata+osm,"{""wikidata"":""Q109312750"",""osm"":""node/12942126794""}",metro,ligne 1,SEMA,Métro d'Alger
16-034,Beaulieu,Beaulieu,محطّة المنظر الجميل,16,1621,Bab Ezzouar,36.70898,3.15799,exact,osm_node,wikidata+osm,"{""wikidata"":""Q109312753"",""osm"":""node/3960174519""}",metro,ligne 1,SEMA,Métro d'Alger
16-035,Centre des Affaires,Centre des Affaires,محطة حي الأعمال,16,1621,Bab Ezzouar,36.71178,3.19555,exact,osm_node,wikidata+osm,"{""wikidata"":""Q109312784"",""osm"":""node/12942126789""}",metro,ligne 1,SEMA,Métro d'Alger
16-036,Smail Yefsah,Smail Yefsah,محطة اسماعيل يفصح,16,1621,Bab Ezzouar,36.71772,3.19163,exact,osm_node,wikidata+osm,"{""wikidata"":""Q109312785"",""osm"":""node/12942126790""}",metro,ligne 1,SEMA,Métro d'Alger
16-037,Rabia Tahar,Rabia Tahar,رابية الطاهر,16,1621,Bab Ezzouar,36.72011,3.18203,exact,osm_node,wikidata+osm,"{""wikidata"":""Q109312786"",""osm"":""node/12942126791""}",metro,ligne 1,SEMA,Métro d'Alger
16-038,Université Houari Boumédiène,Université Houari Boumédiène,محطة جامعة هواري بومدين,16,1621,Bab Ezzouar,36.7141,3.17519,exact,osm_node,wikidata+osm,"{""wikidata"":""Q109312787"",""osm"":""node/12942126792""}",metro,ligne 1,SEMA,Métro d'Alger
16-039,Oued Smar,Oued Smar,محطة المترو وادي السمار,16,1621,Bab Ezzouar,36.70826,3.16796,exact,osm_node,wikidata+osm,"{""wikidata"":""Q109312788"",""osm"":""node/12942126793""}",metro,ligne 1,SEMA,Métro d'Alger
16-040,Mohamed Belarbi,Mohamed Belarbi,محطة محمد بلعربي,16,1614,Baraki,36.67377,3.0866,approximate,osm_node,wikidata+osm,"{""wikidata"":""Q109312809"",""osm"":""node/12942126786""}",metro,ligne 1,SEMA,Métro d'Alger
16-041,Parc Urbain,Parc Urbain,محطة المنتزه الحضري,16,1614,Baraki,36.683987,3.083103,exact,osm_node,wikidata+osm,"{""wikidata"":""Q138493971"",""osm"":""node/12942126784""}",metro,ligne 1,SEMA,Métro d'Alger
16-042,Aïn Naâdja-Gare,Aïn Naâdja-Gare,محطّة مترو عين النعجة – المحطة,16,1619,Bachedjerah,36.690333,3.080989,exact,osm_node,wikidata+osm,"{""wikidata"":""Q138494010"",""osm"":""node/12942126785""}",metro,ligne 1,SEMA,Métro d'Alger
16-043,Mohamed Boudiaf,Mohamed Boudiaf,محطّة محمد بوضياف,16,1619,Bachedjerah,36.696365,3.076408,exact,osm_node,wikidata+osm,"{""wikidata"":""Q138494033"",""osm"":""node/3348151668""}",metro,ligne 1,SEMA,Métro d'Alger
16-044,Jardin,Jardin,,16,1614,Baraki,36.67377,3.0866,approximate,wikidata,wikidata,"{""wikidata"":""Q138494132""}",metro,ligne 1,SEMA,Métro d'Alger
16-045,Cité 2004 Logements,Cité 2004 Logements,,16,1614,Baraki,36.662269,3.10433,exact,osm_node,wikidata+osm,"{""wikidata"":""Q138494139"",""osm"":""node/13231136207""}",metro,ligne 1,SEMA,Métro d'Alger
16-046,El Harrach Centre,El Harrach Centre,الحراش وسط,16,1629,Mohammadia,36.722,3.13766,exact,osm_node,wikidata+osm,"{""wikidata"":""Q20669761"",""osm"":""node/6673464970""}",metro,ligne 1,SEMA,Métro d'Alger
16-047,El Harrach Gare,El Harrach Gare,محطة الحراش,16,1616,Bourouba,36.7219,3.13093,exact,osm_node,wikidata+osm,"{""wikidata"":""Q20669762"",""osm"":""node/6673464971""}",metro,ligne 1,SEMA,Métro d'Alger
16-048,Bachdjarah - Tennis,Bachdjarah - Tennis,محطة باش جراح (التنس),16,1616,Bourouba,36.7183,3.11044,exact,osm_node,wikidata+osm,"{""wikidata"":""Q20669906"",""osm"":""node/6673464969""}",metro,ligne 1,SEMA,Métro d'Alger
16-049,Bachdjarah,Bachdjarah,محطة باش جراح,16,1616,Bourouba,36.72181,3.11827,exact,osm_node,wikidata+osm,"{""wikidata"":""Q20669907"",""osm"":""node/6673464972""}",metro,ligne 1,SEMA,Métro d'Alger
16-050,Ali Boumendjel,Ali Boumendjel,محطة مترو علي بومنجل,16,1607,Casbah,36.779167,3.058056,exact,osm_node,wikidata+osm,"{""wikidata"":""Q24897986"",""osm"":""node/966535048""}",metro,ligne 1,SEMA,Métro d'Alger
16-051,1er Mai,1er Mai,أول ماي,16,1602,Sidi M'hamed,36.7606,3.05531,exact,osm_node,wikidata+osm,"{""wikidata"":""Q2813532"",""osm"":""node/532001411""}",metro,ligne 1,SEMA,Métro d'Alger
16-052,Aïssat Idir,Aïssat Idir,عيسات إدير,16,,Mohamed Belouzdad,36.756856,3.061734,exact,osm_node,wikidata+osm,"{""wikidata"":""Q2876423"",""osm"":""node/532001427""}",metro,ligne 1,SEMA,Métro d'Alger
16-053,Cité Amirouche,Cité Amirouche,حي عميروش,16,1617,Hussein Dey,36.7378,3.09422,exact,osm_node,wikidata+osm,"{""wikidata"":""Q2974625"",""osm"":""node/532001496""}",metro,ligne 1,SEMA,Métro d'Alger
16-054,Cité Mer et Soleil,Cité Mer et Soleil,البحر و الشمس,16,1631,El Magharia,36.7332,3.10102,exact,osm_node,wikidata+osm,"{""wikidata"":""Q2974681"",""osm"":""node/3590827124""}",metro,ligne 1,SEMA,Métro d'Alger
16-055,Hamma,Hamma,الحامة,16,,Mohamed Belouzdad,36.7529,3.06641,exact,osm_node,wikidata+osm,"{""wikidata"":""Q3126479"",""osm"":""node/532001439""}",metro,ligne 1,SEMA,Métro d'Alger
16-056,Haï El Badr,Haï El Badr,حي البدر,16,1631,El Magharia,36.7254,3.10224,exact,osm_node,wikidata+osm,"{""wikidata"":""Q3128904"",""osm"":""node/5571463482""}",metro,ligne 1,SEMA,Métro d'Alger
16-057,Jardin d'essai,Jardin d'essai,حديقة التجارب,16,1603,El Madania,36.7469,3.07218,exact,osm_node,wikidata+osm,"{""wikidata"":""Q3162444"",""osm"":""node/964640551""}",metro,ligne 1,SEMA,Métro d'Alger
16-058,Khelifa Boukhalfa,Khelifa Boukhalfa,خليفة بوخالفة,16,1602,Sidi M'hamed,36.7663,3.05366,exact,osm_node,wikidata+osm,"{""wikidata"":""Q3196135"",""osm"":""node/3603933963""}",metro,ligne 1,SEMA,Métro d'Alger
16-059,Les Fusillés,Les Fusillés,المعدومين,16,1618,Kouba,36.7423,3.08299,exact,osm_node,wikidata+osm,"{""wikidata"":""Q3232853"",""osm"":""node/2402077582""}",metro,ligne 1,SEMA,Métro d'Alger
16-060,Tafourah - Grande Poste,Tafourah - Grande Poste,تافورة - البريد المركزي,16,1607,Casbah,36.7719,3.05809,exact,osm_node,wikidata+osm,"{""wikidata"":""Q3513795"",""osm"":""node/532001382""}",metro,ligne 1,SEMA,Métro d'Alger
16-061,Aïn Naâdja,Aïn Naâdja,محطة مترو عين النعجة,16,1619,Bachedjerah,36.706111,3.083889,exact,osm_node,wikidata+osm,"{""wikidata"":""Q52230128"",""osm"":""node/11773874073""}",metro,ligne 1,SEMA,Métro d'Alger
16-062,Place des Martyrs,Place des Martyrs,محطة مترو ساحة الشهداء,16,1607,Casbah,36.785556,3.062222,exact,osm_node,wikidata+osm,"{""wikidata"":""Q52230167"",""osm"":""node/966535035""}",metro,ligne 1,SEMA,Métro d'Alger
16-063,Gué de Constantine,Gué de Constantine,محطة جسر قسطنطين (مترو الجزائر),16,1616,Bourouba,36.710556,3.092778,exact,wikidata,wikidata,"{""wikidata"":""Q55074870""}",metro,ligne 1,SEMA,Métro d'Alger
16-064,Les Ateliers,Les Ateliers,وقف ورش العمل,16,1616,Bourouba,36.71552,3.10083,exact,osm_node,wikidata+osm,"{""wikidata"":""Q60846394"",""osm"":""node/11773874074""}",metro,ligne 1,SEMA,Métro d'Alger
16-065,Aéroport d'Alger,Aéroport d'Alger,محطة مطار هواري بومدين,16,1620,Dar El Beida,36.70123,3.20357,exact,osm_node,wikidata+osm,"{""wikidata"":""Q86664392"",""osm"":""node/12942126788""}",metro,ligne 1,SEMA,Métro d'Alger
16-066,,,,16,1607,Casbah,36.781488,3.0597,exact,osm_way,osm,"{""osm"":""way/1285510857""}",metro,,SEMA,Métro d'Alger
16-067,Cité Rabia Tahar,Cité Rabia Tahar,محطة ترامواي يحي بوسحاقي,16,1621,Bab Ezzouar,36.724415,3.177037,exact,osm_node,wikidata+osm,"{""wikidata"":""Q111479348"",""osm"":""node/3513576791""}",tram,ligne unique du tramway d'Alger,SETRAM,Alger
16-068,Cité 5 juillet,Cité 5 juillet,حي 5 جويلية,16,1621,Bab Ezzouar,36.721527,3.182819,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118592262"",""osm"":""node/3513576390""}",tram,ligne unique du tramway d'Alger,SETRAM,Alger
16-069,Bab Ezzouar - Le Pont,Bab Ezzouar - Le Pont,باب الزوار - الجسر,16,1621,Bab Ezzouar,36.724346,3.184784,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118592263"",""osm"":""node/3513574204""}",tram,ligne unique du tramway d'Alger,SETRAM,Alger
16-070,Bekri Bouguerra,Bekri Bouguerra,بكري بوقرة,16,1629,Mohammadia,36.727816,3.14344,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118592264"",""osm"":""node/3513689110""}",tram,ligne unique du tramway d'Alger,SETRAM,Alger
16-071,Bellevue,Bellevue,المنظر الجميل,16,1629,Mohammadia,36.729538,3.136051,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118592265"",""osm"":""node/3513693753""}",tram,ligne unique du tramway d'Alger,SETRAM,Alger
16-072,Ben Mered,Ben Mered,بن مراد,16,1642,Bordj El Bahri,36.758991,3.229405,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118592266"",""osm"":""node/3513492377""}",tram,ligne unique du tramway d'Alger,SETRAM,Alger
16-073,Ben Mrabet,Ben Mrabet,بن مرابط,16,1630,Bordj El Kiffan,36.753567,3.220095,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118592267"",""osm"":""node/3513540400""}",tram,ligne unique du tramway d'Alger,SETRAM,Alger
16-074,Ben Redouan,Ben Redouan,بن رضوان,16,1642,Bordj El Bahri,36.755438,3.224216,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118592268"",""osm"":""node/8292893942""}",tram,ligne unique du tramway d'Alger,SETRAM,Alger
16-075,Benzerga,Benzerga,بن زرقة,16,1639,Herraoua,36.773041,3.245156,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118592269"",""osm"":""node/3513532150""}",tram,ligne unique du tramway d'Alger,SETRAM,Alger
16-076,Bordj El Kifane - Lycée,Bordj El Kifane - Lycée,برج الكيفان - الثانوية,16,1630,Bordj El Kiffan,36.745327,3.187668,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118592270"",""osm"":""node/3513552990""}",tram,ligne unique du tramway d'Alger,SETRAM,Alger
16-077,Bordj El Kifane centre,Bordj El Kifane centre,برج الكيفان - وسط,16,1630,Bordj El Kiffan,36.747035,3.190999,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118592272"",""osm"":""node/3513552242""}",tram,ligne unique du tramway d'Alger,SETRAM,Alger
16-078,Bordj El Kiffan - Polyclinique,Bordj El Kiffan - Polyclinique,برج الكيفان - العيادة,16,1630,Bordj El Kiffan,36.748227,3.197154,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118592274"",""osm"":""node/3513552241""}",tram,ligne unique du tramway d'Alger,SETRAM,Alger
16-079,Café Chergui,Café Chergui,مقهى شرقي,16,1639,Herraoua,36.777453,3.250164,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118592276"",""osm"":""node/3513515526""}",tram,ligne unique du tramway d'Alger,SETRAM,Alger
16-080,Caroubier,Caroubier,الخروبة,16,1631,El Magharia,36.735714,3.118177,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118592277"",""osm"":""node/3513715693""}",tram,ligne unique du tramway d'Alger,SETRAM,Alger
16-081,Cinq Maisons,Cinq Maisons,سان ميزون,16,1629,Mohammadia,36.725881,3.150803,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118592278"",""osm"":""node/3513668361""}",tram,ligne unique du tramway d'Alger,SETRAM,Alger
16-082,Cité 8 Mai 1945,Cité 8 Mai 1945,حي 8 ماي 1945,16,1615,Oued Smar,36.737328,3.184909,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118592279"",""osm"":""node/3513573388""}",tram,ligne unique du tramway d'Alger,SETRAM,Alger
16-083,Cité Clair Matin,Cité Clair Matin,حي الصباح,16,1630,Bordj El Kiffan,36.741052,3.18611,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118592280"",""osm"":""node/3513571593""}",tram,ligne unique du tramway d'Alger,SETRAM,Alger
16-084,Cité Diplomatique,Cité Diplomatique,الحي الدبلوماسي,16,1639,Herraoua,36.773957,3.259357,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118592282"",""osm"":""node/4377305014""}",tram,ligne unique du tramway d'Alger,SETRAM,Alger
16-085,Cité Mokhtar Zerhouni,Cité Mokhtar Zerhouni,حي مختار زرهوني,16,1621,Bab Ezzouar,36.729478,3.174324,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118592283"",""osm"":""node/3513613686""}",tram,ligne unique du tramway d'Alger,SETRAM,Alger
16-086,Cité Universitaire CUBE 1,Cité Universitaire CUBE 1,الإقامة الجامعية - ح ج ب 1,16,1621,Bab Ezzouar,36.732251,3.184065,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118592285"",""osm"":""node/3513575500""}",tram,ligne unique du tramway d'Alger,SETRAM,Alger
16-087,Dergana Centre,Dergana Centre,درڨانة وسط,16,1639,Herraoua,36.771973,3.260306,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118592286"",""osm"":""node/13820124011""}",tram,ligne unique du tramway d'Alger,SETRAM,Alger
16-088,Faculté Biomédicale,Faculté Biomédicale,جامعة درقانة,16,1639,Herraoua,36.777701,3.258862,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118592287"",""osm"":""node/4377305016""}",tram,ligne unique du tramway d'Alger,SETRAM,Alger
16-089,Foire d'Alger,Foire d'Alger,قصر المعارض,16,1629,Mohammadia,36.731269,3.161369,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118592288"",""osm"":""node/3513651506""}",tram,ligne unique du tramway d'Alger,SETRAM,Alger
16-090,La Glacière,La Glacière,الهواء الجميل,16,1631,El Magharia,36.732817,3.124631,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118592289"",""osm"":""node/3516056360""}",tram,ligne unique du tramway d'Alger,SETRAM,Alger
16-091,Les Fusillés,Les Fusillés,المعدومين,16,1618,Kouba,36.745993,3.086813,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118592290"",""osm"":""node/3512265690""}",tram,ligne unique du tramway d'Alger,SETRAM,Alger
16-092,Les Pins,Les Pins,الصنوبر,16,1629,Mohammadia,36.732199,3.167029,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118592291"",""osm"":""node/3513613882""}",tram,ligne unique du tramway d'Alger,SETRAM,Alger
16-093,Mimouni Hamoudi,Mimouni Hamoudi,ميموني محمود,16,1630,Bordj El Kiffan,36.750339,3.211978,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118592293"",""osm"":""node/3513529208""}",tram,ligne unique du tramway d'Alger,SETRAM,Alger
16-094,Mouhous,Mouhous,موحوس,16,1630,Bordj El Kiffan,36.749313,3.20648,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118592295"",""osm"":""node/3513537666""}",tram,ligne unique du tramway d'Alger,SETRAM,Alger
16-095,Pont El Harrach,Pont El Harrach,جسر الحراش,16,1631,El Magharia,36.730293,3.130183,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118592298"",""osm"":""node/3513698842""}",tram,ligne unique du tramway d'Alger,SETRAM,Alger
16-096,Ruisseau,Ruisseau,رويسو,16,1618,Kouba,36.742878,3.083489,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118592300"",""osm"":""node/7301592854""}",tram,ligne unique du tramway d'Alger,SETRAM,Alger
16-097,Sidi Dris,Sidi Dris,سيدي ادريس,16,1639,Herraoua,36.766032,3.238426,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118592301"",""osm"":""node/3513534789""}",tram,ligne unique du tramway d'Alger,SETRAM,Alger
16-098,Tamaris,Tamaris,حي المندرين,16,1615,Oued Smar,36.732589,3.173281,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118592302"",""osm"":""node/3513616950""}",tram,ligne unique du tramway d'Alger,SETRAM,Alger
16-099,Tripoli - Hamadache,Tripoli - Hamadache,طرابلس - حمداش,16,1617,Hussein Dey,36.74072,3.10409,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118592303"",""osm"":""node/3513727274""}",tram,ligne unique du tramway d'Alger,SETRAM,Alger
16-100,Tripoli - Maqqaria,Tripoli - Maqqaria,طرابلس - المقرية,16,1631,El Magharia,36.737047,3.113689,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118592304"",""osm"":""node/3513726622""}",tram,ligne unique du tramway d'Alger,SETRAM,Alger
