id,name,name_ar,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,type,type_label_fr,type_label_ar,daira,address,capacity,year,operational,pmr,surface_built_m2,surface_land_m2
01121,MAISON DE JEUNES BELKACEM LAKHDAR,,22,,RAS EL MA,34.5061,-0.8185,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,RAS EL MA,"N°49, RUE AHMED FETHI",150,1977,true,false,2500,3000
01122,MAISON DE JEUNES CHAIB DRAA ABDELKADER,الشهيد شايب الذراع عبد القادر,22,,SFISEF,35.2385,-0.2344,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,SFISEF,CITE 117 LOGEMENTS (CHEMIN BOHANIFIA),500,2002,true,false,2000,2500
01123,MAISON DE JEUNES DEFUNT BOUARICHA ABDELKADER,,22,,SIDI ALI BOUSSIDI,35.105,-0.8373,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,SIDI ALI BOUSSIDI,RUE YARO OKACHA,250,2009,true,false,849,849.83
01124,MAISON DE JEUNES DEFUNT MOUDJAHI SOUMER MOHAMED,المجاهد المتوفي سومار محمد,22,,SIDI BRAHIM,35.2531,-0.5702,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,AIN EL BERD,SIDI BRAHIM,100,2016,true,,1265,1265
01125,MAISON DE JEUNES DEFUNT MOUDJAHI SOUMER MOHAMED,,22,,SIDI HAMADOUCHE,35.300858,-0.589946,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,AIN EL BERD,CITE DAHOUMEN ; VILLAGE DLAHIM,200,2019,true,false,2500,3000
01126,MAISON DE JEUNES DEFUNT MOUDJAHID LOUKILI AMEUR,المجاهد المتوفي لوكيلي عامر,22,,BEN BADIS,34.9518,-0.9143,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,BEN BADIS,ROUTE DE TABIA,150,2015,true,false,2500,3000
01127,MAISON DE JEUNES DEFUNT MOUDJAHID ZEINOUNE MOHAMED,المجاهد المتوفي زيتون محمد,22,,HASSI ZAHANA,35.0278,-0.8877,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,BEN BADIS,"N°03, RUE MUSTAPHA MILOUD",100,2015,true,false,810,849.83
01128,MAISON DE JEUNES MARTYR DJEMMIL YOUCEF,,22,,BOUKHANEFIS,35.0669,-0.7241,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,SIDI ALI BEN YOUB,RUE MARTYRE MHAMMEDI TAYEB,100,2005,true,false,1227,1227
01129,MAISON DE JEUNES MARTYR HADJ MOHAMED BAHLOUL,الشهيد حاج محمد بهلول,22,,MARHOUM,34.4469,-0.1905,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,MARHOUM,RUE MOHAMED BOUDIAF,100,2010,true,false,2500,3000
01130,MAISON DE JEUNES MARTYR KANDSI BEN ABDELLAH,الشهيد قندسي عبد الله,22,,AMARNAS,35.1324,-0.6209,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,SIDI LAHCENE,CITE BELLOUALADI,150,1994,true,,2500,3000
01131,MAISON DE JEUNES MARTYR NEDJAR GHALEM,,22,,AIN EL BERD,35.3685,-0.513,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,AIN EL BERD,CITE ENNASR,150,1987,true,true,2500,3000
01132,MAISON DE JEUNES MARTYR ROUIBAH MOHAMED,المجاهد المتوفي رويبح محمد,22,,SIDI LAHCENE,35.1638,-0.6937,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,SIDI LAHCENE,"N°21, RUE ABDEL KADER ALI ZAZOU",150,1984,true,,2500,3000
01133,MAISON DE JEUNES MISSAOUI BEKHERADJ,الشهيد ميساوي بلخراج,22,,DHAYA,34.6743,-0.6225,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,TELAGH,"N° 58, RUE AMIR ABDEL KADER",200,1981,true,false,1227,1227
01134,MAISON DE JEUNES ROCHER DEFUNT MOUDHAHID BELLAINI ABDEL KADER,المجاهد المتوفي بلعيني عبد القادر,22,,SIDI BEL ABBES,35.2153,-0.6115,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,SIDI BEL ABBES,QUARTIER DES FRERES ADNANE – CITE ROCHER,100,2017,true,false,850,3000
01135,MAISON DE JEUNES SIDI HAMADOUCHE,الشهيد بونوالة بلعباس,22,,SIDI HAMADOUCHE,35.2997,-0.5484,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,AIN EL BERD,GRANDE RUE SIDI HAMADOUCHE,100,2006,true,,100,
01136,MAISON DE JEUNES TAOUDMOUT,العلامة الشيخ عبد الحميد بن باديس,22,,TAOUDMOUT,34.581817,-0.110312,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,MERINE,RUE HAMLAT BOUZIANE,200,2016,true,,849,849
01137,MAISON DE JEUNES TEFFESOUR,الشهيد مولاي بولال المدعو كولال,22,,TAFISSOUR,34.6964,-0.2052,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,MERINE,RUE BOUCIF OUMER,100,2016,true,,2500,965.3
01138,MAISON DE JEUNES TEGHALIMET,الشهيد فارس محمد,22,,TEGHALIMET,34.8903,-0.5535,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,TELAGH,RUE AKKAL IDRIS-TEGHALIMET,150,1983,true,false,2500,3000
01139,MAISON DE JEUNES telagh,الشهيد سمير بوزيان,22,,TELAGH,34.7865,-0.5746,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,TELAGH,RUE LARBI BEN MEHIDI,150,1980,true,false,1,
01140,MAISON DE JEUNES TENIRA (BOUAICHE),16 أفـــريل,22,,HASSI DAHOU,35.135,-0.5611,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,TENIRA,TENIRA,150,2011,true,false,84953,84935
01141,SALLE POLYVALENTE DE JEUNES MARTYR MAAROUF MOHAMED,,22,,MEZAOUROU,34.8175,-0.6238,exact,sig_mjs,mjs,SPA,Salle polyvalente,قاعة متعددة الرياضات,TELAGH,RUE MOHAMED KHEMISTI,100,2003,true,false,400,400
01142,SALLE POLYVALENTE DE JEUNES MARTYR OUALI ALI,الشهيد والي علي,22,,CHETOUANE BELAILA,34.9711,-0.7832,exact,sig_mjs,mjs,SPA,Salle polyvalente,قاعة متعددة الرياضات,BEN BADIS,VILLAGE BELLAILA,200,2005,true,false,516,516
01143,,,22,,HASSI DAHOU,35.0721,-0.5463,exact,sig_mjs,mjs,SPA,Salle polyvalente,قاعة متعددة الرياضات,TENIRA,hai sirat boumediane,,,true,false,,
01144,boumaaza outmane,بيت الشباب بومعزة عثمان,23,,ANNABA,36.8881,7.7462,exact,sig_mjs,mjs,AJ,Auberge de jeunes,نزل الشباب,ANNABA,sidi brahim,50,2000,true,false,,
01145,khoudja saleh,خوجة صالح,23,,CHETAIBI,37.0634,7.3803,exact,sig_mjs,mjs,AJ,Auberge de jeunes,نزل الشباب,CHETAIBI,chetaibi centre,50,,true,false,,
01146,ain achir,الشهيد بوسنة علي,23,,ANNABA,36.9567,7.7774,exact,sig_mjs,mjs,CJ,Camp de jeunes,مخيم الشباب,ANNABA,rass el hamra,50,,true,false,2500,30000
01147,seraidi,مخيم الشباب سرايدي,23,,SERAIDI,36.9116,7.6699,exact,sig_mjs,mjs,CJ,Camp de jeunes,مخيم الشباب,ANNABA,route edough,120,,true,false,2436,5700
01148,rais saleh,الشهيد رايس صالح,23,,ANNABA,36.901,7.7571,exact,sig_mjs,mjs,CLS,Centre de loisirs scientifiques,مركز الترفيه العلمي,ANNABA,35 rue el amir abdelkader,600,,true,false,801,801
01149,11 décembre 1960,11 ديسمبر 1960,23,,ANNABA,36.8951,7.7431,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,ANNABA,cité 11 décembre 1960 (jibanet lihoud),500,2009,true,false,,15000
01150,ain berda,المركب الرياضي الجواري عين الباردة,23,,AIN BERDA,36.6445,7.5917,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,AIN BERDA,ain berda centre,500,2006,true,false,1305,16314
01151,belle vue,شطايبي,23,,CHETAIBI,37.0688,7.3764,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,CHETAIBI,chetaibi,500,2013,true,false,5160,11220
01152,boumdiri mbarek,بومديري مبارك,23,,EL BOUNI,36.8767,7.735,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,EL BOUNI,cité boukhadra el bouni,500,2010,true,false,674,7645
01153,ghenay brahim,غناي إبراهيم,23,,SIDI AMAR,36.8248,7.7218,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,EL HADJAR,chaaiba sidi amar,500,2004,true,false,,
01154,heciri amar,حصيري عمار,23,,BERRAHAL,36.8364,7.4565,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,BERRAHAL,berrahel,500,1999,true,false,870,17430
01155,oued aneb,واد العنب,23,,OUED EL ANEB,36.8814,7.4818,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,BERRAHAL,oued aneb,500,2013,true,false,,11220
01156,titawine mouhamed lakhder,تيطاوين محمد لخضر,23,,EL HADJAR,36.8023,7.7472,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,EL HADJAR,cite larza el hadjar,500,2013,true,false,,
01157,allat messaoud,الشهيد علاط مسعود,23,,ANNABA,36.8872,7.7118,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,ANNABA,cité 05 juillet 1962,1500,2006,true,false,,1000
01158,badji mahmoud reda,باجي محمود رضا,23,,ANNABA,36.8918,7.7278,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,ANNABA,safsaf,1000,,true,false,381,464.27
01159,brakchi mahmoud,براكشي محمود,23,,EL BOUNI,36.846,7.7357,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,EL BOUNI,bouzaaroura el bouni,1000,2008,true,false,,
01160,djane lemjed,جنان لمجد,23,,EL BOUNI,36.8557,7.7354,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,EL BOUNI,djane lemjed el bouni,1000,2006,true,false,985,4113
01161,hachmi rachdi hassen,راشدي حسان,23,,EL BOUNI,36.8623,7.7739,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,EL BOUNI,cité sidi salem el bouni,800,,true,false,4850,4850
01162,khaldi abdelrahmene,,23,,ANNABA,36.8969,7.7541,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,ANNABA,abdaoui miloud cité FLN,400,,true,false,,
01163,khaled nour edinn,,23,,ANNABA,36.9137,7.754,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,ANNABA,cité ben mhafer,300,,true,false,,1432
01164,zerari messaoud,زراري مسعود,23,,SIDI AMAR,36.7918,7.6205,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,EL HADJAR,hdjar eddiss,800,1998,true,false,685,1408
01165,zrari messaoud,,23,,SIDI AMAR,36.7921,7.621,exact,sig_mjs,mjs,SPA,Salle polyvalente,قاعة متعددة الرياضات,EL HADJAR,hdjar eddiss,1500,2013,true,false,,
01166,Auberge de Jeunes Asfour Med Cherif à Bouchegouf,بيت الشهيد عصفور محمد الشريف بوشقوف,24,,BOUCHEGOUF,36.4707,7.7306,exact,sig_mjs,mjs,AJ,Auberge de jeunes,نزل الشباب,BOUCHEGOUF,Bouchegouf,60,,true,false,3257,5681.05
01167,Auberge de Jeunes Benteboula Lahcene à Hammam Ouled Ali,بيت الشباب بن طبولة لحسن,24,,HELIOPOLIS,36.5702,7.3795,exact,sig_mjs,mjs,AJ,Auberge de jeunes,نزل الشباب,HELIOPOLIS,Hammam Ouled Ali à Héliopolis,60,2008,true,true,1005,
01168,Auberge de Jeunes Douakha Ahmed à Hammam Debagh,بيت الشباب الشهيد دواخة احمد حمام دباغ,24,,HAMMAM DEBAGH,36.4613,7.2642,exact,sig_mjs,mjs,AJ,Auberge de jeunes,نزل الشباب,HAMMAM DEBAGH,Hammam Debagh,60,1997,true,true,550,1400
01169,Auberge de jeunes Heguehag Mohamed à Guelma,بيت الشباب محمد هقهاق قالمة,24,,GUELMA,36.4704,7.4433,exact,sig_mjs,mjs,AJ,Auberge de jeunes,نزل الشباب,GUELMA,Route Stratigique OPOW Guelma,60,2013,true,false,750,
01170,Auberge de jeunes M'hamdi Youcef,بيت الشباب الشهيد محمدي يوسف,24,,GUELMA,36.459,7.4231,exact,sig_mjs,mjs,AJ,Auberge de jeunes,نزل الشباب,GUELMA,Cite Guehdour Taher à Guelma,100,1995,true,true,500,5310
01171,Camp de jeunes Oumedour Belkacem à Maouna,مخيم الشباب الشهيد اومدور بلقاسم بن جراح,24,,BENDJARAH,36.387,7.3817,exact,sig_mjs,mjs,CJ,Camp de jeunes,مخيم الشباب,GUELMA,Ain Sefra Bendjarah à Maouna,120,2015,true,true,1108,18000
01172,Complexe Sportif de Proximité 18 Février à Nechmaya,المركب الرياضي الجواري 18 فيفري النشماية,24,,NECHMAYA,36.6152,7.5094,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,GUELAAT BOUSBAA,Nechmaya,250,2004,true,true,9648,19732
01173,Complexe Sportif de Proximité Bahloul Mohamed à Héliopolis,المركب الرياضي الجواري الشهيد بهلول محمد هيليوبوليس,24,,HELIOPOLIS,36.5112,7.4404,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,HELIOPOLIS,Rue 11 Décembre 1960 à Hèliopolis,150,2003,true,false,1013,16950
01174,Complexe Sportif de Proximité Benzayed Mohamed à Guelaat Bousbaa,المركب الرياضي الجواري بن زايد محمد قلعة بوصبع,24,,GUELAAT BOU SBAA,36.5491,7.4738,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,GUELAAT BOUSBAA,Guelaat Bousbaa route Annaba,250,2010,true,false,1700,11400
01175,Complexe Sportif de Proximité Bousatha Abbaas,المركب الرياضي الجواري المجاهد بوسطحة عباس قالمة,24,,GUELMA,36.4496,7.4228,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,GUELMA,Cité 19 juin à Guelma,250,2010,true,true,1000,31000
01176,Complexe Sportif de Proximité Hebeche Bechir à Ain Hessainia,المركب الرياضي الجواري الشهيد هباش الكبلوتي عين أحساينية,24,,HOUARI BOUMEDIENNE,36.4133,7.2907,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,AIN HESSAINIA,Cité Sekfali Mohemed Houari Boumdine à Ain Hessainia,250,2005,true,true,1000,41000
01177,Complexe Sportif de Proximité khafelaah Ibrahim à Boucheghouf,المركب الرياضي الجواري خاف الله ابراهيم بوشقوف,24,,BOUCHEGOUF,36.4739,7.7213,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,BOUCHEGOUF,Bouchegouf,250,2005,true,true,860,9648
01178,Complexe Sportif de Proximité Kidouchi El Amri à Boumahra Ahmed,المركب الرياضي الجواري قيدوشي العمري بومهرة أحمد,24,,BOUMAHRA AHMED,36.4621,7.5055,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,GUELAAT BOUSBAA,Boumahra Ahmed,250,2002,true,false,1033,32844
01179,Complexe Sportif de Proximité Kraimia Ahmed à El Barnous,المركب الرياضي الجواري الشهيد كرايمية أحمد البرنوس,24,,HAMMAM N'BAIL,36.3446,7.6376,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,HAMMAM N'BAILS,El Barnous à Hammam N'Bail,250,2009,true,false,1013,8047
01180,Complexe Sportif de Proximité Moussa Hrouze à Ain Makhlouf,,24,,AIN MAKHLOUF,36.2486,7.2553,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,AIN MAKHLOUF,Ain Makhlouf,250,1998,true,false,775,5847
01181,Complexe Sportif de Proximité Sahraoui Mohemed à Khezaras,المركب الرياضي الجواري محمد صحراوي لخزارة,24,,KHEZARAS,36.374,7.534,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,KHEZARAS,Cité Kef Sidi Ibrahim à Khezaras,250,2005,true,true,550,2650
01182,Complexe Sportif de Proximité Satha mohamed à Hammam Debagh,المركب الرياضي الجواري الشهيد سطحة محمد حمام دباغ,24,,HAMMAM DEBAGH,36.4611,7.2655,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,HAMMAM DEBAGH,Hammam Debagh,150,1998,true,false,1013,15226
01183,Complexe Sportif de Proximité Sellami Ibrahim à Oued Zenati,المركب الرياضي الجواري سلامي ابراهيم وادي الزناتي,24,,OUED ZENATI,36.3166,7.1707,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,OUED ZENATI,oued zenati,250,2005,true,true,860,110000
01184,CSP Ben Djarrah,المركب الرياضي الجواري الاخوة بن امهاني بن جراح,24,,BENDJARAH,36.4313,7.3774,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,GUELMA,Ben Djarrah,,2022,true,true,,900
01185,Maison de jeunes Abane Ramdhane,,24,,GUELMA,36.464871,7.44091,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,GUELMA,Rue Abane Ramdhane Guelma,,,false,,461,3500
01186,Maison de Jeunes Abdelhamid Iben Badis à Oued Cheham,دار الشباب عبد الحميد بن باديس واد الشحم,24,,OUED CHEHAM,36.38,7.7648,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,HAMMAM N'BAILS,Cité Soualmia Boudjema à Oued Cheham,200,1986,true,false,480,1663
01187,Maison de Jeunes Ahcene Chetibi à Roknia,دار الشباب الشهيد احسن شطايبي الركنية,24,,ROKNIA,36.5429,7.2357,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,HAMMAM DEBAGH,Roknia,200,2005,true,false,1800,3450
01188,Maison de Jeunes Aissa Dahane à Tamlouka,دار الشباب الاخوة مالكي تاملوكة,24,,TAMLOUKA,36.1621,7.1385,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,AIN MAKHLOUF,Tamlouka,200,1985,true,false,321,1350
01189,Maison de Jeunes Allouche Belkasseme à Bordj Sabath,دار الشباب علوش بلقاسم برج صباط,24,,BORDJ SABATH,36.4053,7.0439,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,OUED ZENATI,Bordj Sabath,200,1992,true,false,321,1442
01190,Maison de Jeunes Amiri Belkacem à Belkhir,دار الشباب عميري بلقاسم بلخير,24,,BELKHEIR,36.464,7.481,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,GUELAAT BOUSBAA,Rue 1 novombre 1954 à Belkhir,200,1986,true,true,614,2714
01191,Maison de Jeunes Aouissi Abdellah à Ras El Agba,دار الشباب عويسي عبد الله رأس العقبة,24,,RAS EL AGBA,36.3751,7.225,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,AIN HESSAINIA,Cité Mohamed Etaib Ben Himoud à Ras El Agba,200,1997,true,false,430,1537
01192,Maison de Jeunes Asfour Med Cherif à Boucheghouf,دار الشباب الشهيد عصفور محمد الشريف بوشقوف,24,,BOUCHEGOUF,36.4708,7.7303,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,BOUCHEGOUF,Asfour Med Cherif à Bouchegouf,200,1994,true,false,2400,5681.05
01193,Maison de Jeunes Ayech Semail à Guelma,دار الشباب الشهيد عياش اسماعيل,24,,GUELMA,36.4605,7.433,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,GUELMA,Route Ain Larbi à Guelma,200,1979,true,true,1329,7608
01194,Maison de Jeunes Bouchmal Rabah à Bouati Mahmoud,دار الشباب بوشمال رابح بوعاتي محمود,24,,BOUATI MAHMOUD,36.5861,7.3288,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,HELIOPOLIS,Bouati Mahmoud,200,2008,true,false,520,2544
01195,Maison de jeunes Boudjema Nakache à Ain Makhlouf,دار الشباب بوجمعة نقاش عين مخلوف,24,,AIN MAKHLOUF,36.2395,7.2446,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,AIN MAKHLOUF,Ain Makhlouf,200,2004,true,false,1500,6300
01196,Maison de Jeunes Cherchari Ahmed à Sallaoua Anouna,دار الشباب شرشاري احمد سلاوة عنونة,24,,SELLAOUA ANNOUNA,36.384,7.246,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,AIN HESSAINIA,Sallaoua Anouna,200,2014,true,true,580,1540
01197,Maison de Jeunes Ennoui Ras Elmaa à Bentabouche,,24,,MEDJEZ AMAR,36.4631,7.3386,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,AIN HESSAINIA,Cité Salah Salah Salah Bentabouche à Medjez Amar,100,1980,true,false,180,180
01198,Maison de Jeunes Fetaimia Said à Hammam N'Bail,دار الشباب فطايمية السعيد حمام النبائل,24,,DAHOUARA,36.3263,7.6405,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,HAMMAM N'BAILS,Hammam N'Bail,200,1987,true,false,250,650
01199,Maison de Jeunes Fréres Melki à Tamlouka,دار الشباب عيسى دهان تاملوكة,24,,TAMLOUKA,36.1607,7.1355,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,AIN MAKHLOUF,Tamlouka,200,2008,true,false,600,2850
01200,Maison de jeunes Freres Rahabi,,24,,GUELMA,36.4675,7.4606,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,GUELMA,Cité Fréres Rahabi Bloc14 à Guelma,250,,true,false,,
01201,Maison de jeunes Goumri Ahmed à Ain Hessainia,دار الشباب قومري احمد عين أحساينة,24,,HOUARI BOUMEDIENNE,36.4158,7.2766,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,AIN HESSAINIA,Houari Boumdine à Ain Hessainia,200,2013,true,false,434,1794
01202,Maison de Jeunes Houamria Tahar à Medjez Sfa,دار الشباب المجاهد حوامرية الطاهر مجاز الصفاء,24,,MEDJEZ SFA,36.4343,7.7872,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,BOUCHEGOUF,Medjez Sfa,200,2017,true,true,590,
01203,Maison de Jeunes Loussif Rabah dit El Oumma à Ain Regada,دار الشباب المجاهد لوصيف رابح المدعو الأمة,24,,AIN REGADA,36.2627,7.0736,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,OUED ZENATI,Ain Regada,200,2015,true,true,562,2448
