id,name,name_fr,name_ar,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,refs,osm_type,osm_id,operator_ids,line_ids,wilaya_method,roles,highway,public_transport
osm-node-10043547702,1006 Logts 2,,,19,,,36.198693,5.434099,exact,osm_node,osm,"{""osm"":""node/10043547702""}",node,10043547702,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-10043547703,1006 Logts 1,,,19,,,36.196713,5.435114,exact,osm_node,osm,"{""osm"":""node/10043547703""}",node,10043547703,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10043547704,1006 Logts 1,,,19,,,36.196817,5.435396,exact,osm_node,osm,"{""osm"":""node/10043547704""}",node,10043547704,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10043547705,1006 Logts 1,,,19,,,36.196744,5.435208,exact,osm_node,osm,"{""osm"":""node/10043547705""}",node,10043547705,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-10043547706,1006 Logts 1,,,19,,,36.196799,5.435335,exact,osm_node,osm,"{""osm"":""node/10043547706""}",node,10043547706,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-10043547707,1014 Logts,,,19,,,36.194514,5.436687,exact,osm_node,osm,"{""osm"":""node/10043547707""}",node,10043547707,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10043547708,1014 Logts,,,19,,,36.194575,5.436851,exact,osm_node,osm,"{""osm"":""node/10043547708""}",node,10043547708,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10043547709,1014 Logts,,,19,,,36.194527,5.436724,exact,osm_node,osm,"{""osm"":""node/10043547709""}",node,10043547709,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-10043547710,1014 Logts,,,19,,,36.19456,5.43681,exact,osm_node,osm,"{""osm"":""node/10043547710""}",node,10043547710,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-10043547711,,,,19,,,36.192317,5.438164,exact,osm_node,osm,"{""osm"":""node/10043547711""}",node,10043547711,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10043547712,,,,19,,,36.192395,5.438363,exact,osm_node,osm,"{""osm"":""node/10043547712""}",node,10043547712,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10043547714,,,,19,,,36.192331,5.438197,exact,osm_node,osm,"{""osm"":""node/10043547714""}",node,10043547714,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-10043547715,,,,19,,,36.192379,5.438309,exact,osm_node,osm,"{""osm"":""node/10043547715""}",node,10043547715,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-10043547716,5 eme Arrondissment,,,19,,,36.190342,5.439493,exact,osm_node,osm,"{""osm"":""node/10043547716""}",node,10043547716,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10043613817,5 eme Arrondissment,,,19,,,36.190433,5.439717,exact,osm_node,osm,"{""osm"":""node/10043613817""}",node,10043613817,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10043613818,5 eme Arrondissment,,,19,,,36.190362,5.439547,exact,osm_node,osm,"{""osm"":""node/10043613818""}",node,10043613818,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-10043613819,5 eme Arrondissment,,,19,,,36.190413,5.439655,exact,osm_node,osm,"{""osm"":""node/10043613819""}",node,10043613819,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-10043613820,Aldjazzar,Aldjazzar,,19,,,36.187614,5.441332,exact,osm_node,osm,"{""osm"":""node/10043613820""}",node,10043613820,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10043613821,Aldjazzar,Aldjazzar,,19,,,36.187647,5.441392,exact,osm_node,osm,"{""osm"":""node/10043613821""}",node,10043613821,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-10043613822,Aldjazzar,Aldjazzar,,19,,,36.187712,5.44154,exact,osm_node,osm,"{""osm"":""node/10043613822""}",node,10043613822,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10043613823,Aldjazzar,Aldjazzar,,19,,,36.18769,5.441494,exact,osm_node,osm,"{""osm"":""node/10043613823""}",node,10043613823,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-10043613824,Les tours,,,19,,,36.184612,5.443338,exact,osm_node,osm,"{""osm"":""node/10043613824""}",node,10043613824,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""platform_exit_only""]",bus_stop,platform
osm-node-10043613825,Les tours,,,19,,,36.184687,5.443601,exact,osm_node,osm,"{""osm"":""node/10043613825""}",node,10043613825,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""platform_entry_only""]",bus_stop,platform
osm-node-10043613826,Les tours,,,19,,,36.184657,5.443533,exact,osm_node,osm,"{""osm"":""node/10043613826""}",node,10043613826,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""stop_entry_only""]",,stop_position
osm-node-10044422191,,,,19,,,36.185624,5.394728,exact,osm_node,osm,"{""osm"":""node/10044422191""}",node,10044422191,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10044422192,,,,19,,,36.185853,5.394725,exact,osm_node,osm,"{""osm"":""node/10044422192""}",node,10044422192,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10044422193,,,,19,,,36.185677,5.39473,exact,osm_node,osm,"{""osm"":""node/10044422193""}",node,10044422193,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-10044422194,,,,19,,,36.185747,5.39473,exact,osm_node,osm,"{""osm"":""node/10044422194""}",node,10044422194,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-10044422195,Stop,,,19,,,36.184992,5.398695,exact,osm_node,osm,"{""osm"":""node/10044422195""}",node,10044422195,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10044422196,Stop,,,19,,,36.184992,5.398746,exact,osm_node,osm,"{""osm"":""node/10044422196""}",node,10044422196,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-10044422197,Stop,,,19,,,36.18499,5.39882,exact,osm_node,osm,"{""osm"":""node/10044422197""}",node,10044422197,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10044422198,,,,19,,,36.178663,5.403176,exact,osm_node,osm,"{""osm"":""node/10044422198""}",node,10044422198,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10044422200,,,,19,,,36.178737,5.403194,exact,osm_node,osm,"{""osm"":""node/10044422200""}",node,10044422200,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-10044422201,1000 Logts,,,19,,,36.178499,5.406731,exact,osm_node,osm,"{""osm"":""node/10044422201""}",node,10044422201,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10044422202,1000 Logts,,,19,,,36.17834,5.40673,exact,osm_node,osm,"{""osm"":""node/10044422202""}",node,10044422202,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10044422203,,,,19,,,36.181185,5.408909,exact,osm_node,osm,"{""osm"":""node/10044422203""}",node,10044422203,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10044422204,,,,19,,,36.181203,5.409058,exact,osm_node,osm,"{""osm"":""node/10044422204""}",node,10044422204,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10044422205,,,,19,,,36.181192,5.408973,exact,osm_node,osm,"{""osm"":""node/10044422205""}",node,10044422205,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-10044422206,Bizard,Bizard,,19,,,36.179246,5.409352,exact,osm_node,osm,"{""osm"":""node/10044422206""}",node,10044422206,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10044422207,Bizard,Bizard,,19,,,36.17926,5.409468,exact,osm_node,osm,"{""osm"":""node/10044422207""}",node,10044422207,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10044422208,Bizard,,,19,,,36.179251,5.409405,exact,osm_node,osm,"{""osm"":""node/10044422208""}",node,10044422208,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-10044422209,Souk,Souk,,19,,,36.1844,5.407263,exact,osm_node,osm,"{""osm"":""node/10044422209""}",node,10044422209,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10044422210,Souk,Souk,,19,,,36.184507,5.407342,exact,osm_node,osm,"{""osm"":""node/10044422210""}",node,10044422210,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10044422211,Souk,Souk,,19,,,36.184448,5.407303,exact,osm_node,osm,"{""osm"":""node/10044422211""}",node,10044422211,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-10044422212,Rempart,,,19,,,36.188632,5.40366,exact,osm_node,osm,"{""osm"":""node/10044422212""}",node,10044422212,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10044422213,Rempart,,,19,,,36.18862,5.403433,exact,osm_node,osm,"{""osm"":""node/10044422213""}",node,10044422213,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10044422214,Rempart,,,19,,,36.188628,5.403591,exact,osm_node,osm,"{""osm"":""node/10044422214""}",node,10044422214,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-10044422215,Rempart,,,19,,,36.188621,5.403481,exact,osm_node,osm,"{""osm"":""node/10044422215""}",node,10044422215,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-10044422216,,,,19,,,36.19174,5.403521,exact,osm_node,osm,"{""osm"":""node/10044422216""}",node,10044422216,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10044455617,,,,19,,,36.19174,5.403272,exact,osm_node,osm,"{""osm"":""node/10044455617""}",node,10044455617,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10044455620,,,,19,,,36.191742,5.403336,exact,osm_node,osm,"{""osm"":""node/10044455620""}",node,10044455620,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-10044455633,Maternite,,,19,,,36.200696,5.404517,exact,osm_node,osm,"{""osm"":""node/10044455633""}",node,10044455633,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10044455634,Maternite,,,19,,,36.200747,5.404736,exact,osm_node,osm,"{""osm"":""node/10044455634""}",node,10044455634,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10044455635,Maternite,,,19,,,36.200711,5.404575,exact,osm_node,osm,"{""osm"":""node/10044455635""}",node,10044455635,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-10044455636,Maternite,,,19,,,36.200728,5.404682,exact,osm_node,osm,"{""osm"":""node/10044455636""}",node,10044455636,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-10044455637,Kaaboub,,,19,,,36.204307,5.402824,exact,osm_node,osm,"{""osm"":""node/10044455637""}",node,10044455637,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10044455638,Kaaboub,,,19,,,36.204249,5.402633,exact,osm_node,osm,"{""osm"":""node/10044455638""}",node,10044455638,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10044455639,Kaaboub,,,19,,,36.204295,5.402774,exact,osm_node,osm,"{""osm"":""node/10044455639""}",node,10044455639,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-10044455640,Kaaboub,,,19,,,36.204267,5.402669,exact,osm_node,osm,"{""osm"":""node/10044455640""}",node,10044455640,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-10044455641,,,,19,,,36.206152,5.41674,exact,osm_node,osm,"{""osm"":""node/10044455641""}",node,10044455641,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10044455642,,,,19,,,36.206368,5.416692,exact,osm_node,osm,"{""osm"":""node/10044455642""}",node,10044455642,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10044455643,Gaoua 2,,,19,,,36.206047,5.412778,exact,osm_node,osm,"{""osm"":""node/10044455643""}",node,10044455643,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10044455644,Gaoua 2,,,19,,,36.206259,5.412747,exact,osm_node,osm,"{""osm"":""node/10044455644""}",node,10044455644,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10044455645,Gaoua 2,,,19,,,36.206091,5.412772,exact,osm_node,osm,"{""osm"":""node/10044455645""}",node,10044455645,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-10044455646,Gaoua 2,,,19,,,36.206215,5.412752,exact,osm_node,osm,"{""osm"":""node/10044455646""}",node,10044455646,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-10044455647,Gaoua 1,,,19,,,36.206557,5.406987,exact,osm_node,osm,"{""osm"":""node/10044455647""}",node,10044455647,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10044455648,Gaoua 1,,,19,,,36.20668,5.406987,exact,osm_node,osm,"{""osm"":""node/10044455648""}",node,10044455648,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10044455649,Boussekine,Boussekine,,19,,,36.206507,5.403021,exact,osm_node,osm,"{""osm"":""node/10044455649""}",node,10044455649,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10044455650,Boussekine,Boussekine,,19,,,36.206602,5.403019,exact,osm_node,osm,"{""osm"":""node/10044455650""}",node,10044455650,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10044455651,Boussekine,,,19,,,36.206526,5.403021,exact,osm_node,osm,"{""osm"":""node/10044455651""}",node,10044455651,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-10044455652,Boussekine,,,19,,,36.206586,5.403019,exact,osm_node,osm,"{""osm"":""node/10044455652""}",node,10044455652,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-10044455653,,,,19,,,36.206942,5.420176,exact,osm_node,osm,"{""osm"":""node/10044455653""}",node,10044455653,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10044455654,,,,19,,,36.207198,5.420157,exact,osm_node,osm,"{""osm"":""node/10044455654""}",node,10044455654,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10048295469,arret 5,,,19,,,36.18545,5.418022,exact,osm_node,osm,"{""osm"":""node/10048295469""}",node,10048295469,"[""etus-setif""]","[""etus-setif-106B""]",point_in_wilaya,"[""platform_exit_only""]",bus_stop,platform
osm-node-10048295470,arret 5,,,19,,,36.185244,5.417994,exact,osm_node,osm,"{""osm"":""node/10048295470""}",node,10048295470,"[""etus-setif""]","[""etus-setif-106B""]",point_in_wilaya,"[""platform_entry_only""]",bus_stop,platform
osm-node-10048295472,Cadastre,,,19,,,36.185256,5.420205,exact,osm_node,osm,"{""osm"":""node/10048295472""}",node,10048295472,"[""etus-setif""]","[""etus-setif-106B""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10048295473,Cadastre,,,19,,,36.185181,5.420346,exact,osm_node,osm,"{""osm"":""node/10048295473""}",node,10048295473,"[""etus-setif""]","[""etus-setif-106B""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10048295474,Cadastre,,,19,,,36.185243,5.420245,exact,osm_node,osm,"{""osm"":""node/10048295474""}",node,10048295474,"[""etus-setif""]","[""etus-setif-106B""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-10048295475,Cadastre,,,19,,,36.185202,5.420318,exact,osm_node,osm,"{""osm"":""node/10048295475""}",node,10048295475,"[""etus-setif""]","[""etus-setif-106B""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-10048295476,CNEP,,,19,,,36.186944,5.421233,exact,osm_node,osm,"{""osm"":""node/10048295476""}",node,10048295476,"[""etus-setif""]","[""etus-setif-106B""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10048295477,CNEP,,,19,,,36.186831,5.421436,exact,osm_node,osm,"{""osm"":""node/10048295477""}",node,10048295477,"[""etus-setif""]","[""etus-setif-106B""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10048295478,,,,19,,,36.188403,5.425756,exact,osm_node,osm,"{""osm"":""node/10048295478""}",node,10048295478,"[""etus-setif""]","[""etus-setif-106B""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10048295479,,,,19,,,36.188541,5.425601,exact,osm_node,osm,"{""osm"":""node/10048295479""}",node,10048295479,"[""etus-setif""]","[""etus-setif-106B""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10048295480,50 Logts,,,19,,,36.185875,5.436792,exact,osm_node,osm,"{""osm"":""node/10048295480""}",node,10048295480,"[""etus-setif""]","[""etus-setif-106B""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10048295481,50 Logts,,,19,,,36.18556,5.436826,exact,osm_node,osm,"{""osm"":""node/10048295481""}",node,10048295481,"[""etus-setif""]","[""etus-setif-106B""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10048295482,50 Logts,,,19,,,36.185784,5.436832,exact,osm_node,osm,"{""osm"":""node/10048295482""}",node,10048295482,"[""etus-setif""]","[""etus-setif-106B""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-10048295483,Les tours,,,19,,,36.184556,5.441983,exact,osm_node,osm,"{""osm"":""node/10048295483""}",node,10048295483,"[""etus-setif""]","[""etus-setif-106B""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10048295484,Les tours,,,19,,,36.184748,5.442067,exact,osm_node,osm,"{""osm"":""node/10048295484""}",node,10048295484,"[""etus-setif""]","[""etus-setif-106B""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10048295485,Les tours,,,19,,,36.184613,5.442008,exact,osm_node,osm,"{""osm"":""node/10048295485""}",node,10048295485,"[""etus-setif""]","[""etus-setif-106B""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-10048295486,La Cite,,,19,,,36.180628,5.451947,exact,osm_node,osm,"{""osm"":""node/10048295486""}",node,10048295486,"[""etus-setif""]","[""etus-setif-106B""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-10048295487,La Cite,,,19,,,36.180978,5.451994,exact,osm_node,osm,"{""osm"":""node/10048295487""}",node,10048295487,"[""etus-setif""]","[""etus-setif-106B""]",point_in_wilaya,"[""platform""]",bus_stop,platform
