id,name,name_fr,name_ar,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,refs,type,category,type_label_fr,type_label_ar,has_virtual_tour,url,slug
45-bcp-21,Ksar de Moghrar Foukani,Ksar de Moghrar Foukani,قصر مغرار الفوقاني,45,4506,Moghrar,32.51644,-0.58741,exact,source_point,patrimoine,"{""patrimoine"":""480""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/480,ksar-de-moghrar-foukani
45-bcp-22,Ksar de Moghrar Tahtani (citadelle de Cheikh Bouamama),Ksar de Moghrar Tahtani (citadelle de Cheikh Bouamama),قصـر مغرار التحتاني (قلعة الشيخ بوعمامة),45,4506,Moghrar,32.493226,-0.466872,exact,source_point,patrimoine,"{""patrimoine"":""158""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/158,ksar-de-moghrar-tahtani-citadelle-de-cheikh-bouamama
45-bcp-23,Ksar de Moghrar Tahtani (citadelle de Cheikh Bouamama),Ksar de Moghrar Tahtani (citadelle de Cheikh Bouamama),قصر مغرار التحتاني ( قلعة الشيخ بوعمامة ),45,4506,Moghrar,32.49338,-0.46712,exact,source_point,patrimoine,"{""patrimoine"":""469""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/469,ksar-de-moghrar-tahtani-citadelle-de-cheikh-bouamama
45-bcp-24,Ksar de Sidi Boutkhil – Aïn Sefra,Ksar de Sidi Boutkhil – Aïn Sefra,قصر سيدي بوتخيل بالعين الصفراء,45,4503,Ain Sefra,32.743917,-0.581306,exact,source_point,patrimoine,"{""patrimoine"":""545""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/545,ksar-de-sidi-boutkhil-ain-sefra
45-bcp-25,Ksar de Tiout,Ksar de Tiout,قصـر تيـــوت,45,4504,Tiout,32.771069,-0.417302,exact,source_point,patrimoine,"{""patrimoine"":""157""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/157,ksar-de-tiout
45-bcp-26,Les Grues (Lagharaniq) – commune de Tiout 1,Les Grues (Lagharaniq) – commune de Tiout 1,لغرانيق بلدية تيوت1,45,4504,Tiout,32.77126,-0.35735,exact,source_point,patrimoine,"{""patrimoine"":""298""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/298,les-grues-lagharaniq-commune-de-tiout-1
45-bcp-27,Les Grues (Lagharaniq) – commune de Tiout 2,Les Grues (Lagharaniq) – commune de Tiout 2,لغرانيق 2 بلدية تيوت,45,4504,Tiout,32.770333,-0.377704,exact,source_point,patrimoine,"{""patrimoine"":""1125""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1125,les-grues-lagharaniq-commune-de-tiout-2
45-bcp-28,Musée des dinosaures de Roueis El Djir – commune de Sfissifa,Musée des dinosaures de Roueis El Djir – commune de Sfissifa,متحف الديناصور رويس الجير بلدية صفيصيفة,45,4503,Sfissifa,32.784744,-0.931736,exact,source_point,patrimoine,"{""patrimoine"":""1151""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1151,musee-des-dinosaures-de-roueis-el-djir-commune-de-sfissifa
45-bcp-29,Station d'Oued Lebridj – commune d'Aïn Sefra,Station d'Oued Lebridj – commune d'Aïn Sefra,محطة واد لبريج بلدية عين الصفراء,45,4503,Ain Sefra,32.687957,-0.691611,exact,source_point,patrimoine,"{""patrimoine"":""1139""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1139,station-d-oued-lebridj-commune-d-ain-sefra
45-bcp-30,Station de Boutahir – El Hassi El Abiodh,Station de Boutahir – El Hassi El Abiodh,محطة بوطاهير الحاسي الابيض,45,4504,Asla,32.964993,-0.138175,exact,source_point,patrimoine,"{""patrimoine"":""1185""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1185,station-de-boutahir-el-hassi-el-abiodh
45-bcp-31,Station de gravures rupestres (Er Reha) – commune de Djeniene Bourezg,Station de gravures rupestres (Er Reha) – commune de Djeniene Bourezg,محطة النقوش الحجرية (الرحى ) بلدية الجنين بورزق,45,4504,Djenienne Bourezg,32.265598,-0.995214,exact,source_point,patrimoine,"{""patrimoine"":""1212""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1212,station-de-gravures-rupestres-er-reha-commune-de-djeniene-bourezg
45-bcp-32,Station de gravures rupestres (Hassi El Bachir),Station de gravures rupestres (Hassi El Bachir),محطة النقوش الحجرية (حاسي البشير),45,4506,Moghrar,32.52367,-0.49495,exact,source_point,patrimoine,"{""patrimoine"":""634""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/634,station-de-gravures-rupestres-hassi-el-bachir
45-bcp-33,Station de gravures rupestres d'Er Redjimat,Station de gravures rupestres d'Er Redjimat,محطة النقوش الصخرية الرجيمات,45,4504,Asla,32.932087,-0.136124,exact,source_point,patrimoine,"{""patrimoine"":""1181""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1181,station-de-gravures-rupestres-d-er-redjimat
45-bcp-34,Station de gravures rupestres d'Es Salam 1,Station de gravures rupestres d'Es Salam 1,محطة النقوش الصخرية السلام1,45,4506,Moghrar,32.571231,-0.486456,exact,source_point,patrimoine,"{""patrimoine"":""1156""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1156,station-de-gravures-rupestres-d-es-salam-1
45-bcp-35,Station de gravures rupestres d'Es Salam 2,Station de gravures rupestres d'Es Salam 2,محطة النقوش الصخرية السلام 2,45,4506,Moghrar,32.573446,-0.486942,exact,source_point,patrimoine,"{""patrimoine"":""1157""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1157,station-de-gravures-rupestres-d-es-salam-2
45-bcp-36,Station de gravures rupestres d'Es Salam 3,Station de gravures rupestres d'Es Salam 3,محطة النقوش الصخرية السلام 3,45,4506,Moghrar,32.581935,-0.488902,exact,source_point,patrimoine,"{""patrimoine"":""1159""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1159,station-de-gravures-rupestres-d-es-salam-3
45-bcp-37,Station de gravures rupestres d'Oued Boumbata – commune de Sfissifa,Station de gravures rupestres d'Oued Boumbata – commune de Sfissifa,محطة النقوش الصخرية واد بومباتا بلدية صفيصيفة,45,4503,Sfissifa,32.717762,-0.865528,exact,source_point,patrimoine,"{""patrimoine"":""1237""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1237,station-de-gravures-rupestres-d-oued-boumbata-commune-de-sfissifa
45-bcp-38,Station de gravures rupestres d'Oum Echeggag – commune de Sfissifa,Station de gravures rupestres d'Oum Echeggag – commune de Sfissifa,محطة النقوش الصخرية أم الشقاق بلدية الصفيصيفة,45,4503,Sfissifa,32.728859,-0.770983,exact,source_point,patrimoine,"{""patrimoine"":""1194""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1194,station-de-gravures-rupestres-d-oum-echeggag-commune-de-sfissifa
45-bcp-39,Station de gravures rupestres d'Oum El Braïm 1 (Moghrar Tahtani),Station de gravures rupestres d'Oum El Braïm 1 (Moghrar Tahtani),محطة النقوش الصخرية أم البرايم 1( مغرار التحتاني ),45,4506,Moghrar,32.486562,-0.472367,exact,source_point,patrimoine,"{""patrimoine"":""1170""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1170,station-de-gravures-rupestres-d-oum-el-braim-1-moghrar-tahtani
45-bcp-40,Station de gravures rupestres d'Oum El Braïm 2 (Moghrar Tahtani),Station de gravures rupestres d'Oum El Braïm 2 (Moghrar Tahtani),محطة النقوش الصخرية أم البرايم 2 (مغرار التحتاني ),45,4506,Moghrar,32.486473,-0.471419,exact,source_point,patrimoine,"{""patrimoine"":""1169""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1169,station-de-gravures-rupestres-d-oum-el-braim-2-moghrar-tahtani
45-bcp-41,Station de gravures rupestres de Beni Amrane,Station de gravures rupestres de Beni Amrane,محطة النقوش الصخرية بني عمران,45,4506,Moghrar,32.538851,-0.499871,exact,source_point,patrimoine,"{""patrimoine"":""1150""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1150,station-de-gravures-rupestres-de-beni-amrane
45-bcp-42,Station de gravures rupestres de Boumbata – commune de Sfissifa,Station de gravures rupestres de Boumbata – commune de Sfissifa,محطة النقوش الصخرية بومباتا بلدية الصفيصيفة,45,4503,Sfissifa,32.69295,-0.897255,exact,source_point,patrimoine,"{""patrimoine"":""1196""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1196,station-de-gravures-rupestres-de-boumbata-commune-de-sfissifa
45-bcp-43,Station de gravures rupestres de Chaâbet Bougueurn 2,Station de gravures rupestres de Chaâbet Bougueurn 2,محطة النقوش الصخرية شعبة بوقرن 2,45,4506,Moghrar,32.537127,-0.498131,exact,source_point,patrimoine,"{""patrimoine"":""1142""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1142,station-de-gravures-rupestres-de-chaabet-bougueurn-2
45-bcp-44,Station de gravures rupestres de Chaâbet Bougueurn 3,Station de gravures rupestres de Chaâbet Bougueurn 3,محطة النقوش الصخرية شعبة بوقرن 3,45,4506,Moghrar,32.539056,-0.497041,exact,source_point,patrimoine,"{""patrimoine"":""1144""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1144,station-de-gravures-rupestres-de-chaabet-bougueurn-3
45-bcp-45,Station de gravures rupestres de Chaâbet Bougueurn 5,Station de gravures rupestres de Chaâbet Bougueurn 5,محطة النقوش الصخرية شعبة بوقرن 5,45,4506,Moghrar,32.539843,-0.49486,exact,source_point,patrimoine,"{""patrimoine"":""1148""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1148,station-de-gravures-rupestres-de-chaabet-bougueurn-5
45-bcp-46,Station de gravures rupestres de Fertassa,Station de gravures rupestres de Fertassa,محطة النقوش الصخرية فرطاسة,45,4503,Sfissifa,32.837825,-1.25075,exact,source_point,patrimoine,"{""patrimoine"":""1197""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1197,station-de-gravures-rupestres-de-fertassa
45-bcp-47,Station de gravures rupestres de Hirech – commune de Sfissifa,Station de gravures rupestres de Hirech – commune de Sfissifa,محطة النقوش الصخرية حيرش بلدية صفيصيفة,45,4503,Sfissifa,32.791868,-0.842395,exact,source_point,patrimoine,"{""patrimoine"":""1213""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1213,station-de-gravures-rupestres-de-hirech-commune-de-sfissifa
45-bcp-48,Station de gravures rupestres de Kediet Abdelhak,Station de gravures rupestres de Kediet Abdelhak,محطة النقوش الصخرية كدية عبد الحق,45,4504,Asla,32.986936,-0.103295,exact,source_point,patrimoine,"{""patrimoine"":""1168""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1168,station-de-gravures-rupestres-de-kediet-abdelhak
45-bcp-49,Station de gravures rupestres de Lemhaïsrat – Aïn Sefra,Station de gravures rupestres de Lemhaïsrat – Aïn Sefra,محطة النقوش الصخرية محيصرات بالعين الصفراء,45,4503,Ain Sefra,32.784692,-0.532598,exact,source_point,patrimoine,"{""patrimoine"":""1232""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1232,station-de-gravures-rupestres-de-lemhaisrat-ain-sefra
45-bcp-50,Station de gravures rupestres de Sidi Brahim 1 (commune de Moghrar),Station de gravures rupestres de Sidi Brahim 1 (commune de Moghrar),محطة النقوش الصخرية سيدي ابراهيم1( بلدية مغرار ),45,4506,Moghrar,32.487572,-0.45322,exact,source_point,patrimoine,"{""patrimoine"":""1184""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1184,station-de-gravures-rupestres-de-sidi-brahim-1-commune-de-moghrar
45-bcp-51,Station de gravures rupestres de Sidi Brahim 2 – commune de Moghrar,Station de gravures rupestres de Sidi Brahim 2 – commune de Moghrar,محطة النقوش الصخرية سيدي ابراهيم 2 بلدية مغرار,45,4506,Moghrar,32.485227,-0.455407,exact,source_point,patrimoine,"{""patrimoine"":""1189""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1189,station-de-gravures-rupestres-de-sidi-brahim-2-commune-de-moghrar
45-bcp-52,Station de gravures rupestres de Sidi Moul El Maktouba – commune de Djeniene Bourezg,Station de gravures rupestres de Sidi Moul El Maktouba – commune de Djeniene Bourezg,محطة النقوش الصخرية سيدي مول المكتوبة بلدية جنين بورزق,45,4504,Djenienne Bourezg,32.23242,-1.005315,exact,source_point,patrimoine,"{""patrimoine"":""1162""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1162,station-de-gravures-rupestres-de-sidi-moul-el-maktouba-commune-de-djeniene-bourezg
45-bcp-53,Station de gravures rupestres de Tiout,Station de gravures rupestres de Tiout,محطة النقوش الصخرية تيوت,45,4504,Tiout,32.76665,-0.39919,exact,source_point,patrimoine,"{""patrimoine"":""220""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/220,station-de-gravures-rupestres-de-tiout
45-bcp-54,Station de gravures rupestres des Grues 01 – commune de Tiout,Station de gravures rupestres des Grues 01 – commune de Tiout,محطة النقوش الصخرية الغرانيق 01 بلدية تيوت,45,4504,Tiout,32.756176,-0.375877,exact,source_point,patrimoine,"{""patrimoine"":""1238""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1238,station-de-gravures-rupestres-des-grues-01-commune-de-tiout
45-bcp-55,Station de gravures rupestres du nord d'Es Sebaâ (Moghrar Tahtani),Station de gravures rupestres du nord d'Es Sebaâ (Moghrar Tahtani),محطة النقوش الصخرية شمال الصبيع ( مغرار التحتاني ),45,4506,Moghrar,32.491446,-0.477712,exact,source_point,patrimoine,"{""patrimoine"":""1178""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1178,station-de-gravures-rupestres-du-nord-d-es-sebaa-moghrar-tahtani
45-bcp-56,Station de Lemhaïsrat – Aïn Sefra,Station de Lemhaïsrat – Aïn Sefra,محطة لمحيصرات عين الصفراء,45,4503,Ain Sefra,32.771947,-0.525801,exact,source_point,patrimoine,"{""patrimoine"":""321""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/321,station-de-lemhaisrat-ain-sefra
45-bcp-57,Station de Midane – commune de Tiout,Station de Midane – commune de Tiout,محطة ميدان بلدية تيوت,45,4504,Tiout,32.869472,-0.410086,exact,source_point,patrimoine,"{""patrimoine"":""1137""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1137,station-de-midane-commune-de-tiout
45-bcp-58,Tombe de l'écrivaine Isabelle Eberhardt,Tombe de l'écrivaine Isabelle Eberhardt,قبر الكاتبة النمساوية إزابيل إبرهارد,45,4503,Ain Sefra,32.749412,-0.588078,exact,source_point,patrimoine,"{""patrimoine"":""767""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/767,tombe-de-l-ecrivaine-isabelle-eberhardt
45-cinema-01,Salle de cinéma Amzi,Salle de cinéma Amzi,قاعة سينما أمزي,45,4503,Ain Sefra,32.754306,-0.58425,exact,source_point,patrimoine,"{""patrimoine"":""575""}",cinema,establishment,Salle de cinéma,قاعة سينما,false,https://cartes.patrimoineculturelalgerien.org/ar/node/575,salle-de-cinema-amzi
45-cinema-02,Salle de cinéma El Amel,Salle de cinéma El Amel,قاعة سينما الامل,45,4502,Mecheria,33.547917,-0.278167,exact,source_point,patrimoine,"{""patrimoine"":""573""}",cinema,establishment,Salle de cinéma,قاعة سينما,false,https://cartes.patrimoineculturelalgerien.org/ar/node/573,salle-de-cinema-el-amel
45-direction-01,Direction de la culture de Naâma,Direction de la culture de Naâma,مديرية الثقافة لولاية النعامة,45,4501,Naama,33.281,-0.309861,exact,source_point,patrimoine,"{""patrimoine"":""679""}",cultural-directorate,establishment,Direction de la culture,مديرية الثقافة,false,https://cartes.patrimoineculturelalgerien.org/fr/node/809,direction-de-la-culture-de-naama
45-library-01,Bibliothèque de lecture publique d'Aïn Ben Khelil,Bibliothèque de lecture publique d'Aïn Ben Khelil,مكتبة المطالعة العمومية عين بن خليل:,45,4509,Ain Ben Khelil,33.289418,-0.764473,exact,source_point,patrimoine,"{""patrimoine"":""1131""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1131,bibliotheque-de-lecture-publique-d-ain-ben-khelil
45-library-02,Bibliothèque de lecture publique d'El Biodh,Bibliothèque de lecture publique d'El Biodh,مكتبة المطالعة العمومية البيوض:,45,4512,El Biodh,33.762073,-0.134224,exact,source_point,patrimoine,"{""patrimoine"":""1134""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1134,bibliotheque-de-lecture-publique-d-el-biodh
45-library-03,Bibliothèque de lecture publique Frères Abdeldjelil – Sfissifa,Bibliothèque de lecture publique Frères Abdeldjelil – Sfissifa,"مكتبة المطالعة العمومية الأخوة"" عبد الجليل"" بالصفيصيفة:",45,4503,Sfissifa,32.72635,-0.860782,exact,source_point,patrimoine,"{""patrimoine"":""1130""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1130,bibliotheque-de-lecture-publique-freres-abdeldjelil-sfissifa
45-library-04,Bibliothèque de lecture publique martyr Bensassi M'hamed,Bibliothèque de lecture publique martyr Bensassi M'hamed,"مكتبة المطالعة العمومية الشهيد""بن ساسي أمحمد""",45,4504,Asla,33.004066,-0.077499,exact,source_point,patrimoine,"{""patrimoine"":""558""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/558,bibliotheque-de-lecture-publique-martyr-bensassi-m-hamed
45-library-05,Bibliothèque de lecture publique martyr Bouamama Benyahia – Aïn Sefra,Bibliothèque de lecture publique martyr Bouamama Benyahia – Aïn Sefra,"مكتبة المطالعة العمومية الشهيد"" بوعمامة بن يحي"" بالعين الصفراء:",45,4503,Ain Sefra,32.771018,-0.56408,exact,source_point,patrimoine,"{""patrimoine"":""1128""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1128,bibliotheque-de-lecture-publique-martyr-bouamama-benyahia-ain-sefra
45-library-06,Bibliothèque de lecture publique martyr Djedid Djedid – Djeniene Bourezg,Bibliothèque de lecture publique martyr Djedid Djedid – Djeniene Bourezg,"مكتبة المطالعة العمومية الشهيد"" جديد جديد"" بجنين بورزق:",45,4504,Djenienne Bourezg,32.290016,-0.907134,exact,source_point,patrimoine,"{""patrimoine"":""1133""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1133,bibliotheque-de-lecture-publique-martyr-djedid-djedid-djeniene-bourezg
45-library-07,Bibliothèque de lecture publique martyre Fali Khamsa,Bibliothèque de lecture publique martyre Fali Khamsa,"مكتبة المطالعة العمومية الشهيدة "" فالي خامسة """,45,4504,Tiout,32.775066,-0.408643,exact,source_point,patrimoine,"{""patrimoine"":""554""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/554,bibliotheque-de-lecture-publique-martyre-fali-khamsa
45-library-08,Bibliothèque de lecture publique Moudjahid Degdag Ali – El Kasdir,Bibliothèque de lecture publique Moudjahid Degdag Ali – El Kasdir,"مكتبة المطالعة العمومية المجاهد"" دقداق علي"" بالقصدير:",45,4511,Kasdir,33.709553,-1.356312,exact,source_point,patrimoine,"{""patrimoine"":""1135""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1135,bibliotheque-de-lecture-publique-moudjahid-degdag-ali-el-kasdir
45-library-09,Bibliothèque de lecture publique Moudjahid Mekki Boualem – Moghrar,Bibliothèque de lecture publique Moudjahid Mekki Boualem – Moghrar,"مكتبة المطالعة العمومية المجاهد ""مكي بوعلام "" بمغرار:",45,4506,Moghrar,32.538455,-0.49622,exact,source_point,patrimoine,"{""patrimoine"":""1129""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1129,bibliotheque-de-lecture-publique-moudjahid-mekki-boualem-moghrar
45-library-10,Bibliothèque de lecture publique Moudjahid Rafii Tayeb – Makmen Ben Amar,Bibliothèque de lecture publique Moudjahid Rafii Tayeb – Makmen Ben Amar,"مكتبة المطالعة العمومية المجاهد ""رافعي الطيب"" بمكمن بن عمار:",45,4510,Makmen Ben Amar,33.718707,-0.73287,exact,source_point,patrimoine,"{""patrimoine"":""1132""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1132,bibliotheque-de-lecture-publique-moudjahid-rafii-tayeb-makmen-ben-amar
45-library-11,Bibliothèque de lecture publique Moufdi Zakaria,Bibliothèque de lecture publique Moufdi Zakaria,"مكتبة المطالعة العمومية ""مفدي زكريا""",45,4501,Naama,33.271128,-0.308588,exact,source_point,patrimoine,"{""patrimoine"":""569""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/569,bibliotheque-de-lecture-publique-moufdi-zakaria
45-library-12,Bibliothèque principale de lecture publique Abdelhamid Ben Badis,Bibliothèque principale de lecture publique Abdelhamid Ben Badis,"المكتبة الرئيسية للمطالعة العمومية ""عبد الحميد بن باديس""",45,4501,Naama,33.270297,-0.31795,exact,source_point,patrimoine,"{""patrimoine"":""479""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/479,bibliotheque-principale-de-lecture-publique-abdelhamid-ben-badis
45-maison-01,Annexe de la Maison de la culture Belkacem Baghdadi,Annexe de la Maison de la culture Belkacem Baghdadi,ملحقة دار الثقافة بلقاسم بغدادي,45,4503,Ain Sefra,32.757917,-0.584778,exact,source_point,patrimoine,"{""patrimoine"":""627""}",cultural-house,establishment,Maison de la culture,دار الثقافة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/627,annexe-de-la-maison-de-la-culture-belkacem-baghdadi
45-maison-02,Maison de la culture Ahmed Chami,Maison de la culture Ahmed Chami,دار الثقافة أحمد شامي,45,4501,Naama,33.277677,-0.309377,exact,source_point,patrimoine,"{""patrimoine"":""456""}",cultural-house,establishment,Maison de la culture,دار الثقافة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/456,maison-de-la-culture-ahmed-chami
45-museum-01,Musée public national,Musée public national,متحف عمومي وطني,45,4503,Ain Sefra,32.765278,-0.584611,exact,source_point,patrimoine,"{""patrimoine"":""580""}",museum,heritage,Musée,متحف,false,https://cartes.patrimoineculturelalgerien.org/ar/node/580,musee-public-national
45-theatre-01,Théâtre régional Mohamed Benguettaf,Théâtre régional Mohamed Benguettaf,المسرح الجهوي محمد بن قطاف,45,4501,Naama,33.274577,-0.325103,exact,source_point,patrimoine,"{""patrimoine"":""1098""}",theatre,heritage,Théâtre,مسرح,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1098,theatre-regional-mohamed-benguettaf
46-bcp-01,Île de Rachgoun,Île de Rachgoun,جزيرة رشقون,46,4623,Beni Saf,35.323886,-1.479888,exact,source_point,patrimoine,"{""patrimoine"":""553""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/553,ile-de-rachgoun
46-bcp-02,Mausolée royal de Syphax,Mausolée royal de Syphax,الضريح الملكي سيفاكس,46,4623,Beni Saf,35.261807,-1.434404,exact,source_point,patrimoine,"{""patrimoine"":""556""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/556,mausolee-royal-de-syphax
46-bcp-03,Sidi Yaâkoub,Sidi Yaâkoub,سيدي يعقوب,46,4625,Oulhaca El Gheraba,35.255125,-1.548129,exact,source_point,patrimoine,"{""patrimoine"":""559""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/559,sidi-yaakoub
46-bcp-04,Siga,Siga,موقع سيقا الأثري,46,4625,Oulhaca El Gheraba,35.265805,-1.448745,exact,source_point,patrimoine,"{""patrimoine"":""567""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/fr/node/102,siga
46-bcp-05,Site d'Aïn El Kihal,Site d'Aïn El Kihal,موقع عين الكيحل,46,4622,Ain Kihal,35.202759,-1.195826,exact,source_point,patrimoine,"{""patrimoine"":""562""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/562,site-d-ain-el-kihal
46-bcp-06,Site romain d'Aghbal,Site romain d'Aghbal,موقع الروماني أغبال,46,4610,Tamzoura,35.457181,-0.618975,exact,source_point,patrimoine,"{""patrimoine"":""564""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/564,site-romain-d-aghbal
