id,name,status,postal_code,postal_code_old,address,commune_fr,commune_ar,wilaya_code,wilaya_fr,wilaya_ar,lat,lng
14680,BERRIHANE,1,36027,,,BERRIHANE,برحان,36,EL TARF,الطارف,36.837865,8.123165
14711,BOUGOUS,1,36029,,,BOUGOUS,بوقوس,36,EL TARF,الطارف,36.6594847,8.3693047
14894,BOUTELLA ABDELLAH,1,36030,,,AIN EL ASSEL,عين العسل,36,EL TARF,الطارف,36.8272767,8.4216567
15488,CHEFFIA,1,36032,,,CHEFIA,الشافية,36,EL TARF,الطارف,36.6624324,8.1069716
14956,OUED ZITOUNE,1,36044,,,OUED ZITOUN,وادي الزيتون,36,EL TARF,الطارف,36.4652055,8.057515
2403,BEN MHIDI CENTRE,1,36050,,,BEN M'HIDI,بن مهيدى,36,EL TARF,الطارف,36.7680452,7.9031419
2163,EL KALA ELMORDJANE,1,36056,,,EL KALA,القالة,36,EL TARF,الطارف,36.8859236,8.4372813
14896,BOUHAJAR DAMBRI MESSAOUD,1,36062,,,BOUHADJAR,بوحجار,36,EL TARF,الطارف,36.5122715,8.1077712
13056,TINDOUF HOPITALE MIXTE,1,37000,,,TINDOUF,تندوف,37,TINDOUF,تندوف,27.675308,-8.1405056
13082,TINDOUF RP LS 1,1,37000,,,TINDOUF,تندوف,37,TINDOUF,تندوف,27.6728195,-8.1353018
13083,TINDOUF RP LS 2,1,37000,,,TINDOUF,تندوف,37,TINDOUF,تندوف,27.6728079,-8.1352571
13084,TINDOUF RP LS 3,1,37000,,,TINDOUF,تندوف,37,TINDOUF,تندوف,27.6727543,-8.1351161
13085,TINDOUF RP LS 4,1,37000,,,TINDOUF,تندوف,37,TINDOUF,تندوف,27.6727585,-8.1349658
1153,TINDOUF HASSI AMAR,1,37001,,,TINDOUF,تندوف,37,TINDOUF,تندوف,27.646875,-8.1313517
1151,OUM EL ASSEL,1,37003,,,OUM EL ASSEL,أم العسل,37,TINDOUF,تندوف,28.6163174,-6.9795444
14946,GARA DJEBILET,1,37004,,,TINDOUF,تندوف,37,TINDOUF,تندوف,26.7447869,-7.2628528
1150,HASSI KHABI,1,37005,,,OUM EL ASSEL,أم العسل,37,TINDOUF,تندوف,29.18624,-5.074885
15096,HASSI MOUNIR,1,37006,,,OUM EL ASSEL,أم العسل,37,TINDOUF,تندوف,29.1138308,-7.298622
1152,TINDOUF EL MOUSTAKBAL,1,37008,,,TINDOUF,تندوف,37,TINDOUF,تندوف,27.6554317,-8.120575
13061,BOUMADIENE SIDI BRAHIM,1,37016,,,TINDOUF,تندوف,37,TINDOUF,تندوف,27.6723117,-8.148885
14947,OUM EL ASSEL ABANE RAMDANE,1,37018,,,OUM EL ASSEL,أم العسل,37,TINDOUF,تندوف,28.6231767,-6.9816967
5189,TINDOUF AEROPORT,1,37019,,,TINDOUF,تندوف,37,TINDOUF,تندوف,27.7051783,-8.165285
14949,TINDOUF EL WIAM,1,37020,,,TINDOUF,تندوف,37,TINDOUF,تندوف,27.6419321,-8.1176991
13055,TINDOUF EL WIFAK,1,37021,,,TINDOUF,تندوف,37,TINDOUF,تندوف,27.6450991,-8.1141233
13078,EL EMIR ABK,1,37024,,,TINDOUF,تندوف,37,TINDOUF,تندوف,27.6764648,-8.1288625
13503,TINDOUF HAIDAS BECHRI 2,1,37025,,,TINDOUF,تندوف,37,TINDOUF,تندوف,27.66058,-8.1331633
15982,OTHMANI MOHAMED,1,37027,,,TINDOUF,تندوف,37,TINDOUF,تندوف,27.6331817,-8.1039467
13124,FAMILY SHOP TISSEMSILT,1,38000,,,TISSEMSILT,تيسمسيلت,38,TISSEMSITL,تيسمسيلت,35.6149742,1.8110582
1644,TISSMESILT RP NV SIEGE,1,38000,,,TISSEMSILT,تيسمسيلت,38,TISSEMSITL,تيسمسيلت,35.6055075,1.8112205
12116,TISSEMSILT RP NV INDOOR,1,38000,,,TISSEMSILT,تيسمسيلت,38,TISSEMSITL,تيسمسيلت,35.6054906,1.8114538
1194,BORDJ BOU NAAMA,1,38001,,,BORDJ BOU NAAMA,برج بونعامة,38,TISSEMSITL,تيسمسيلت,35.8505198,1.6189263
1343,LARDJEM,1,38002,,,LARDJEM,الأرجم,38,TISSEMSITL,تيسمسيلت,35.7485471,1.5468924
2287,THENIET EL HAD,1,38003,,,THENIET EL HAD,ثنية الاحد,38,TISSEMSITL,تيسمسيلت,35.873184,2.0243953
2121,BORDJ EMIR ABDELKADER,1,38004,,,BORDJ EMIR AEK,برج الأمير عبد القادر,38,TISSEMSITL,تيسمسيلت,35.8651763,2.2671396
2260,BOUCAID,1,38005,,,BOUCAID,بوقايد,38,TISSEMSITL,تيسمسيلت,35.8904195,1.6198881
1645,KHEMISTI INDOOR,1,38006,,,KHEMISTI,خميستي,38,TISSEMSITL,تيسمسيلت,35.6667415,1.9637408
1646,KHEMISTI,1,38006,,,KHEMISTI,خميستي,38,TISSEMSITL,تيسمسيلت,35.6667583,1.9636778
2259,LAYOUNE,1,38007,,,LAAYOUNE,العيون,38,TISSEMSITL,تيسمسيلت,35.6972852,1.9972894
2122,LAZHARIA,1,38008,,,LAZHARIA,الأزهرية,38,TISSEMSITL,تيسمسيلت,35.9345092,1.5618422
2262,BEN HAMOUDA,1,38010,,,TISSEMSILT,تيسمسيلت,38,TISSEMSITL,تيسمسيلت,35.6039335,1.8138228
2123,TISSEMSILT EL MARDJA,1,38011,,,TISSEMSILT,تيسمسيلت,38,TISSEMSITL,تيسمسيلت,35.607813,1.803661
1280,AMMARI,1,38012,,,AMMARI,عماري,38,TISSEMSITL,تيسمسيلت,35.5756862,1.6672045
14615,MELAAB,1,38013,,,MELAAB,ملعب,38,TISSEMSITL,تيسمسيلت,35.7143877,1.3331984
13361,OULED BESSAM,1,38014,,,OULED BESSEM,أولاد بسام,38,TISSEMSITL,تيسمسيلت,35.6857961,1.8619975
14754,BENI CHAIB,1,38019,,,BENI CHAIB,بني شعيب,38,TISSEMSITL,تيسمسيلت,35.8201246,1.7996137
11777,TAMELLAHT,1,38029,,,TAMELLAHT,تاملاحت,38,TISSEMSITL,تيسمسيلت,35.8118122,1.6228957
2124,THENIET ELHAD EL MEDDAD,1,38032,,,THENIET EL HAD,ثنية الاحد,38,TISSEMSITL,تيسمسيلت,35.8691917,2.0284554
13125,TISSEMSILT EL HIDHAB,1,38034,,,TISSEMSILT,تيسمسيلت,38,TISSEMSITL,تيسمسيلت,35.5940023,1.8177344
1344,TISSEMSILT NAANAA AHMED,1,38035,,,TISSEMSILT,تيسمسيلت,38,TISSEMSITL,تيسمسيلت,35.6005922,1.8106135
13338,24 FEV LS 1,1,38047,,,TISSEMSILT,تيسمسيلت,38,TISSEMSITL,تيسمسيلت,35.6039182,1.8075703
13339,24 FEV LS 2,1,38047,,,TISSEMSILT,تيسمسيلت,38,TISSEMSITL,تيسمسيلت,35.6040087,1.8075991
13340,24 FEV LS 3,1,38047,,,TISSEMSILT,تيسمسيلت,38,TISSEMSITL,تيسمسيلت,35.6040355,1.8076272
13341,24 FEV LS 4,1,38047,,,TISSEMSILT,تيسمسيلت,38,TISSEMSITL,تيسمسيلت,35.6040077,1.8076202
14811,LARDJEM 05 JUILLET,1,38048,,,LARDJEM,الأرجم,38,TISSEMSITL,تيسمسيلت,35.7374643,1.5447402
14816,LAAYOUNE HAI ESSALEM,1,38049,,,LAAYOUNE,العيون,38,TISSEMSITL,تيسمسيلت,35.6915422,1.9967033
1592,EL OUED RP INDOOR,1,39000,,,EL OUED,الوادي,39,EL OUED,الوادي,33.3603815,6.8650018
13210,EL OUED RP LS 1,1,39000,,,EL OUED,الوادي,39,EL OUED,الوادي,33.360688,6.8646774
13211,EL OUED RP LS 2,1,39000,,,EL OUED,الوادي,39,EL OUED,الوادي,33.3605349,6.8648029
13212,EL OUED RP LS 3,1,39000,,,EL OUED,الوادي,39,EL OUED,الوادي,33.3604238,6.8649023
13213,EL OUED RP LS 4,1,39000,,,EL OUED,الوادي,39,EL OUED,الوادي,33.3604315,6.8648776
1593,EL OUED RP,1,39000,,,EL OUED,الوادي,39,EL OUED,الوادي,33.3603589,6.8654315
2205,EL OUED NEZLA,1,39001,,,EL OUED,الوادي,39,EL OUED,الوادي,33.3702133,6.86291
1877,DEBILA,1,39003,,,DEBILA,الدبيلة,39,EL OUED,الوادي,33.506392,6.9389237
13090,TIKSEBT,1,39006,,,EL OUED,الوادي,39,EL OUED,الوادي,33.3818833,6.8438317
1875,EL BEYADA,1,39007,,,BAYADHA,البياضة,39,EL OUED,الوادي,33.3212583,6.896064
13113,BAYADA 1ER NOVEMBRE,1,39008,,,BAYADHA,البياضة,39,EL OUED,الوادي,33.3112612,6.9004192
1879,EL OUED 17 OCTBOBRE,1,39009,,,EL OUED,الوادي,39,EL OUED,الوادي,33.3620534,6.8458039
1884,EL OUED B.VUE,1,39010,,,EL OUED,الوادي,39,EL OUED,الوادي,33.3701893,6.8505126
13111,CHOUHADA,1,39011,,,EL OUED,الوادي,39,EL OUED,الوادي,33.3396262,6.8730692
1886,EL OUED CITE NADDOUR,1,39012,,,EL OUED,الوادي,39,EL OUED,الوادي,33.3886102,6.8764882
1201,HASSI KHALIFA,1,39013,,,HASSI KHELIFA,حاسي خليفة,39,EL OUED,الوادي,33.5676174,6.9968246
1876,KOUININE,1,39014,,,KOUININE,كوينين,39,EL OUED,الوادي,33.4080447,6.8252261
1885,MAGRANE,1,39015,,,MAGRANE,المقرن,39,EL OUED,الوادي,33.5623442,6.9301081
1200,REGUIBA,1,39016,,,REGUIBA,الرقيبة,39,EL OUED,الوادي,33.5622646,6.7129782
1204,ROBBAH,1,39017,,,ROBBAH,الرباح,39,EL OUED,الوادي,33.2858974,6.9061368
1880,TALEB LARBI,1,39019,,,TALEB LARBI,طالب العربي,39,EL OUED,الوادي,33.7277391,7.5243533
1202,ZGOUM,1,39020,,,HASSANI ABDELKRIM,حساني عبد الكريم,39,EL OUED,الوادي,33.4762666,6.9005804
14887,DJEDEIDA,1,39023,,,DEBILA,الدبيلة,39,EL OUED,الوادي,33.5549924,6.9505661
13179,DOUAR EL MA,1,39024,,,DOUAR EL MA,دوار الماء,39,EL OUED,الوادي,33.372649,7.6884912
13110,SIDI MESTOUR,1,39026,,,EL OUED,الوادي,39,EL OUED,الوادي,33.3628202,6.8744949
15294,GHAMRA,1,39027,,,GUEMAR,قمار,39,EL OUED,الوادي,33.5427833,6.78892
1881,GUEMMAR CHOUHADA,1,39028,,,GUEMAR,قمار,39,EL OUED,الوادي,33.5000674,6.798301
14890,HASSANI ABDELKRIM,1,39029,,,HASSANI ABDELKRIM,حساني عبد الكريم,39,EL OUED,الوادي,33.4822906,6.8982789
1878,MIH OUNSA,1,39030,,,MIH OUENSA,اميه ونسة,39,EL OUED,الوادي,33.2019505,6.7102982
13112,NAKHLA,1,39031,,,NAKHLA,النخلة,39,EL OUED,الوادي,33.2782974,6.9526963
13176,REGUIBA 20 AOUT,1,39036,,,REGUIBA,الرقيبة,39,EL OUED,الوادي,33.5707983,6.7194283
14652,TAGHZOUT,1,39040,,,TAGHZOUT,تاغزوت,39,EL OUED,الوادي,33.4733517,6.8013167
13177,TRIFAOUI,1,39044,,,TRIFAOUI,الطريفاوي,39,EL OUED,الوادي,33.4184538,6.9336959
14766,DEBILA CHERGUIA,1,39050,,,DEBILA,الدبيلة,39,EL OUED,الوادي,33.5162661,6.9517457
14888,DJEDEIDA SIDI AOUN,1,39052,,,SIDI AOUN,سيدي عون,39,EL OUED,الوادي,33.5460468,6.8545861
14765,HAMADINE,1,39059,,,MAGRANE,المقرن,39,EL OUED,الوادي,33.5710953,6.9240692
14891,HOBBA,1,39062,,,REGUIBA,الرقيبة,39,EL OUED,الوادي,33.5993228,6.7451356
14764,MERZAKA,1,39066,,,HASSI KHELIFA,حاسي خليفة,39,EL OUED,الوادي,33.6031796,7.0300878
14697,OGLAT AMICHE,1,39070,,,EL OGLA,العقلة,39,EL OUED,الوادي,33.2491253,6.9442321
14893,Z'GOUM CHEIKH EL ADOUANI,1,39077,,,HASSANI ABDELKRIM,حساني عبد الكريم,39,EL OUED,الوادي,33.473778,6.912193
14789,EL QODS,1,39080,,,EL OUED,الوادي,39,EL OUED,الوادي,33.3641727,6.8589882
15295,DOUILAT,1,39081,,,BENI GUECHA,بني قشة,39,EL OUED,الوادي,34.1765399,7.3153602
14824,EL AOUACHIR,1,39082,,,ROBBAH,الرباح,39,EL OUED,الوادي,33.2987672,6.8964075
13109,EL OUED 19 MARS,1,39084,,,EL OUED,الوادي,39,EL OUED,الوادي,33.3498733,6.8537425
13088,OULED ALLENDA 18 FEVRIER,1,39085,,,OUED EL ALENDA,وادي العلندة,39,EL OUED,الوادي,33.2489397,6.7511212
14796,SAHAN,1,39089,,,EL OUED,الوادي,39,EL OUED,الوادي,33.3496645,6.8716543
14795,KOUININE 01 NOVEMBRE,1,39093,,,KOUININE,كوينين,39,EL OUED,الوادي,33.3970567,6.8105067
14794,BAYADAH IZDIHAR,1,39094,,,BAYADHA,البياضة,39,EL OUED,الوادي,33.3314117,6.8871567
15835,CHOT,1,39101,,,EL OUED,الوادي,39,EL OUED,الوادي,33.37654,6.8724396
1253,KHENCHELA RP INDOOR,1,40000,,,KHENCHELA,خنشلة,40,KHENCHELA,خنشلة,35.4232866,7.1476351
13279,KHENCHELA RP LS1,1,40000,,,KHENCHELA,خنشلة,40,KHENCHELA,خنشلة,35.4234344,7.1478034
13280,KHENCHELA RP LS2,1,40000,,,KHENCHELA,خنشلة,40,KHENCHELA,خنشلة,35.4235341,7.1475878
13282,KHENCHELA RP LS4,1,40000,,,KHENCHELA,خنشلة,40,KHENCHELA,خنشلة,35.4234736,7.1477851
2313,KAIS,1,40001,,,KAIS,قايس,40,KHENCHELA,خنشلة,35.4907322,6.9273253
13142,EL HOURIA,1,40003,,,KHENCHELA,خنشلة,40,KHENCHELA,خنشلة,35.4281952,7.1394481
1451,EL KAHINA,1,40004,,,KHENCHELA,خنشلة,40,KHENCHELA,خنشلة,35.4206592,7.1433098
1917,AIN TOUILA,1,40005,,,AIN TOUILA,عين الطويلة,40,KHENCHELA,خنشلة,35.444527,7.4690494
1919,BABAR INDOOR,1,40006,,,BABAR,ببار,40,KHENCHELA,خنشلة,35.1693755,7.0969707
1600,BOUHMAMA INDOOR,1,40007,,,BOUHMAMA,بوحمامة,40,KHENCHELA,خنشلة,35.3190134,6.7424968
1601,BOUHMAMA,1,40007,,,BOUHMAMA,بوحمامة,40,KHENCHELA,خنشلة,35.3190082,6.7425797
2312,CHERCHAR,1,40008,,,CHECHAR,ششار,40,KHENCHELA,خنشلة,35.0462908,7.0152503
2274,KHENCHELA BEN BOULAID,1,40010,,,KHENCHELA,خنشلة,40,KHENCHELA,خنشلة,35.4268083,7.1538879
1306,TAZOUGARET,1,40012,,,EL MAHMEL,المحمل,40,KHENCHELA,خنشلة,35.3738159,7.2125003
15453,ZOUI,1,40013,,,OULED RECHACHE,أولاد رشاش,40,KHENCHELA,خنشلة,35.2958634,7.3526276
2273,BAGHAI,1,40014,,,BAGHAI,بغاي,40,KHENCHELA,خنشلة,35.5229535,7.1146387
14641,DJELLAL,1,40015,,,DJELLAL,جلال,40,KHENCHELA,خنشلة,34.9192376,6.8918729
1918,EL HAMMA,1,40016,,,EL HAMMA,الحامة,40,KHENCHELA,خنشلة,35.4642821,7.0811025
13129,CITE HASNAOUI,1,40018,,,KHENCHELA,خنشلة,40,KHENCHELA,خنشلة,35.434943,7.1523844
13145,KH MOUSSA REDDAH,1,40019,,,KHENCHELA,خنشلة,40,KHENCHELA,خنشلة,35.4526814,7.1252763
13143,SALEM ALAMI,1,40020,,,KHENCHELA,خنشلة,40,KHENCHELA,خنشلة,35.4406827,7.1366376
13155,M'TOUSSA,1,40021,,,M'TOUSSA,متوسة,40,KHENCHELA,خنشلة,35.598871,7.2461624
1264,YABOUS,1,40023,,,YABOUS,يابوس,40,KHENCHELA,خنشلة,35.4058199,6.6405906
14695,AIN AIZAR,1,40024,,,TAMZA,طامزة,40,KHENCHELA,خنشلة,35.2520497,6.9981492
15009,KHIRANE,1,40037,,,KHIRANE,خيران,40,KHENCHELA,خنشلة,34.9979638,6.7601438
1251,MSARA,1,40039,,,M'SARA,مصارة,40,KHENCHELA,خنشلة,35.2390781,6.5746155
15016,REMILA,1,40041,,,REMILA,الرميلة,40,KHENCHELA,خنشلة,35.5709574,6.898986
13144,TAMAYOURT,1,40043,,,ENSIGHA,انسيغة,40,KHENCHELA,خنشلة,35.3986194,7.1426431
1452,KAIS 17 JUIN,1,40045,,,KAIS,قايس,40,KHENCHELA,خنشلة,35.4969178,6.9120626
1242,KHENCHELA-ALLAOUI-MOHAMED,1,40047,,,KHENCHELA,خنشلة,40,KHENCHELA,خنشلة,35.411775,7.1320331
1921,TAZOUGERT 5 JUILLET,1,40048,,,EL MAHMEL,المحمل,40,KHENCHELA,خنشلة,35.3763525,7.2071402
1922,BABAR 18 FEV,1,40049,,,BABAR,ببار,40,KHENCHELA,خنشلة,35.1653077,7.1058059
13147,BOUHMAMA EL AURES,1,40050,,,BOUHMAMA,بوحمامة,40,KHENCHELA,خنشلة,35.3202501,6.7504116
4139,ZOUI ESSALEM,1,40054,,,OULED RECHACHE,أولاد رشاش,40,KHENCHELA,خنشلة,35.2979473,7.3488983
13128,KHENCHELA NOUVELLE VILLE,1,40056,,,KHENCHELA,خنشلة,40,KHENCHELA,خنشلة,35.4003433,7.1292547
1633,SOUK AHRAS RP INDOOR,1,41000,,,SOUK AHRAS,سوق أهراس,41,SOUK AHRAS,سوق اهراس,36.2811395,7.9590077
1634,SOUK AHRAS RP,1,41000,,,SOUK AHRAS,سوق أهراس,41,SOUK AHRAS,سوق اهراس,36.2824353,7.9598142
2252,MADAOUROUCH,1,41001,,,M'DAOUROUCH,مداوروش,41,SOUK AHRAS,سوق اهراس,36.0766931,7.8194927
2092,SEDRATA,1,41002,,,SEDRATA,سدراتة,41,SOUK AHRAS,سوق اهراس,36.1326076,7.5322616
2091,IBN KHALDOUN,1,41003,,,SOUK AHRAS,سوق أهراس,41,SOUK AHRAS,سوق اهراس,36.2875525,7.9581458
2323,MERAHNA,1,41004,,,MERAHNA,المراهنة,41,SOUK AHRAS,سوق اهراس,36.1964005,8.1580987
1190,OULED DRISS,1,41005,,,OULED DRISS,أولاد ادريس,41,SOUK AHRAS,سوق اهراس,36.3572339,8.0244304
2253,SEDRATA 8 MAI 45,1,41006,,,SEDRATA,سدراتة,41,SOUK AHRAS,سوق اهراس,36.1297681,7.533223
2093,TAOURA,1,41009,,,TAOURA,تاورة,41,SOUK AHRAS,سوق اهراس,36.1667959,8.0408944
2088,AINSEYNOUR,1,41010,,,MECHROHA,مشروحة,41,SOUK AHRAS,سوق اهراس,36.3165373,7.8713498
2089,BIR BOUHOUCH,1,41011,,,BIR BOUHOUCHE,بئر بوحوش,41,SOUK AHRAS,سوق اهراس,36.0147967,7.426995
2090,BIR LOUHICHI,1,41012,,,HADDADA,الحدادة,41,SOUK AHRAS,سوق اهراس,36.2312828,8.3352229
11595,BORDJ MRAOU,1,41013,,,KHEDARA,لخضارة,41,SOUK AHRAS,سوق اهراس,36.2815026,8.3218653
14663,DREA,1,41015,,,DREA,الدريعة,41,SOUK AHRAS,سوق اهراس,36.121415,7.8788053
1188,EL BETIHA,1,41016,,,HANANCHA,الحنانشة,41,SOUK AHRAS,سوق اهراس,36.2610253,7.7924874
1189,MECHROHA,1,41017,,,MECHROHA,مشروحة,41,SOUK AHRAS,سوق اهراس,36.3572551,7.8396624
2087,OUM EL ADHAIM,1,41019,,,OUM EL ADHAIM,أم العظايم,41,SOUK AHRAS,سوق اهراس,36.0239683,7.6047883
2251,AHMED DRAIA,1,41022,,,SOUK AHRAS,سوق أهراس,41,SOUK AHRAS,سوق اهراس,36.2809299,7.9432
2254,HAMA LOULOU,1,41024,,,SOUK AHRAS,سوق أهراس,41,SOUK AHRAS,سوق اهراس,36.2892657,7.9778169
2086,ZAAROURIA,1,41025,,,ZAAROURIA,الزعرورية,41,SOUK AHRAS,سوق اهراس,36.2254234,7.9578468
14664,RAGOUBA,1,41033,,,RAGOUBA,الرقوبة,41,SOUK AHRAS,سوق اهراس,36.1127433,7.68896
14758,SAFEL EL OUIDEN,1,41035,,,SAFEL EL OUIDEN,سافل الويدان,41,SOUK AHRAS,سوق اهراس,35.9306432,7.4919862
11596,IBN ROCHD,1,41036,,,SOUK AHRAS,سوق أهراس,41,SOUK AHRAS,سوق اهراس,36.2693303,7.9591665
11592,SEDRATA HADADI HOUMANA,1,41050,,,SEDRATA,سدراتة,41,SOUK AHRAS,سوق اهراس,36.141529,7.5314254
11591,MDAOUROUCH REMADNIA ALI,1,41051,,,M'DAOUROUCH,مداوروش,41,SOUK AHRAS,سوق اهراس,36.0758337,7.8323298
14935,MERAHNA MOHAMED,1,41055,,,MERAHNA,المراهنة,41,SOUK AHRAS,سوق اهراس,36.1972081,8.1565478
14936,SEDRATA MOUDJARI BRAHIM BEN BACHIR,1,41057,,,SEDRATA,سدراتة,41,SOUK AHRAS,سوق اهراس,36.1375354,7.5203733
14938,TAOURA 1ER NOVEMBRE,1,41058,,,TAOURA,تاورة,41,SOUK AHRAS,سوق اهراس,36.1695558,8.0379438
14937,MASMOUDI LARBI BEN MOHAMED,1,41061,,,SOUK AHRAS,سوق أهراس,41,SOUK AHRAS,سوق اهراس,36.2823487,7.9305445
13245,GHILES BELKACEM LS 1,1,41062,,,SOUK AHRAS,سوق أهراس,41,SOUK AHRAS,سوق اهراس,36.2793897,7.9483008
13246,GHILES BELKACEM LS 2,1,41062,,,SOUK AHRAS,سوق أهراس,41,SOUK AHRAS,سوق اهراس,36.2795187,7.9480335
13247,GHILES BELKACEM LS 3,1,41062,,,SOUK AHRAS,سوق أهراس,41,SOUK AHRAS,سوق اهراس,36.2794375,7.9482099
13248,GHILES BELKACEM LS 4,1,41062,,,SOUK AHRAS,سوق أهراس,41,SOUK AHRAS,سوق اهراس,36.2793794,7.9481191
14934,MDAOUROUCH CITE 200 LOGEMENTS,1,41063,,,M'DAOUROUCH,مداوروش,41,SOUK AHRAS,سوق اهراس,36.0707226,7.8116853
1040,TIPAZA RP INDOOR,1,42000,,,TIPAZA,تيبازة,42,TIPAZA,تيبازة,36.5919896,2.4465886
1087,TIPAZA RP,1,42000,,,TIPAZA,تيبازة,42,TIPAZA,تيبازة,36.5919865,2.4466327
1640,HADJOUT,1,42001,,,HADJOUT,حجوط,42,TIPAZA,تيبازة,36.5122071,2.4134211
13214,HADJOUT LS 1,1,42001,,,HADJOUT,حجوط,42,TIPAZA,تيبازة,36.5119057,2.4134714
13215,HADJOUT LS 2,1,42001,,,HADJOUT,حجوط,42,TIPAZA,تيبازة,36.5119078,2.4134911
13216,HADJOUT LS 3,1,42001,,,HADJOUT,حجوط,42,TIPAZA,تيبازة,36.5119146,2.4134997
13217,HADJOUT LS 4,1,42001,,,HADJOUT,حجوط,42,TIPAZA,تيبازة,36.5119116,2.413526
1774,CHERCHEL,1,42002,,,CHERCHELL,شرشال,42,TIPAZA,تيبازة,36.608076,2.188118
13268,CHERCHEL INDOOR,1,42002,,,CHERCHELL,شرشال,42,TIPAZA,تيبازة,36.6080666,2.1881478
1773,BOUSMAIL,1,42004,,,BOU ISMAIL,بواسماعيل,42,TIPAZA,تيبازة,36.6422073,2.6898559
1772,AHMER EL AIN,OPEN,42005,,,AHMER EL AIN,أحمر العين,42,TIPAZA,تيبازة,,
1775,FOUKA,1,42006,,,FOUKA,فوكة,42,TIPAZA,تيبازة,36.6610517,2.7402667
1776,GOURAYA,1,42007,,,GOURAYA,قوراية,42,TIPAZA,تيبازة,36.5718294,1.9009241
1478,ATTATBA,1,42008,,,ATTATBA,الحطاطبة,42,TIPAZA,تيبازة,36.5718131,2.6716012
1342,BOUHAROUN,1,42009,,,BOUHAROUN,بوهارون,42,TIPAZA,تيبازة,36.6240915,2.6568108
15261,BOUSMAIL EL AMIRIA,1,42010,,,BOU ISMAIL,بواسماعيل,42,TIPAZA,تيبازة,36.6406382,2.703901
1480,BOURKIKA,1,42011,,,BOURKIKA,بورقيقة,42,TIPAZA,تيبازة,36.4939956,2.4773501
10867,CHAIBA,1,42012,,,CHAIBA,الشعيبة,42,TIPAZA,تيبازة,36.6260583,2.73043
1489,CHERCHELL HAI 17 OCTOBRE,1,42013,,,CHERCHELL,شرشال,42,TIPAZA,تيبازة,36.6103663,2.2179305
1482,DAMOUS,1,42014,,,DAMOUS,الداموس,42,TIPAZA,تيبازة,36.5494738,1.7077764
1481,DOUAOUDA VILLE,1,42015,,,DOUAOUDA,دواودة,42,TIPAZA,تيبازة,36.673175,2.78796
1114,KHEMISTI VILLE,1,42016,,,KHEMISTI,خميستي,42,TIPAZA,تيبازة,36.6265303,2.678023
10870,LARHAT,1,42017,,,LARHAT,الأرهاط,42,TIPAZA,تيبازة,36.5570699,1.8055742
1485,MENACEUR,1,42018,,,MENACEUR,مناصر,42,TIPAZA,تيبازة,36.493163,2.2419193
1483,MEURAD,1,42019,,,MERAD,مراد,42,TIPAZA,تيبازة,36.4761083,2.4270867
1113,SIDI AMAR,1,42020,,,SIDI AMAR,سيدي عمر,42,TIPAZA,تيبازة,36.5422703,2.3047902
1484,SIDI GHILES,1,42021,,,SIDI GHILES,سيدي غيلاس,42,TIPAZA,تيبازة,36.583112,2.119573
13071,OUED MERZOUG LS 1,1,42022,,,TIPAZA,تيبازة,42,TIPAZA,تيبازة,36.588438,2.4567088
13072,OUED MERZOUG LS 2,1,42022,,,TIPAZA,تيبازة,42,TIPAZA,تيبازة,36.5884493,2.4567103
13073,OUED MERZOUG LS 3,1,42022,,,TIPAZA,تيبازة,42,TIPAZA,تيبازة,36.5884873,2.4567235
13074,OUED MERZOUG LS 4,1,42022,,,TIPAZA,تيبازة,42,TIPAZA,تيبازة,36.5884873,2.4567251
1479,AIN TAGOURAIT,1,42023,,,AIN TAGOURAIT,عين تاقورايت,42,TIPAZA,تيبازة,36.6035557,2.6110646
1398,CHENOUA PLAGE,1,42025,,,TIPAZA,تيبازة,42,TIPAZA,تيبازة,36.604341,2.4078391
1487,KAID YOUCEF,1,42031,,,CHERCHELL,شرشال,42,TIPAZA,تيبازة,36.6009891,2.180573
10868,KERKOUBA,1,42032,,,KOLEA,القليعة,42,TIPAZA,تيبازة,36.6490335,2.760488
14640,MESSELMOUN,1,42036,,,MESSELMOUN,مسلمون,42,TIPAZA,تيبازة,36.5627783,2.0027083
14609,NADOR,1,42038,,,NADOR,الناظور,42,TIPAZA,تيبازة,36.5691915,2.3935371
1486,SIDI RACHED,1,42040,,,SIDI RACHED,سيدي راشد,42,TIPAZA,تيبازة,36.5615665,2.5333979
14781,GOURAYA BOIS SACRE,1,42058,,,GOURAYA,قوراية,42,TIPAZA,تيبازة,36.5680614,1.8908323
1313,CHELGOUM EL LAID,1,43001,,,CHELGHOUM LAID,شلغوم العيد,43,MILA,ميلة,36.1597595,6.1669896
1960,CHELGHOUM EL AID 1NOV,1,43003,,,CHELGHOUM LAID,شلغوم العيد,43,MILA,ميلة,36.1614093,6.173552
1316,REDJAS,1,43006,,,OUED ENDJA,وادى النجاء,43,MILA,ميلة,36.4297616,6.121248
1317,TADJENANET,1,43007,,,TADJENANET,تاجنانت,43,MILA,ميلة,36.1196568,5.9805051
1962,TELEGHMA,1,43008,,,TELARGHEMA,تلاغمة,43,MILA,ميلة,36.1173212,6.3561336
1964,SIDI MEROUANE,1,43010,,,SIDI MEROUANE,سيدي مروان,43,MILA,ميلة,36.5207442,6.2620151
1318,TADJENANET-CENTRE,1,43011,,,TADJENANET,تاجنانت,43,MILA,ميلة,36.122985,5.9865517
