id,name,name_fr,name_ar,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,refs,type,type_label_fr,type_label_ar,sector,slug
39-eph-02,Etablissement Public Hospitalier El Oued,Etablissement Public Hospitalier El Oued,,39,3901,El-Oued,33.361111,6.860556,approximate,commune_centroid,msp,"{""msp"":""5289""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-el-oued
39-eph-03,المؤسسة الإستشفائية لطب العيون الوادى,,المؤسسة الإستشفائية لطب العيون الوادى,39,3901,El-Oued,33.366405,6.846833,exact,osm_point,msp,"{""osm"":""node/5555705822"",""msp"":""5277""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,%d8%a7%d9%84%d9%85%d8%a4%d8%b3%d8%b3%d8%a9-%d8%a7%d9%84%d8%a5%d8%b3%d8%aa%d8%b4%d9%81%d8%a7%d8%a6%d9%8a%d8%a9-%d9%84%d8%b7%d8%a8-%d8%a7%d9%84%d8%b9%d9%8a%d9%88%d9%86-%d8%a7%d9%84%d9%88%d8%a7%d8%af
39-eph-04,المؤسسة العمومية الإستشفائية الوادي,,المؤسسة العمومية الإستشفائية الوادي,39,3901,El-Oued,33.361111,6.860556,approximate,commune_centroid,msp,"{""msp"":""5281""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,%d8%a7%d9%84%d9%85%d8%a4%d8%b3%d8%b3%d8%a9-%d8%a7%d9%84%d8%b9%d9%85%d9%88%d9%85%d9%8a%d8%a9-%d8%a7%d9%84%d8%a5%d8%b3%d8%aa%d8%b4%d9%81%d8%a7%d8%a6%d9%8a%d8%a9-%d8%a7%d9%84%d9%88%d8%a7%d8%af%d9%8a
39-epsp-01,Etablissement Public de Santé de Proximité Debila El Oued,Etablissement Public de Santé de Proximité Debila El Oued,المؤسسة العمومية للصحة الجوارية بالدبيلة,39,3911,Debila,33.51667,6.95,approximate,commune_centroid,msp,"{""msp"":""5290""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-debila-el-oued
39-epsp-02,Etablissement Public de Santé de Proximité El Oued,Etablissement Public de Santé de Proximité El Oued,المؤسسة العمومية للصحة الجوارية الوادي,39,3901,El-Oued,33.361111,6.860556,approximate,commune_centroid,msp,"{""msp"":""5288""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-el-oued
39-epsp-03,Etablissement Public de Santé de Proximité Guemar,Etablissement Public de Santé de Proximité Guemar,المؤسسة العمومية للصحة الجوارية قمار,39,3906,Guemar,33.5,6.797791,approximate,commune_centroid,msp,"{""msp"":""5284""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-guemar
39-epsp-04,Etablissement Public de Santé de Proximité Taleb El Arbi,Etablissement Public de Santé de Proximité Taleb El Arbi,المؤسسة العمومية للصحة الجوارية طالب العربي,39,3914,Taleb Larbi,33.729488,7.517251,exact,osm_point,msp,"{""osm"":""way/738345429"",""msp"":""5287""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-taleb-el-arbi
40-ehs-01,Etablissement Hospitalier Spécialisé Gynécologie Obstétrique Salhi Belkacem,Etablissement Hospitalier Spécialisé Gynécologie Obstétrique Salhi Belkacem,المؤسسة الإستشفائية المتخصصة في طب النساء والتوليد مستشفى صالحي بلقاسم,40,,,,,approximate,none,msp,"{""msp"":""5318""}",ehs,Établissement Hospitalier Spécialisé,المؤسسة الاستشفائية المتخصصة,public,etablissement-hospitalier-specialise-gynecologie-obstetrique-salhi-belkacem
40-eph-01,Eph Etablissement Public Hospitalier Chadeli Bendjedid Chechar,Eph Etablissement Public Hospitalier Chadeli Bendjedid Chechar,المؤسسة العمومية الاستشفائية الشادلي بن جديد ششار,40,4011,Chechar,35.158333,7.01667,approximate,commune_centroid,msp,"{""msp"":""5306""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,eph-etablissement-public-hospitalier-chadeli-bendjedid-chechar
40-eph-02,Etablissement Public Hospitalier Ahmed Ben Bella Khenchela,Etablissement Public Hospitalier Ahmed Ben Bella Khenchela,المؤسسة العمومية الاستشفائية احمد بن بلة خنشلة,40,4001,Khenchela,35.45003,7.118911,exact,osm_point,msp,"{""osm"":""way/462946560"",""msp"":""5319""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-ahmed-ben-bella-khenchela
40-eph-03,Etablissement Public Hospitalier Ali Boushaba Khenchela,Etablissement Public Hospitalier Ali Boushaba Khenchela,المؤسسة العمومية الاستشفائية علي بوسحابة خنشلة,40,4001,Khenchela,35.43241,7.149985,exact,osm_point,msp,"{""osm"":""way/454301034"",""msp"":""5315""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-ali-boushaba-khenchela
40-eph-04,Etablissement Public Hospitalier Bouhmama,Etablissement Public Hospitalier Bouhmama,المؤسسة العمومية الاستشفائية بوحمامة,40,4008,Bouhmama,35.320278,6.746635,approximate,commune_centroid,msp,"{""msp"":""5307""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-bouhmama
40-eph-05,Etablissement Public Hospitalier Chechar,Etablissement Public Hospitalier Chechar,المؤسسة العمومية الاستشفائية ششار,40,4011,Chechar,35.158333,7.01667,approximate,commune_centroid,msp,"{""msp"":""5317""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-chechar
40-eph-06,Etablissement Public Hospitalier Kais,Etablissement Public Hospitalier Kais,المؤسسة العمومية الإستشفائية قايس,40,4003,Kais,35.494639,6.924305,approximate,commune_centroid,msp,"{""msp"":""5314""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-kais
40-eph-07,Etablissement Public Hospitalier Ouled Rechache,Etablissement Public Hospitalier Ouled Rechache,المؤسسة العمومية الاستشفائية أولاد رشاش,40,4016,Ouled Rechache,35.3,7.353056,approximate,commune_centroid,msp,"{""msp"":""5308""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-ouled-rechache
40-epsp-01,Etablissement Public de Santé de Proximité Chechar,Etablissement Public de Santé de Proximité Chechar,المؤسسة العمومية للصحة الجوارية ششار,40,4011,Chechar,35.158333,7.01667,approximate,commune_centroid,msp,"{""msp"":""5316""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-chechar
40-epsp-02,Etablissement Public de Santé de Proximité Djellal,Etablissement Public de Santé de Proximité Djellal,المؤسسة العمومية للصحة الجوارية جلال,40,4012,Djellal,34.915657,6.894076,exact,osm_point,msp,"{""osm"":""way/335842218"",""msp"":""5312""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-djellal
40-epsp-03,Etablissement Public de Santé de Proximité El Mahmel,Etablissement Public de Santé de Proximité El Mahmel,المؤسسة العمومية للصحة الجوارية المحمل,40,4017,El Mahmal,35.37381,7.21319,approximate,commune_centroid,msp,"{""msp"":""5313""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-el-mahmel
40-epsp-04,Etablissement Public de Santé de Proximité Kais,Etablissement Public de Santé de Proximité Kais,المؤسسة العمومية للصحة الجوارية قايس,40,4003,Kais,35.494639,6.924305,approximate,commune_centroid,msp,"{""msp"":""5309""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-kais
40-epsp-05,Etablissement Public de Santé de Proximité Khenchela,Etablissement Public de Santé de Proximité Khenchela,المؤسسة العمومية للصحة الجوارية خنشلة,40,4001,Khenchela,35.4358,7.1433,approximate,commune_centroid,msp,"{""msp"":""5310""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-khenchela
40-epsp-06,Etablissement Public de Santé de Proximité Yabous,Etablissement Public de Santé de Proximité Yabous,المؤسسة العمومية للصحة الجوارية يابوس,40,4019,Yabous,35.402518,6.639246,exact,osm_point,msp,"{""osm"":""way/1160785040"",""msp"":""5311""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-yabous
41-ehs-01,Etablissement Hospitalier Spécialisé Mere et Enfant Souk Ahras,Etablissement Hospitalier Spécialisé Mere et Enfant Souk Ahras,المؤسسة الاستشفائية المتخصصة الأم والطفل سوق أهراس,41,4101,Souk Ahras,36.286389,7.950833,approximate,commune_centroid,msp,"{""msp"":""5330""}",ehs,Établissement Hospitalier Spécialisé,المؤسسة الاستشفائية المتخصصة,public,etablissement-hospitalier-specialise-mere-et-enfant-souk-ahras
41-eph-01,Etablissement Public Hospitalier Sedrata,Etablissement Public Hospitalier Sedrata,المؤسسة العمومية الإستشفائية سدراتة,41,4102,Sedrata,36.129,7.534,approximate,commune_centroid,msp,"{""msp"":""5333""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-sedrata
41-eph-02,Etablissement Public Hospitalier Souk Ahras (ancien Hopital),Etablissement Public Hospitalier Souk Ahras (ancien Hopital),المؤسسة العمومية الإستشفائية سوق اهراس,41,4101,Souk Ahras,36.286389,7.950833,approximate,commune_centroid,msp,"{""msp"":""5337""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-souk-ahras-ancien-hopital
41-eph-03,Etablissement Public Hospitalier Souk Ahras (ibn Rochd),Etablissement Public Hospitalier Souk Ahras (ibn Rochd),المؤسسة العمومية الإستشفائية سوق أهراس – ابن رشد,41,4101,Souk Ahras,36.262836,7.95196,exact,osm_point,msp,"{""osm"":""way/386851354"",""msp"":""5336""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-souk-ahras-ibn-rochd
41-eph-04,Etablissement Public Hospitalier Taoura,Etablissement Public Hospitalier Taoura,المؤسسة العمومية الاستشفائية تاورة,41,4108,Taoura,36.17,8.04028,approximate,commune_centroid,msp,"{""msp"":""5329""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-taoura
41-epsp-01,Etablissement Public de Santé de Proximité M’daourouch Souk Ahras,Etablissement Public de Santé de Proximité M’daourouch Souk Ahras,المؤسسة العمومية للصحة الجوارية مداوروش,41,4115,M'daourouche,36.076954,7.83077,exact,osm_point,msp,"{""osm"":""way/569325575"",""msp"":""5335""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-mdaourouch-souk-ahras
41-epsp-02,Etablissement Public de Santé de Proximité Sedrata,Etablissement Public de Santé de Proximité Sedrata,المؤسسة العمومية للصحة الجوارية سدراتة,41,4102,Sedrata,36.129,7.534,approximate,commune_centroid,msp,"{""msp"":""5334""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-sedrata
41-epsp-03,Etablissement Public de Santé de Proximité Souk Ahras,Etablissement Public de Santé de Proximité Souk Ahras,المؤسسة العمومية للصحة الجوارية سوق أهراس,41,4101,Souk Ahras,36.286389,7.950833,approximate,commune_centroid,msp,"{""msp"":""5331""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-souk-ahras
41-epsp-04,Etablissement Public de Santé de Proximité Taoura Souk Ahras,Etablissement Public de Santé de Proximité Taoura Souk Ahras,المؤسسة العمومية للصحة الجوارية تاورة سوق اهراس,41,4108,Taoura,36.17,8.04028,approximate,commune_centroid,msp,"{""msp"":""5332""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-taoura-souk-ahras
42-ehs-01,Etablissement Hospitalier Spécialisé Mère et Enfant Tidjani Hadam,Etablissement Hospitalier Spécialisé Mère et Enfant Tidjani Hadam,المؤسسة الإستشفائية المتخصصة مستشفى الأم والطفل تجاني هدام,42,,,,,approximate,none,msp,"{""msp"":""5361""}",ehs,Établissement Hospitalier Spécialisé,المؤسسة الاستشفائية المتخصصة,public,etablissement-hospitalier-specialise-mere-et-enfant-tidjani-hadam
42-ehs-02,Etablissement Hospitalier Spécialisé Neuro-chirurgie,Etablissement Hospitalier Spécialisé Neuro-chirurgie,,42,,,,,approximate,none,msp,"{""msp"":""5352""}",ehs,Établissement Hospitalier Spécialisé,المؤسسة الاستشفائية المتخصصة,public,tipaza
42-ehs-03,Etablissement Hospitalier Spécialisé Psychiatrique Nador,Etablissement Hospitalier Spécialisé Psychiatrique Nador,المؤسسة الاستشفائية المتخصصة في طب الامراض العقلية، الناظور، تيبازة,42,4215,Nador,36.625385,2.27077,exact,osm_point,msp,"{""osm"":""node/3006447014"",""msp"":""5354""}",ehs,Établissement Hospitalier Spécialisé,المؤسسة الاستشفائية المتخصصة,public,etablissement-hospitalier-specialise-psychiatrique-nador
42-ehs-04,المؤسسة الاستشفائية المتخصصة في جراحة الأعصاب شرشال,,المؤسسة الاستشفائية المتخصصة في جراحة الأعصاب شرشال,42,4222,Cherchell,36.605,2.19083,approximate,commune_centroid,msp,"{""msp"":""5338""}",ehs,Établissement Hospitalier Spécialisé,المؤسسة الاستشفائية المتخصصة,public,%d8%a7%d9%84%d9%85%d8%a4%d8%b3%d8%b3%d8%a9-%d8%a7%d9%84%d8%a7%d8%b3%d8%aa%d8%b4%d9%81%d8%a7%d8%a6%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%aa%d8%ae%d8%b5%d8%b5%d8%a9-%d9%81%d9%8a-%d8%ac%d8%b1%d8%a7%d8%ad
42-eph-01,Etablissement Public Hospitalier Gouraya,Etablissement Public Hospitalier Gouraya,المؤسسة العمومية الإستشفائية قوراية,42,4202,Gouraya,36.5675,1.905,approximate,commune_centroid,msp,"{""msp"":""5362""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-gouraya
42-eph-02,Etablissement Public Hospitalier Hadjout,Etablissement Public Hospitalier Hadjout,المؤسسة العمومية الإستشفائية حجوط,42,4212,Hadjout,36.51257,2.414289,approximate,commune_centroid,msp,"{""msp"":""5360""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-hadjout
42-eph-03,Etablissement Public Hospitalier Koléa,Etablissement Public Hospitalier Koléa,المؤسسة العمومية الاستشفائية القليعة,42,4235,Kolea,36.6389,2.768,approximate,commune_centroid,msp,"{""msp"":""5363""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-kolea
42-eph-04,Etablissement Public Hospitalier Sidi Ghiles,Etablissement Public Hospitalier Sidi Ghiles,المؤسسة العمومية الإستشفائية سيدي غيلاس,42,4232,Sidi Ghiles,36.558301,2.115569,approximate,commune_centroid,msp,"{""msp"":""5359""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-sidi-ghiles
42-eph-05,Etablissement Public Hospitalier Tipaza,Etablissement Public Hospitalier Tipaza,المؤسسة العمومية الإستشفائية تيبازة,42,4201,Tipaza,36.591944,2.443,approximate,commune_centroid,msp,"{""msp"":""5355""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-tipaza
42-epsp-01,Etablissement Public de Santé de Proximité Bou Ismail,Etablissement Public de Santé de Proximité Bou Ismail,المؤسسة العمومية للصحة الجوارية بواسماعيل,42,4226,Bou Ismail,36.64262,2.689936,approximate,commune_centroid,msp,"{""msp"":""5358""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-bou-ismail
42-epsp-02,Etablissement Public de Santé de Proximité Cherchell,Etablissement Public de Santé de Proximité Cherchell,المؤسسة العمومية للصحة الجوارية شرشال,42,4222,Cherchell,36.605,2.19083,approximate,commune_centroid,msp,"{""msp"":""5356""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-cherchell
42-epsp-03,Etablissement Public de Santé de Proximité Damous,Etablissement Public de Santé de Proximité Damous,المؤسسة العمومية للصحة الجوارية الداموس,42,4223,Damous,36.549924,1.707773,exact,osm_point,msp,"{""osm"":""way/1172250843"",""msp"":""5357""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-damous
42-epsp-04,Etablissement Public de Santé de Proximité Tipaza,Etablissement Public de Santé de Proximité Tipaza,المؤسسة العمومية للصحة الجوارية تيبازة,42,4201,Tipaza,36.591944,2.443,approximate,commune_centroid,msp,"{""msp"":""5353""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-tipaza
43-ehs-01,Etablissement Hospitalier Spécialisé Psychiatrique Oued Athmania,Etablissement Hospitalier Spécialisé Psychiatrique Oued Athmania,,43,4304,Oued Athmenia,36.249722,6.343878,approximate,commune_centroid,msp,"{""msp"":""5384""}",ehs,Établissement Hospitalier Spécialisé,المؤسسة الاستشفائية المتخصصة,public,etablissement-hospitalier-specialise-psychiatrique-oued-athmania
43-eph-01,Etablissement Public Hospitalier Chelghoum Laid,Etablissement Public Hospitalier Chelghoum Laid,المؤسسة العمومية الإستشفائية شلغوم العيد,43,4303,Chelghoum Laid,36.162982,6.616667,approximate,commune_centroid,msp,"{""msp"":""5385""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-chelghoum-laid
43-eph-02,Etablissement Public Hospitalier Ferdjioua,Etablissement Public Hospitalier Ferdjioua,المؤسسة العمومية الإستشفائية فرجيوة,43,4302,Ferdjioua,36.407381,5.94196,approximate,commune_centroid,msp,"{""msp"":""5382""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-ferdjioua-2
43-eph-03,Etablissement Public Hospitalier Freres Tobal Mila,Etablissement Public Hospitalier Freres Tobal Mila,المؤسسة العمومية الإستشفائية الإخوة طوبال ميلة,43,4301,Mila,36.4503,6.2644,approximate,commune_centroid,msp,"{""msp"":""5386""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-freres-tobal-mila
43-eph-04,Etablissement Public Hospitalier Mila ( Freres Maghlaoui),Etablissement Public Hospitalier Mila ( Freres Maghlaoui),المؤسسة العمومية الإستشفائية ميلة – الإخوة مغلاوي,43,4301,Mila,36.4503,6.2644,approximate,commune_centroid,msp,"{""msp"":""5383""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-mila-freres-maghlaoui
43-eph-05,Etablissement Public Hospitalier Oued Athmania,Etablissement Public Hospitalier Oued Athmania,,43,4304,Oued Athmenia,36.249722,6.343878,approximate,commune_centroid,msp,"{""msp"":""5379""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-oued-athmania
43-eph-06,المؤسسة الإستشفائية المختصصة مستشفى الأمراض العقلية وادي العثمانية,,المؤسسة الإستشفائية المختصصة مستشفى الأمراض العقلية وادي العثمانية,43,4304,Oued Athmenia,36.250146,6.288468,exact,osm_point,msp,"{""osm"":""way/570977315"",""msp"":""5372""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,%d8%a7%d9%84%d9%85%d8%a4%d8%b3%d8%b3%d8%a9-%d8%a7%d9%84%d8%a5%d8%b3%d8%aa%d8%b4%d9%81%d8%a7%d8%a6%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%ae%d8%aa%d8%b5%d8%b5%d8%a9-%d9%85%d8%b3%d8%aa%d8%b4%d9%81%d9%89
43-eph-07,المؤسسة العمومية الإستشفائية وادي العثمانية,,المؤسسة العمومية الإستشفائية وادي العثمانية,43,4304,Oued Athmenia,36.249722,6.343878,approximate,commune_centroid,msp,"{""msp"":""5370""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,%d8%a7%d9%84%d9%85%d8%a4%d8%b3%d8%b3%d8%a9-%d8%a7%d9%84%d8%b9%d9%85%d9%88%d9%85%d9%8a%d8%a9-%d8%a7%d9%84%d8%a5%d8%b3%d8%aa%d8%b4%d9%81%d8%a7%d8%a6%d9%8a%d8%a9-%d9%88%d8%a7%d8%af%d9%8a-%d8%a7%d9%84
43-epsp-01,Etablissement Public de Santé de Proximité Ain Beida Heriche,Etablissement Public de Santé de Proximité Ain Beida Heriche,المؤسسة العمومية للصحة الجوارية عين البيضاء احريش,43,4319,Ain Beida Harriche,36.394314,5.894395,exact,osm_point,msp,"{""osm"":""node/3548686939"",""msp"":""5380""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-ain-beida-heriche
43-epsp-02,Etablissement Public de Santé de Proximité Chelghoum Laid,Etablissement Public de Santé de Proximité Chelghoum Laid,المؤسسة العمومية للصحة الجوارية شلغوم العيد,43,4303,Chelghoum Laid,36.162982,6.616667,approximate,commune_centroid,msp,"{""msp"":""5381""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-chelghoum-laid
43-epsp-03,Etablissement Public de Santé de Proximité Ferdjioua,Etablissement Public de Santé de Proximité Ferdjioua,المؤسسة العمومية للصحة الجوارية فرجيوة,43,4302,Ferdjioua,36.407381,5.94196,approximate,commune_centroid,msp,"{""msp"":""5378""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-ferdjioua
43-epsp-04,Etablissement Public de Santé de Proximité Mila,Etablissement Public de Santé de Proximité Mila,المؤسسة العمومية للصحة الجوارية ميلة,43,4301,Mila,36.4503,6.2644,approximate,commune_centroid,msp,"{""msp"":""5377""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-mila
43-epsp-05,Etablissement Public de Santé de Proximité Tadjenanet,Etablissement Public de Santé de Proximité Tadjenanet,المؤسسة العمومية للصحة الجوارية تاجنانت,43,4308,Tadjenanet,36.12129,5.9867,approximate,commune_centroid,msp,"{""msp"":""5376""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-tadjenanet
44-eph-01,Etablissement Public Hospitalier Ain Defla,Etablissement Public Hospitalier Ain Defla,المؤسسة العمومية الإستشفائية عين الدفلى,44,4401,Ain-Defla,36.2652,1.9703,approximate,commune_centroid,msp,"{""msp"":""5404""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-ain-defla
44-eph-02,Etablissement Public Hospitalier El Attaf,Etablissement Public Hospitalier El Attaf,المؤسسة العمومية الإستشفائية العطاف,44,4410,El-Attaf,36.22393,1.672,approximate,commune_centroid,msp,"{""msp"":""5403""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-el-attaf
44-eph-03,Etablissement Public Hospitalier Khemis Miliana,Etablissement Public Hospitalier Khemis Miliana,المؤسسة العمومية الإستشفائية خميس مليانة,44,4404,Khemis-Miliana,36.261,2.220167,approximate,commune_centroid,msp,"{""msp"":""5400""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-khemis-miliana
44-eph-04,Etablissement Public Hospitalier Meliana,Etablissement Public Hospitalier Meliana,المؤسسة العمومية الإستشفائية مليانة,44,4402,Miliana,36.3055,2.232591,approximate,commune_centroid,msp,"{""msp"":""5401""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-meliana
44-eph-05,Etablissement Public Hospitalier Nouvel Hôpital 240 Lits,Etablissement Public Hospitalier Nouvel Hôpital 240 Lits,المؤسسة العمومية الاستشفائية المستشفى الجديد 240 سرير,44,,,,,approximate,none,msp,"{""msp"":""5397""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-nouvel-hopital-240-lits
44-epsp-01,Etablissement Public de Santé de Proximité Ain Lechiekh,Etablissement Public de Santé de Proximité Ain Lechiekh,المؤسسة العمومية للصحة الجوارية عين الأشياخ,44,4414,Ain-Lechiakh,36.156944,2.404167,approximate,commune_centroid,msp,"{""msp"":""5398""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-ain-lechiekh
44-epsp-02,Etablissement Public de Santé de Proximité Boumedfaa,Etablissement Public de Santé de Proximité Boumedfaa,المؤسسة العمومية للصحة الجوارية بومدفع,44,4403,Boumedfaa,36.371877,2.474034,exact,osm_point,msp,"{""osm"":""way/309813146"",""msp"":""5399""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-boumedfaa
44-epsp-03,Etablissement Public de Santé de Proximité Djelida,Etablissement Public de Santé de Proximité Djelida,المؤسسة العمومية للصحة الجوارية جليدة,44,4407,Djelida,36.200695,2.078446,exact,osm_point,msp,"{""osm"":""way/203946738"",""msp"":""5396""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-djelida
44-epsp-04,Etablissement Public de Santé de Proximité El Abadia,Etablissement Public de Santé de Proximité El Abadia,المؤسسة العمومية للصحة الجوارية العبادية,44,4411,El-Abadia,36.270603,1.685443,approximate,commune_centroid,msp,"{""msp"":""5402""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-el-abadia
45-ehs-01,Etablissement Hospitalier Spécialisé Psychiatrie Ain Safra,Etablissement Hospitalier Spécialisé Psychiatrie Ain Safra,,45,4503,Ain Sefra,32.75,-0.5833,approximate,commune_centroid,msp,"{""msp"":""5414""}",ehs,Établissement Hospitalier Spécialisé,المؤسسة الاستشفائية المتخصصة,public,etablissement-hospitalier-specialise-psychiatrie-ain-safra
45-eph-01,Etablissement Public Hospitalier D’ain Sefra,Etablissement Public Hospitalier D’ain Sefra,المؤسسة العمومية الإستشفائية العين الصفراء,45,4503,Ain Sefra,32.75,-0.5833,approximate,commune_centroid,msp,"{""msp"":""5417""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-dain-sefra
45-eph-02,Etablissement Public Hospitalier Deux Frères Chnafa,Etablissement Public Hospitalier Deux Frères Chnafa,المؤسسة العمومية الاستشفائية الأخوين شنافة,45,,,,,approximate,none,msp,"{""msp"":""5415""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-deux-freres-chnafa
