id,name,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,refs,type,type_label_fr,type_label_ar,address,operator_wilaya
35-019,ESO000434,35,3531,Khemis El Khechna,36.6511,3.32972,exact,operator_api,ooredoo,"{""ooredoo"":""1423588""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,R. DJEBBAR BRAHIM LOCAL 02,Boumerdes
35-020,ESO000438,35,3517,Ouled Moussa,36.6753,3.36111,exact,operator_api,ooredoo,"{""ooredoo"":""1423590""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,CTE. OULED GHALIA,Boumerdes
35-021,ESO000633,35,3528,Ouled Hedadj,36.7091,3.33635,exact,operator_api,ooredoo,"{""ooredoo"":""1467470""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,MADRADJ 2 PAVION 2 LOCAL 16,Boumerdes
36-001,ESO000508,36,3608,Bouteldja,36.9284,8.25046,exact,operator_api,ooredoo,"{""ooredoo"":""1423592""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,50 LGTS LOCAL N°03 CHBAITA MOKHTAR,El Taref
36-002,ESO000802,36,3616,Besbes,36.7026,7.84189,exact,operator_api,ooredoo,"{""ooredoo"":""1423594""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,LOCAL 03 TEFASKAA ELHAMEL N °42,El Taref
36-003,CSO BEN MHIDI,36,3603,Ben M Hidi,36.7656,7.90694,exact,operator_api,ooredoo,"{""ooredoo"":""1467829""}",CSO,City Shop Ooredoo,متجر أوريدو,Route nationale N° 44 a coté de la SNTV  Ben M'Hidi,El Taref
36-004,EO EL TAREF,36,3601,El Tarf,36.7667,8.31806,exact,operator_api,ooredoo,"{""ooredoo"":""1467843""}",EO,Espace Ooredoo,فضاء أوريدو,RN 44 R Kadeche Messaoud - EL TAREF,El Taref
36-005,ESO000736,36,3618,Echatt,36.8311,7.86371,exact,operator_api,ooredoo,"{""ooredoo"":""1467858""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,zone 3 lot N°548,El Taref
37-001,EO TINDOUF,37,3701,Tindouf,27.6731,-8.14028,exact,operator_api,ooredoo,"{""ooredoo"":""1467593""}",EO,Espace Ooredoo,فضاء أوريدو,Hay Ksabi - TINDOUF,Tindouf
38-001,ESO000363,38,3802,Bordj Bounaama,35.8502,1.61488,exact,operator_api,ooredoo,"{""ooredoo"":""1467471""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,CTE. EL OUARDIA N B63,Tissemssilt
38-002,ESO000602,38,3810,Layoune,35.6964,1.9989,exact,operator_api,ooredoo,"{""ooredoo"":""1467474""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,R. AMIR ABDELKADER N27,Tissemssilt
38-003,EO TISSEMSILT,38,3801,Tissemsilt,35.6083,1.81143,exact,operator_api,ooredoo,"{""ooredoo"":""1467845""}",EO,Espace Ooredoo,فضاء أوريدو,38 R  1er Nov. - TISSEMSILT,Tissemssilt
38-004,ESO000023,38,3801,Tissemsilt,35.6053,1.81278,exact,operator_api,ooredoo,"{""ooredoo"":""1467860""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,19 HAI EL WIAM,Tissemssilt
38-005,ESO000033,38,3803,Theniet El Had,35.8725,2.02806,exact,operator_api,ooredoo,"{""ooredoo"":""1467862""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,51B CTE. DES MUSULMANS,Tissemssilt
39-001,EO EL OUED,39,3901,El-Oued,33.3603,6.85844,exact,operator_api,ooredoo,"{""ooredoo"":""1423598""}",EO,Espace Ooredoo,فضاء أوريدو,EL OUED,El Oued
39-002,ESO000732,39,3901,El-Oued,33.358,6.86966,exact,operator_api,ooredoo,"{""ooredoo"":""1423600""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,CTE Ouled Ahmed lot 74 coopropriete 293,El Oued
39-003,ESO000466,39,3906,Guemar,33.4744,6.79167,exact,operator_api,ooredoo,"{""ooredoo"":""1423602""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,CTE DE L'INDEPENDENCE,El Oued
39-004,ESO000397,39,3916,Sidi Aoun,33.5637,6.93138,exact,operator_api,ooredoo,"{""ooredoo"":""1467476""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,MAGRANE- CENTRE,El Oued
39-005,ESO000464,39,3913,Hassi Khalifa,33.5675,6.99556,exact,operator_api,ooredoo,"{""ooredoo"":""1467499""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,CTE DES MARTYRES,El Oued
40-001,EO KHENCHELA,40,4001,Khenchela,35.4243,7.14244,exact,operator_api,ooredoo,"{""ooredoo"":""1423606""}",EO,Espace Ooredoo,فضاء أوريدو,KHENCHELA,Khenchela
40-002,ESO000174,40,4001,Khenchela,35.4311,7.15111,exact,operator_api,ooredoo,"{""ooredoo"":""1423608""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,RTE. DE CONSTANTINE,Khenchela
40-003,ESO000638,40,4001,Khenchela,35.4224,7.14741,exact,operator_api,ooredoo,"{""ooredoo"":""1423610""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,LOT BELLE VUE,Khenchela
40-004,ESO000443,40,4003,Kais,35.4948,6.92488,exact,operator_api,ooredoo,"{""ooredoo"":""1423612""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,R. ABBES LAGHROUR,Khenchela
40-005,ESO000529,40,4017,El Mahmal,35.3729,7.214,exact,operator_api,ooredoo,"{""ooredoo"":""1467864""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,TAZOUGART CENTRE,Khenchela
41-001,ESO000740,41,4108,Taoura,36.1661,8.04045,exact,operator_api,ooredoo,"{""ooredoo"":""1423614""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,CTE DES ENSEIGNANTS N°5 RDC,Souk Ahras
41-002,EO SOUK-AHRAS,41,4101,Souk Ahras,36.2842,7.94528,exact,operator_api,ooredoo,"{""ooredoo"":""1467339""}",EO,Espace Ooredoo,فضاء أوريدو,"Complexe TARRIST, Place 1er Novembre Souk Ahras",Souk Ahras
41-003,ESO000404,41,4101,Souk Ahras,36.285,7.95571,exact,operator_api,ooredoo,"{""ooredoo"":""1467495""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,ANGLE AVE BEN BADIS ET ABANE  RAMDANE,Souk Ahras
41-004,ESO000502,41,4101,Souk Ahras,36.2847,7.95361,exact,operator_api,ooredoo,"{""ooredoo"":""1467505""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,BD FRANTZ FANON ET BD VICTOR HUGO,Souk Ahras
41-005,ESO000528,41,4101,Souk Ahras,36.2753,7.94361,exact,operator_api,ooredoo,"{""ooredoo"":""1467509""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,LOTS KOUICEM ABDELHAK LOT N°88,Souk Ahras
42-001,EO TIPAZA,42,4201,Tipaza,36.5901,2.4468,exact,operator_api,ooredoo,"{""ooredoo"":""1423618""}",EO,Espace Ooredoo,فضاء أوريدو,TIPAZA,Tipaza
42-002,ESO000703,42,4226,Bou Ismail,36.6336,2.68761,exact,operator_api,ooredoo,"{""ooredoo"":""1423620""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,du Local est située à hai Katiba Zoubairia propriete  29 lot 45,Tipaza
42-003,ESO000712,42,4223,Damous,36.5497,1.70691,exact,operator_api,ooredoo,"{""ooredoo"":""1423622""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,"CTE nedjar , Commune de DAMOUS , Wilaya de TIPAZA",Tipaza
42-004,ESO000113,42,4235,Kolea,36.6489,2.7625,exact,operator_api,ooredoo,"{""ooredoo"":""1423624""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,CTE. 140+32 LOGT PATICIPATIF BT 15 N65,Tipaza
42-005,ESO000035,42,4226,Bou Ismail,36.6414,2.69111,exact,operator_api,ooredoo,"{""ooredoo"":""1423626""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,R. MOHAMED DJEBBAR,Tipaza
42-006,ESO000319,42,4235,Kolea,36.6381,2.765,exact,operator_api,ooredoo,"{""ooredoo"":""1423628""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,R. MOHAMED BELAHOUANE RTE. BOUSMAIL,Tipaza
42-007,ESO000666,42,4222,Cherchell,36.6075,2.19056,exact,operator_api,ooredoo,"{""ooredoo"":""1467482""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,R. NOUFI ABDELHAK N°47,Tipaza
42-008,EO HADJOUT,42,4212,Hadjout,36.5122,2.41626,exact,operator_api,ooredoo,"{""ooredoo"":""1467596""}",EO,Espace Ooredoo,فضاء أوريدو,13 rue du 1er Novembre . Hadjout,Tipaza
43-001,EO CHELGHOUM LAID,43,4312,Ouled Khalouf,36.1597,6.1635,exact,operator_api,ooredoo,"{""ooredoo"":""1423632""}",EO,Espace Ooredoo,فضاء أوريدو,CHELGHOUM LAID,Mila
43-002,ESO000152,43,4301,Mila,36.4503,6.26417,exact,operator_api,ooredoo,"{""ooredoo"":""1423634""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,23 R. BEN TOUNSI,Mila
43-003,ESO001003,43,4302,Ferdjioua,36.4099,5.94226,exact,operator_api,ooredoo,"{""ooredoo"":""1423636""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,"Local n°8 cooperative immobiliere Ochidee , stade union africaine OPOW Targa Azemour",Mila
43-004,ESO000474,43,4312,Ouled Khalouf,36.1606,6.165,exact,operator_api,ooredoo,"{""ooredoo"":""1423638""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,2 R. AHMED YAHIA RACHID,Mila
43-005,CSO OUED ATHMANIA,43,4304,Oued Athmenia,36.2536,6.28528,exact,operator_api,ooredoo,"{""ooredoo"":""1423640""}",CSO,City Shop Ooredoo,متجر أوريدو,Boulevard de l'arme de révolution nationale Oued El Otmania,Mila
43-006,ESO000125,43,4304,Oued Athmenia,36.2485,6.28892,exact,operator_api,ooredoo,"{""ooredoo"":""1423642""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,R. DAAS AHMED (DERRIERE LA GENDARMERIE NAT),Mila
43-007,ESO000196,43,4308,Tadjenanet,36.1219,5.98472,exact,operator_api,ooredoo,"{""ooredoo"":""1423644""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,R. BEN AOUDA AMOR (FACE A MOSQUEE),Mila
43-008,ESO000378,43,4308,Tadjenanet,36.1182,5.9843,exact,operator_api,ooredoo,"{""ooredoo"":""1423646""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,CTE. 05 JUILLET,Mila
43-009,ESO000199,43,4311,Ahmed Rachedi,36.4306,6.12167,exact,operator_api,ooredoo,"{""ooredoo"":""1423648""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,21 R. LAMAKHOUL YOUCEF,Mila
43-010,ESO000505,43,4315,Rouached,36.4577,6.04213,exact,operator_api,ooredoo,"{""ooredoo"":""1423650""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,CTE. LA MOSQUEE,Mila
43-011,ESO000449,43,4317,Grarem Gouga,36.5166,6.32571,exact,operator_api,ooredoo,"{""ooredoo"":""1423652""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,R. DE L'ALN,Mila
43-012,ESO000685,43,4317,Grarem Gouga,36.5189,6.32389,exact,operator_api,ooredoo,"{""ooredoo"":""1423654""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,R. AHCENE BOUHALA N°18,Mila
43-013,ESO000599,43,4332,Chigara,36.5596,6.22185,exact,operator_api,ooredoo,"{""ooredoo"":""1425559""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,RUE 1 NOVEMBRE 1954,Mila
43-014,EO MILA,43,4301,Mila,36.4503,6.26611,exact,operator_api,ooredoo,"{""ooredoo"":""1467601""}",EO,Espace Ooredoo,فضاء أوريدو,"26, R de la Liberte - MILA",Mila
44-001,ESO000089,44,4404,Khemis-Miliana,36.255,2.22333,exact,operator_api,ooredoo,"{""ooredoo"":""1423656""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,R. B 20 AOUT 1955,Ain Defla
44-002,ESO000472,44,4404,Khemis-Miliana,36.2606,2.23583,exact,operator_api,ooredoo,"{""ooredoo"":""1423658""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,CTE. SOUFFAY,Ain Defla
44-003,ESO000790,44,4406,Arib,36.2833,2.06667,exact,operator_api,ooredoo,"{""ooredoo"":""1423660""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,Rur Ghnima lot 55 coopropriete 11,Ain Defla
44-004,ESO000707,44,4407,Djelida,36.2025,2.07934,exact,operator_api,ooredoo,"{""ooredoo"":""1423662""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,"R. APN Centre Ain Defla,  Commune de Djelida , Wilaya de  Ain Defla",Ain Defla
44-005,ESO000708,44,4408,El-Amra,36.306,1.84882,exact,operator_api,ooredoo,"{""ooredoo"":""1423664""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,"El Amra  centre Ain Defla,  Commune d’El Amra   , Wilaya de Ain Defla",Ain Defla
44-006,ESO000748,44,4409,Bourached,36.1697,1.93107,exact,operator_api,ooredoo,"{""ooredoo"":""1423666""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,BOURACHED CENTRE,Ain Defla
44-007,ESO000227,44,4405,Djendel,36.2178,2.41028,exact,operator_api,ooredoo,"{""ooredoo"":""1423668""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,R. 20 AOUT,Ain Defla
44-008,ESO000105,44,4424,Sidi-Lakhdar,36.2653,2.16167,exact,operator_api,ooredoo,"{""ooredoo"":""1423670""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,LOT N06-SIDI LAKHDAR,Ain Defla
44-009,EO KHEMIS MILIANA,44,4404,Khemis-Miliana,36.2616,2.22681,exact,operator_api,ooredoo,"{""ooredoo"":""1425523""}",EO,Espace Ooredoo,فضاء أوريدو,"Rue BELSAADI ABDELKADER ; KHEMIS MILIANA, AIN DEFLA",Ain Defla
44-010,EO AIN-DEFLA,44,4401,Ain-Defla,36.2643,1.96452,exact,operator_api,ooredoo,"{""ooredoo"":""1467341""}",EO,Espace Ooredoo,فضاء أوريدو,12 R Emir Abdel Kader - AIN-DEFLA,Ain Defla
44-011,CSO MELIANA,44,4402,Miliana,36.3061,2.22361,exact,operator_api,ooredoo,"{""ooredoo"":""1467368""}",CSO,City Shop Ooredoo,متجر أوريدو,Rue de la république  Miliana,Ain Defla
44-012,ESO000473,44,4411,El-Abadia,36.2697,1.68556,exact,operator_api,ooredoo,"{""ooredoo"":""1467489""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,R. EL DJILALI BOUNAAMA,Ain Defla
44-013,ESO000730,44,4411,El-Abadia,36.2713,1.68335,exact,operator_api,ooredoo,"{""ooredoo"":""1467500""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,R. Ouamer Mohamed et rue de la liberte,Ain Defla
45-001,EO MECHRIA,45,4502,Mecheria,33.5442,-0.2775,exact,operator_api,ooredoo,"{""ooredoo"":""1423672""}",EO,Espace Ooredoo,فضاء أوريدو,MECHRIA,Naama
45-002,ESO000735,45,4503,Ain Sefra,32.7669,-0.5791,exact,operator_api,ooredoo,"{""ooredoo"":""1423674""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,Local n°1 Cite Chaikh Bouamama route Bechar,Naama
45-003,ESO000780,45,4502,Mecheria,33.5432,-0.275752,exact,operator_api,ooredoo,"{""ooredoo"":""1467491""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,R.AGHA EDDINE copropriete N°358 LOT 16,Naama
46-001,ESO000704,46,4604,Hammam Bou Hadjar,35.3809,-0.97164,exact,operator_api,ooredoo,"{""ooredoo"":""1423676""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,13 rue Larbi Ben m’hidi Ain Temouchent,Ain Temouchent
46-002,ESO000343,46,4607,El Maleh,35.3917,-1.09167,exact,operator_api,ooredoo,"{""ooredoo"":""1423678""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,44R. MOHAMED KHEMISTI,Ain Temouchent
46-003,CSO EL AMRIA,46,4606,El Amria,35.5242,-1.01444,exact,operator_api,ooredoo,"{""ooredoo"":""1423680""}",CSO,City Shop Ooredoo,متجر أوريدو,Rue Emir Abdelkader –Elamria,Ain Temouchent
46-004,ESO000596,46,4623,Beni Saf,35.3053,-1.37028,exact,operator_api,ooredoo,"{""ooredoo"":""1423682""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,N 06 C ZHUN,Ain Temouchent
46-005,ESO000597,46,4623,Beni Saf,35.3031,-1.38278,exact,operator_api,ooredoo,"{""ooredoo"":""1423684""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,R. REPUBLICAINE LOCAL 2 N 62,Ain Temouchent
46-006,EO AIN TEMOUCHENT,46,4601,Ain Temouchent,35.294,-1.14,exact,operator_api,ooredoo,"{""ooredoo"":""1467347""}",EO,Espace Ooredoo,فضاء أوريدو,76 Bd 1er  Nov. - AIN-TEMOUCHENT,Ain Temouchent
46-007,ESO000103,46,4601,Ain Temouchent,35.3019,-1.13917,exact,operator_api,ooredoo,"{""ooredoo"":""1467497""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,N 06 A CTE. LES CASTORES VILLA (CUTE NASR),Ain Temouchent
46-008,ESO000729,46,4601,Ain Temouchent,35.3049,-1.13911,exact,operator_api,ooredoo,"{""ooredoo"":""1467507""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,CTE 12 logs Communale N°7 lot 69 coop 22,Ain Temouchent
47-001,EO GHARDAIA,47,4701,Ghardaia,32.4876,3.67833,exact,operator_api,ooredoo,"{""ooredoo"":""1423686""}",EO,Espace Ooredoo,فضاء أوريدو,GHARDAIA,Ghardaia
47-002,ESO000768,47,4701,Ghardaia,32.4928,3.64896,exact,operator_api,ooredoo,"{""ooredoo"":""1423688""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,CTE. EL KARTI COTE BELAGHNEM,Ghardaia
47-003,ESO000544,47,4712,El Atteuf,32.4745,3.74635,exact,operator_api,ooredoo,"{""ooredoo"":""1423690""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,AVE. Aissa Amieur,Ghardaia
48-001,EO PLATEAU,48,4832,Dar Ben Abdelah,35.6461,0.6983,exact,operator_api,ooredoo,"{""ooredoo"":""1423470""}",EO,Espace Ooredoo,فضاء أوريدو,ORAN,Oran
48-002,ESO000264,48,4801,Relizane,35.7344,0.557222,exact,operator_api,ooredoo,"{""ooredoo"":""1423692""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,RTE. DE SIDI M'HAMED BEN AOUDA LOCAL N1,Relizane
48-003,ESO001017,48,4801,Relizane,35.71283,0.57209,exact,operator_api,ooredoo,"{""ooredoo"":""1423694""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,CITE BERMADIA 651 TRANCHE N°03,Relizane
48-004,ESO000337,48,4801,Relizane,35.7439,0.553333,exact,operator_api,ooredoo,"{""ooredoo"":""1423696""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,AV. DOCTOR BOUKHALOUA ZAOUIA R. REPUBLIQUE,Relizane
48-005,ESO000625,48,4801,Relizane,35.7414,0.554957,exact,operator_api,ooredoo,"{""ooredoo"":""1423698""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,97 R. COLONEL AMIROUCHE,Relizane
48-006,ESO000695,48,4801,Relizane,35.7283,0.554616,exact,operator_api,ooredoo,"{""ooredoo"":""1423700""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,CTE.CASTOR N°9 RELIZANE,Relizane
48-007,ESO000753,48,4801,Relizane,35.7425,0.547745,exact,operator_api,ooredoo,"{""ooredoo"":""1423702""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,HAI EL INTISSAR,Relizane
48-008,ESO000771,48,4801,Relizane,35.7486,0.56604,exact,operator_api,ooredoo,"{""ooredoo"":""1423704""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,LOCAL N°1 CITE AISSAT IDIR N° 25,Relizane
48-009,CSO OUED RHIOU,48,4802,Oued-Rhiou,35.9587,0.911088,exact,operator_api,ooredoo,"{""ooredoo"":""1423706""}",CSO,City Shop Ooredoo,متجر أوريدو,"Rue des Martyres Face Centre de formation Professionnel, Oued rhiou,Relizane",Relizane
48-010,ESO000262,48,4802,Oued-Rhiou,35.9608,0.916389,exact,operator_api,ooredoo,"{""ooredoo"":""1423708""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,R. AHMED TOUATI,Relizane
48-011,ESO000738,48,4811,Ammi Moussa,35.871,1.10807,exact,operator_api,ooredoo,"{""ooredoo"":""1423710""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,R.RAID SI ALI N° 85 BIS,Relizane
48-012,EO RELIZANE 2,48,4801,Relizane,35.744,0.559333,exact,operator_api,ooredoo,"{""ooredoo"":""1425524""}",EO,Espace Ooredoo,فضاء أوريدو,37R.  Mohamed KHEMISTI - Relizane,Relizane
48-013,ESO000794,48,4814,Djidiouia,35.9295,0.832823,exact,operator_api,ooredoo,"{""ooredoo"":""1425561""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,R. Bourtima Mohamed,Relizane
48-014,CSO MAZOUNA,48,4822,Mazouna,36.12,0.867222,exact,operator_api,ooredoo,"{""ooredoo"":""1467642""}",CSO,City Shop Ooredoo,متجر أوريدو,Le Boulevard en face  l'hopital Mazouna,Relizane
49-001,ESO000717,49,0109,Timimoun,29.2627,0.230688,exact,operator_api,ooredoo,"{""ooredoo"":""1422836""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,R. 1er novembre,Adrar
51-001,ESO000805,51,0705,Ouled Djellal,34.4313,5.06028,exact,operator_api,ooredoo,"{""ooredoo"":""1422914""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,15 CITÉ 50 LOGTS BT:03,Biskra
51-002,ESO000437,51,0708,Sidi Khaled,34.3969,5.00333,exact,operator_api,ooredoo,"{""ooredoo"":""1422916""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,05 R. SAHBI AISSA,Biskra
51-003,ESO000377,51,0709,Doucen,34.5981,5.10361,exact,operator_api,ooredoo,"{""ooredoo"":""1422918""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,CTE.  EL AMARI KHALIFA EL SETHA DOUCEN,Biskra
55-001,EO TOUGGOURT,55,3013,Touggourt,33.1056,6.06701,exact,operator_api,ooredoo,"{""ooredoo"":""1423458""}",EO,Espace Ooredoo,فضاء أوريدو,TOUGGOURT,Ouargla
55-002,ESO000168,55,3007,Tebesbest,33.1086,6.07667,exact,operator_api,ooredoo,"{""ooredoo"":""1423462""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,LOCAL N07 A COTE DU COMPLEX RTE. DE  EL OUED-TEBESBEST,Ouargla
56-001,ESO000258,56,3302,Djanet,24.5528,9.48333,exact,operator_api,ooredoo,"{""ooredoo"":""1423534""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,ANCIEN MARCHE CTRE VILLE,Illizi
57-001,ESO000192,57,3930,Sidi Amrane,33.5344,5.99028,exact,operator_api,ooredoo,"{""ooredoo"":""1423604""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,CITE.36 LOGTS N°15 EL DJAMAA,El Oued
58-001,ESO000362,58,5801,El Meniaa,30.5839,2.88174,exact,operator_api,ooredoo,"{""ooredoo"":""1467493""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,R. DIDOUCHE MOURAD,Ghardaia
58-002,ESO000779,58,5801,El Meniaa,31.6154,2.21408,exact,operator_api,ooredoo,"{""ooredoo"":""1467503""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,place de la république N°33 lot 35 copropriété 16,Ghardaia
59-001,EO AFLOU,59,0319,Aflou,34.1139,2.10203,exact,operator_api,ooredoo,"{""ooredoo"":""1467521""}",EO,Espace Ooredoo,فضاء أوريدو,R Emir Abdel Kader Ctre Ville - AFLOU,Laghouat
60-001,ESO000787,60,0543,Djezzar,35.5094,5.26677,exact,operator_api,ooredoo,"{""ooredoo"":""1467371""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,R.PRINCIPALE DJEZZAR,Batna
60-002,EO BARIKA,60,0542,Barika,35.386,5.3668,exact,operator_api,ooredoo,"{""ooredoo"":""1467522""}",EO,Espace Ooredoo,فضاء أوريدو,R du 1er Nov - BARIKA,Batna
62-001,ESO000797,62,1202,Bir-El-Ater,34.7387,8.05456,exact,operator_api,ooredoo,"{""ooredoo"":""1422982""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,CTE. HOUARI BOUMEDIENE LOCAL N° 05,Tebessa
64-001,ESO000158,64,1429,Ksar Chellala,35.2172,2.31556,exact,operator_api,ooredoo,"{""ooredoo"":""1425547""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,BD.  18 AVRIL 45,Tiaret
65-001,EO AIN OUESSARA,65,1731,Aïn Oussera,35.4553,2.90383,exact,operator_api,ooredoo,"{""ooredoo"":""1423162""}",EO,Espace Ooredoo,فضاء أوريدو,AIN OUESSARA,Djelfa
65-002,ESO000161,65,1731,Aïn Oussera,35.4556,2.90389,exact,operator_api,ooredoo,"{""ooredoo"":""1467411""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,CTE. DE L'HOPITAL ALI AMMEURLOT N1279 N02,Djelfa
66-001,ESO000745,66,1717,Messaad,34.1548,3.49025,exact,operator_api,ooredoo,"{""ooredoo"":""1423172""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,R.Tahiri Abderahmane BAT 314 porte 29,Djelfa
67-001,ESO000519,67,2638,Chabounia,35.5414,2.60028,exact,operator_api,ooredoo,"{""ooredoo"":""1423380""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,N°02 CHAHBOUNIA,Medea
67-002,EO BOUMERDES,67,2641,Ain Ouksir,35.7535,3.47341,exact,operator_api,ooredoo,"{""ooredoo"":""1423550""}",EO,Espace Ooredoo,فضاء أوريدو,BOUMERDES,Boumerdes
67-003,ESO000163,67,2618,Chelalet El Adhaoura,35.9386,3.4125,exact,operator_api,ooredoo,"{""ooredoo"":""1467447""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,COMMUNE-CHELALET EL ADHAOURA CENTRE,Medea
67-004,ESO000386,67,2635,Ksar El Boukhari,35.8861,2.74722,exact,operator_api,ooredoo,"{""ooredoo"":""1467449""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,CTE. JINI,Medea
68-001,ESO000813,68,2841,Ain El Melh,34.8465,4.16257,exact,operator_api,ooredoo,"{""ooredoo"":""1423426""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,LOCAL N°52 BOUARIR,M'Sila
68-002,EO BOUSAADA,68,2820,Bou Saada,35.2108,4.17783,exact,operator_api,ooredoo,"{""ooredoo"":""1467577""}",EO,Espace Ooredoo,فضاء أوريدو,"Hai El Nacer, R 04/138 Med Atik - BOUSAADA",M'Sila
69-001,ESO000718,69,3207,Labiodh Sidi Cheikh,32.8973,0.544258,exact,operator_api,ooredoo,"{""ooredoo"":""1423528""}",ESO,Espace Services Ooredoo,فضاء خدمات أوريدو,El Abiodh Sidi Cheikh lot lot 43 coop N°23,El Bayadh
