id,name,name_fr,name_ar,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,refs,type
historic-462,Ksar القصر,Ksar,القصر,01,,,27.4043807,-0.186191,exact,osm,osm,"{""osm"":""1363830187""}",fort
historic-463,Ksar القصر,Ksar,القصر,01,,,27.4266968,-0.2479125,exact,osm,osm,"{""osm"":""1363846375""}",fort
historic-464,Ksar القصر,Ksar,القصر,01,,,27.6486513,-0.2060681,exact,osm,osm,"{""osm"":""1364194175""}",fort
historic-465,Sidi Issa Ksar,,,01,,,27.0150987,1.0263157,exact,osm,osm,"{""osm"":""1361147600""}",fort
historic-466,Borj Bel Cadi,Fort de Bel Cadi,,05,,,35.5454222,6.178024,exact,osm,osm,"{""osm"":""12471532370""}",fort
historic-467,Fort Sidi Abdelkader,,حصن سيدي عبد القادر,06,,,36.7533699,5.0905523,exact,osm,osm,"{""osm"":""410828027""}",fort
historic-468,BATTERIE HALQ EL OUED (Toppana Halq El Oued),,,16,,,36.7368972,3.1304395,exact,osm,osm,"{""osm"":""7399902351""}",fort
historic-469,Bordj de Tamentfoust برج تامنفوست,Forte de Tamentfoust,برج تامنفوست,16,,,36.8072435,3.2307435,exact,osm,osm,"{""osm"":""4083823""}",fort
historic-47,كاتدرائية تبسة,Basilique de Theveste,كاتدرائية تبسة,12,,,35.4091898,8.1269042,exact,osm,osm,"{""osm"":""209282323""}",archaeological_site
historic-470,الحصن العثماني,Fort de Kiffan,الحصن العثماني,16,,,36.7489498,3.1879781,exact,osm,osm,"{""osm"":""350485933""}",fort
historic-471,tabana,,,31,,,35.8580275,-0.451716,exact,osm,osm,"{""osm"":""9135666608""}",fort
historic-472,Bordj el Mey,,,39,,,32.1121813,6.9499111,exact,osm,osm,"{""osm"":""8332284644""}",fort
historic-473,Fort de Bir Beressof,,,39,,,32.538339,7.9596063,exact,osm,osm,"{""osm"":""8332254313""}",fort
historic-474,Fort Joinville,Fort Joinville,,42,,,36.6113755,2.1879502,exact,osm,osm,"{""osm"":""459865264""}",fort
historic-475,Fort Mac Mahon,Fort Mac Mahon,,52,,,29.7582024,1.6217497,exact,osm,osm,"{""osm"":""8332176030""}",fort
historic-476,Aïn Guettara,,,53,,,28.1074445,3.1766186,exact,osm,osm,"{""osm"":""1135683954""}",fort
historic-477,Serouenout,,سروينت,56,,,24.3051697,7.4710691,exact,osm,osm,"{""osm"":""4038718967""}",fort
historic-478,Bordj Delion,,,58,,,29.8087667,3.7481919,exact,osm,osm,"{""osm"":""8332235562""}",fort
historic-479,Fort Inifel,,,58,,,29.8061049,3.7528932,exact,osm,osm,"{""osm"":""8332237136""}",fort
historic-48,معبد منيرفا,Temple de Minerve,معبد منيرفا,12,,,35.4046516,8.1224865,exact,osm,osm,"{""osm"":""262617548""}",archaeological_site
historic-480,قصر ملك سليمان,,,69,,,32.2068917,0.3603908,exact,osm,osm,"{""osm"":""1361287980""}",fort
historic-481,Fort Miribel,Fort Miribel,,58,,,29.432863,3.000512,exact,osm,osm,,fortification
historic-482,Casbah de Béjaïa,Casbah de Béjaïa,قصبة بجاية,06,,,36.7513238,5.0838949,exact,osm,osm,"{""osm"":""327666118""}",fortress
historic-483,قصر القنادسة,Ksar de Kenadsa,قصر القنادسة,08,,,31.5560873,-2.4391512,exact,osm,osm,"{""osm"":""318824596""}",heritage
historic-484,Agouni n'Souk,,,15,,,36.8368297,4.059394,exact,osm,osm,"{""osm"":""1323451253""}",heritage
historic-485,La villa Sesini,,,16,,,36.7475746,3.064764,exact,osm,osm,"{""osm"":""273183546""}",heritage
historic-486,جامع كتشاوة,Mosquée Ketchaoua,جامع كتشاوة,16,,,36.7850969,3.0607521,exact,osm,osm,"{""osm"":""267210976""}",heritage
historic-487,Mosquée Abdallah Ibn Salam,Mosquée Abdallah Ibn Salam,مسجد عبد الله إبن سلام,31,,,35.7000197,-0.6500277,exact,osm,osm,"{""osm"":""237164994""}",heritage
historic-488,Minaret de la mosquée Batha,,,44,,,36.3047665,2.2267814,exact,osm,osm,"{""osm"":""3137636550""}",heritage
historic-489,Dar es Saber,,,21,,,36.83639,6.70556,exact,osm,osm,,house
historic-49,Altava,Altava,ألطافا,13,,,34.8863889,-1.0247778,exact,osm,osm,,archaeological_site
historic-490,Biblioteca,,,05,,,35.4855788,6.4689259,exact,osm,osm,"{""osm"":""1104059044""}",library
historic-491,Théâtre en plein air ( CASIF),,,16,,,36.7631578,2.8414033,exact,osm,osm,"{""osm"":""1495799770""}",manor
historic-492,Villa des Traités,,فيلا الإتفاقيات,16,,,36.7684322,3.0261876,exact,osm,osm,"{""osm"":""5395898986""}",manor
historic-493,دار عزيزة,Dar Aziza,دار عزيزة,16,,,36.7850495,3.0614402,exact,osm,osm,"{""osm"":""17800447""}",manor
historic-494,Monument,,,01,,,26.9728322,1.0779344,exact,osm,osm,"{""osm"":""832912949""}",memorial
historic-495,Monument d'Aoulef,,,01,,,26.983906,1.0806002,exact,osm,osm,"{""osm"":""832683099""}",memorial
historic-496,Bissa,Bissa,,02,,,36.4439793,1.461795,exact,osm,osm,"{""osm"":""1026310401""}",memorial
historic-497,La Vierge de Ténès,La Vierge de Ténès,,02,,,36.50544,1.3056876,exact,osm,osm,"{""osm"":""366022649""}",memorial
historic-498,MONUMENT DES MARTYRES,,,02,,,36.3914206,0.9048133,exact,osm,osm,"{""osm"":""5037769489""}",memorial
historic-499,Phare de la pointe Colombi,,,02,,,36.4432821,0.9387772,exact,osm,osm,"{""osm"":""5715684359""}",memorial
historic-5,French Army observation post مركز مراقبة للجيش الفرنسي,,مركز مراقبة للجيش الفرنسي,02,,,36.4853829,1.2838242,exact,osm,osm,"{""osm"":""1495651530""}",archaeological_site
historic-50,Bab Rouah باب الرواح ⴱⴰⴱ ⵔⵡⴰⵃ,Bab Rouah,باب الرواح,13,,,34.8902299,-1.3024715,exact,osm,osm,"{""osm"":""5054964414""}",archaeological_site
historic-500,"Stèle des Martyrs, نصب تذكاري",Stèle des Martyrs,نصب تذكاري,02,,,36.5084034,1.3087115,exact,osm,osm,"{""osm"":""3925486420""}",memorial
historic-501,الحصان الأبيض,,الفرس البيضاء,04,,,35.7951897,7.3937509,exact,osm,osm,"{""osm"":""4293330798""}",memorial
historic-502,عين الشهداء/نافورة,,عين الشهداء/نافورة,04,,,35.7928124,7.3959445,exact,osm,osm,"{""osm"":""4293410290""}",memorial
historic-503,مقام الشهيد,,مقام الشهيد,05,,,35.6285953,5.9037277,exact,osm,osm,"{""osm"":""4424826792""}",memorial
historic-504,مقبرة الشهداء,Cimetière des martyrs,مقبرة الشهداء,05,,,35.2196043,6.544419,exact,osm,osm,"{""osm"":""6668793095""}",memorial
historic-505,Adjudant Arezki,Adjudant Arezki,,06,,,36.633973,4.8445786,exact,osm,osm,"{""osm"":""4049116002""}",memorial
historic-506,Agna Wekkouch آقنا وكوش,Agna Wekkouch,آقنا وكوش,06,,,36.6048629,5.4009044,exact,osm,osm,"{""osm"":""5743534253""}",memorial
historic-507,Algerian War Memorial,,,06,,,36.4925388,4.7356212,exact,osm,osm,"{""osm"":""13718432779""}",memorial
historic-508,Bachir Amellah,Bachir Amellah,,06,,,36.5623073,4.8489062,exact,osm,osm,"{""osm"":""5371407245""}",memorial
historic-509,Buste Manuel Teixeira Gomes,Buste Manuel Teixeira Gomes,,06,,,36.7530148,5.0854547,exact,osm,osm,"{""osm"":""4230260700""}",memorial
historic-51,Mausolée de Sidi Abdellah lbaal,Mausolée de Sidi Abdellah lbaal,ضريح سيد عبد الله البعل,13,,,34.8754274,-1.2830427,exact,osm,osm,"{""osm"":""5054976164""}",archaeological_site
historic-510,Cimetière,,,06,,,36.4983568,4.4698175,exact,osm,osm,"{""osm"":""4179743293""}",memorial
historic-511,Cimetière Sidi-Djaber,,,06,,,36.6036342,5.2971168,exact,osm,osm,"{""osm"":""5682758525""}",memorial
historic-512,Cimetière des martyrs,Cimetière des martyrs,مقبرة الشهداء,06,,,36.5833845,5.4109044,exact,osm,osm,"{""osm"":""4523124614""}",memorial
historic-513,La croix,La croix,,06,,,36.6195015,4.6042808,exact,osm,osm,"{""osm"":""4383644524""}",memorial
historic-514,Masjid Mihrab Ibn Toumert,Mihrab de la mosquée Ibn Toumert,محراب مسجد بن ثومرث,06,,,36.7135842,5.0205094,exact,osm,osm,"{""osm"":""4085380326""}",memorial
historic-515,Monument Echahid,,مقام الشهيد,06,,,36.4913311,5.2778504,exact,osm,osm,"{""osm"":""9671162066""}",memorial
historic-516,Monument Timezrit,,,06,,,36.6169006,4.774688,exact,osm,osm,"{""osm"":""4464101253""}",memorial
historic-517,Monument aux martyrs,,نصب الشهداء,06,,,36.6686394,5.1569358,exact,osm,osm,"{""osm"":""5079916096""}",memorial
historic-518,Monument aux martyrs نصب الشهداء,Monument aux martyrs,نصب الشهداء,06,,,36.549948,5.2793523,exact,osm,osm,"{""osm"":""4547958592""}",memorial
historic-519,Monument des Martyrs,Monument des Martyrs,,06,,,36.5419486,4.6116829,exact,osm,osm,"{""osm"":""4061759502""}",memorial
historic-52,Minaret d'Agadir صومعة أكادير ⵜⴰⴳⵔⵎⴰⵙ ⵏ ⴰⴳⴰⴷⵉⵔ,Minaret d'Agadir,صومعة أكادير,13,,,34.8894378,-1.3001143,exact,osm,osm,"{""osm"":""5047155902""}",archaeological_site
historic-520,Monument des Martyrs,,,06,,,36.6387094,5.2483112,exact,osm,osm,"{""osm"":""6535084463""}",memorial
historic-521,Mémorial des Martyrs,,نصب الشهداء,06,,,36.6045241,4.6382501,exact,osm,osm,"{""osm"":""2073917229""}",memorial
historic-522,Mémorial des martyrs,,نصب الشهداء,06,,,36.6084318,4.6676405,exact,osm,osm,"{""osm"":""4040336328""}",memorial
historic-523,Mémorial des martyrs Zuntar,Mémorial des martyrs Zuntar,النصب التذكاري للشهداء زونطار,06,,,36.5971469,4.6444661,exact,osm,osm,"{""osm"":""2465616457""}",memorial
historic-524,PC 2 Wilaya III,,,06,,,36.6767352,4.6088686,exact,osm,osm,"{""osm"":""1427686966""}",memorial
historic-525,PC Wilaya III,,,06,,,36.6643171,4.5681467,exact,osm,osm,"{""osm"":""12139948894""}",memorial
historic-526,Place 8 Mai 1945,,,06,,,36.6427542,5.2391347,exact,osm,osm,"{""osm"":""690780735""}",memorial
historic-527,Place Colonel Amirouche,,ساحة العقيد عميروش,06,,,36.463826,4.5360373,exact,osm,osm,"{""osm"":""1942791539""}",memorial
historic-528,Si Mouhand,,,06,,,36.7535607,4.727529,exact,osm,osm,"{""osm"":""4070461066""}",memorial
historic-529,Sidi Saɛdi,,,06,,,36.7523359,4.7265297,exact,osm,osm,"{""osm"":""4070461065""}",memorial
historic-53,Ruines de Hammam Ghoula أثار حمام الغولة ⴰⵙⴻⴷⵍⵉ ⵃⴰⵎⴰⵎ ⵖⵓⵍⴰ,Ruines de Hammam Ghoula,أثار حمام الغولة,13,,,34.8894519,-1.2995943,exact,osm,osm,"{""osm"":""5047073073""}",archaeological_site
historic-530,Statue Abdelkader Aïssaoui,Statue Abdelkader Aïssaoui,تمثال عبد القادر عيساوي,06,,,36.7529803,5.0773449,exact,osm,osm,"{""osm"":""4058986321""}",memorial
historic-531,Stèle Matoub Lounès,,,06,,,36.6262795,5.3354341,exact,osm,osm,"{""osm"":""6500538655""}",memorial
historic-532,Stèle des martyrs d'Ibakouren,Stèle des martyrs d'Ibakouren,مقام الشهيد,06,,,36.6630134,4.9338504,exact,osm,osm,"{""osm"":""4704201833""}",memorial
historic-533,Stèle des requins,,لوحة القرش,06,,,36.6433113,5.2391481,exact,osm,osm,"{""osm"":""6481371309""}",memorial
historic-534,Tombeau de la neige,Tombeau de la neige,,06,,,36.6934309,4.9363231,exact,osm,osm,"{""osm"":""5353539008""}",memorial
historic-535,sidi abde el rahmane el akhdari,,,07,,,34.6126454,5.4923513,exact,osm,osm,"{""osm"":""385052312""}",memorial
historic-536,سيدي رواق,,سيدي رواق,07,,,34.7358159,5.3867894,exact,osm,osm,"{""osm"":""3231160329""}",memorial
historic-537,Mémorial du martyr,,,08,,,31.6127917,-2.2173423,exact,osm,osm,"{""osm"":""4339523545""}",memorial
historic-538,monument,,,08,,,30.8652143,-2.0051335,exact,osm,osm,"{""osm"":""3968322890""}",memorial
historic-539,monument,,,08,,,30.9104113,-2.0289634,exact,osm,osm,"{""osm"":""3968791317""}",memorial
historic-54,Ruines de la mosquée de Mansourah -ⴰⵙⴻⴷⵍⵉ ⵏ ⵜⴰⵎⵣⴳⵉⴷⴰ ⵏ ⵎⴰⵏⵚⵓⵕⴰ,Ruines de la mosquée de Mansourah,أثار مسجد المنصورة,13,,,34.8708131,-1.3385844,exact,osm,osm,"{""osm"":""90639349""}",archaeological_site
historic-540,نصب تذكاري الجنرال لوكلير,Monument du Général Leclerc,نصب تذكاري الجنرال لوكلير,08,,,32.1316594,-2.321957,exact,osm,osm,"{""osm"":""2188425748""}",memorial
historic-541,Monument aux martyrs du 17 septembre 1956,,,09,,,36.4985444,2.8606204,exact,osm,osm,"{""osm"":""3670886404""}",memorial
historic-542,Asebdad Lalla faḍma n sumer sculpture lalla fatma n'Soumer تمثيل لالة فاطمة نسومر,sculpture lalla fatma n'Soumer,تمثال لالة فاطمة نسومر,10,,,36.3782591,3.8989503,exact,osm,osm,"{""osm"":""581335515""}",memorial
historic-543,Boto sima,Boto sima,,10,,,36.1418848,3.691012,exact,osm,osm,"{""osm"":""5392584223""}",memorial
historic-544,Cimetière des martyrs,Cimetière des martyrs,,10,,,36.2524928,4.0425703,exact,osm,osm,"{""osm"":""4481694990""}",memorial
historic-545,Martyres de Bouira,,,10,,,36.3800791,3.9008905,exact,osm,osm,"{""osm"":""654315649""}",memorial
historic-546,Monument au Mort de IGHIL HAMAD,,,10,,,36.4039922,4.269561,exact,osm,osm,"{""osm"":""1212708357""}",memorial
historic-547,Mémorial,,,10,,,36.3955598,3.9986648,exact,osm,osm,"{""osm"":""556031837""}",memorial
historic-548,Mémorial des Martyrs,,,10,,,36.3215317,3.7456056,exact,osm,osm,"{""osm"":""565930794""}",memorial
historic-549,Place des martyrs,,,10,,,36.2917858,3.6720019,exact,osm,osm,"{""osm"":""592732680""}",memorial
historic-55,Tour de Ghemiss برج غميس ⴰⵙⵉⵔⵓ ⵏ ⴰⵖⵎⵉⵙ,Tour de Ghemiss,برج غميس,13,,,34.8904295,-1.2989941,exact,osm,osm,"{""osm"":""5043960145""}",archaeological_site
historic-550,Sanctuaire des Martyrs,Sanctuaire des Martyrs,ملاذ الشهداء,10,,,36.422308,4.3456546,exact,osm,osm,"{""osm"":""2488835658""}",memorial
historic-551,Stèle Commémorative,,,10,,,36.3733812,3.8920266,exact,osm,osm,"{""osm"":""551456902""}",memorial
historic-552,monument des martyres نصب تذكاري للشهداء الثورة,,monument des martyres نصب تذكاري للشهداء الثورة,10,,,36.3615778,4.2004413,exact,osm,osm,"{""osm"":""4725638412""}",memorial
historic-553,مقبرة,Cimetière,مقبرة,10,,,36.3871463,3.6351092,exact,osm,osm,"{""osm"":""6331394209""}",memorial
historic-554,مقبرة الشهداء,Cimétière des Martyrs,مقبرة الشهداء,10,,,36.3920112,3.631714,exact,osm,osm,"{""osm"":""6331215787""}",memorial
historic-555,Mémorial Seddiki Bouamama;نصب تذكاري للشهيد صديقي بوعمامة,Mémorial Seddiki Bouamama,نصب تذكاري للشهيد صديقي بوعمامة,11,,,22.7903721,5.5224369,exact,osm,osm,"{""osm"":""4807658321""}",memorial
historic-556,Vol 6289 Air Algerie,,الخطوط الجوية الجزائرية الرحلة 6289,11,,,22.8323427,5.457637,exact,osm,osm,"{""osm"":""2687110662""}",memorial
historic-557,ضريح قمامه سيدي,Mausolée Kamama Sidi,ضريح قمامه سيدي,11,,,23.5395369,5.0692134,exact,osm,osm,"{""osm"":""7775663485""}",memorial
historic-558,تمثال مالك بن النبي,Statut Malek ben Nabi,تمثال مالك بن النبي,12,,,35.4028825,8.1160164,exact,osm,osm,"{""osm"":""4725470490""}",memorial
historic-559,Monument aux anciens combattants,,,13,,,34.8671921,-1.3224485,exact,osm,osm,"{""osm"":""2153790326""}",memorial
historic-56,ancienne mosquée Idriside d'Agadir المسجد الإدريسي العتيق لأكادير ⵜⴰⵎⵣⴳⵉⴷⴰ ⵜⵉⴷⵔⵉⵙⵉⵜ ⵜⴰⵇⴱⵓⵔⵜ ⵏ ⴰⴳⴰⴷⵉⵔ,ancienne mosquée Idriside d'Agadir,المسجد الإدريسي العتيق لأكادير,13,,,34.8891696,-1.3000779,exact,osm,osm,"{""osm"":""517804092""}",archaeological_site
historic-560,Mémorial des Chouhada,,,13,,,34.8932554,-1.5230064,exact,osm,osm,"{""osm"":""923921385""}",memorial
historic-561,العقيد لطفي,,العقيد لطفي,13,,,34.7976129,-1.8434953,exact,osm,osm,"{""osm"":""3103708237""}",memorial
historic-562,تمثال عبد المؤمن بن علي,Statue Abd al-Moumen ibn Ali,تمثال عبد المؤمن بن علي,13,,,35.0128726,-1.7467931,exact,osm,osm,"{""osm"":""10103792650""}",memorial
historic-563,مقام الشهيد,Maqam el Chahid,مقام الشهيد,13,,,34.9866468,-2.1101326,exact,osm,osm,"{""osm"":""4511246690""}",memorial
historic-564,مقام الشهيد,,مقام الشهيد,14,,,35.0612338,1.0476248,exact,osm,osm,"{""osm"":""4469447989""}",memorial
historic-565,Asebdad imeɣṛasen,,,15,,,36.5092439,4.1727356,exact,osm,osm,"{""osm"":""982156560""}",memorial
historic-566,Asebdad n yimeɣṛasen,,,15,,,36.4924994,4.1367111,exact,osm,osm,"{""osm"":""1191188302""}",memorial
historic-567,Baba Lḥaǧ,,بابا الحاج,15,,,36.5715774,4.2470416,exact,osm,osm,"{""osm"":""5035236580""}",memorial
historic-568,CIMETIERE,Cimetière,,15,,,36.6222488,4.4697403,exact,osm,osm,"{""osm"":""2381152443""}",memorial
historic-569,Carrefour du 20 Avril,,دوار 20 نيسان,15,,,36.7023761,4.0516515,exact,osm,osm,"{""osm"":""5546302041""}",memorial
historic-57,أثار حمام الغولة,Ruines de Hammam Ghoula,أثار حمام الغولة,13,,,34.889569,-1.2995676,exact,osm,osm,"{""osm"":""517115321""}",archaeological_site
historic-570,Echouhada,,,15,,,36.4811069,4.2958484,exact,osm,osm,"{""osm"":""5396382623""}",memorial
historic-571,Eldjama الجامع,Eldjama,الجامع,15,,,36.5081047,4.018742,exact,osm,osm,"{""osm"":""6130844786""}",memorial
historic-572,LSAS MATUB LWENAS -Fondation Matoub Lounes,,,15,,,36.6183333,4.1197055,exact,osm,osm,"{""osm"":""4286277995""}",memorial
historic-573,La Bougie,,,15,,,36.713349,4.0383056,exact,osm,osm,"{""osm"":""723232585""}",memorial
historic-574,MATOUB LOUNES,,,15,,,36.7700044,4.1752511,exact,osm,osm,"{""osm"":""2907347693""}",memorial
historic-575,Maison Zamoum,,,15,,,36.5527224,4.0451216,exact,osm,osm,"{""osm"":""379894512""}",memorial
historic-576,Martyres des Iflissen,,,15,,,36.8923126,4.1629436,exact,osm,osm,"{""osm"":""2277134010""}",memorial
historic-577,Memorial Martyrs,,,15,,,36.6923001,4.5595291,exact,osm,osm,"{""osm"":""12752439558""}",memorial
historic-578,Monument aux Martyrs,,,15,,,36.8009575,4.4594322,exact,osm,osm,"{""osm"":""2335470175""}",memorial
historic-579,Monument aux Martyrs,,,15,,,36.8234621,4.4728057,exact,osm,osm,"{""osm"":""2335471847""}",memorial
historic-58,Columnata,,,14,,,35.4585262,1.5283408,exact,osm,osm,"{""osm"":""4788656623""}",archaeological_site
historic-580,Monument aux martyrs,,,15,,,36.482762,4.2875106,exact,osm,osm,"{""osm"":""5398568757""}",memorial
historic-581,Monument des Martyrs,,,15,,,36.4940189,4.1959209,exact,osm,osm,"{""osm"":""11837637824""}",memorial
historic-582,Mémorial aux Martyrs,Mémorial aux Martyrs,مقام الشهداء,15,,,36.7153143,4.0488242,exact,osm,osm,"{""osm"":""4326923482""}",memorial
historic-583,Mémorial des Martyrs,,,15,,,36.8160905,4.3806397,exact,osm,osm,"{""osm"":""1192414109""}",memorial
historic-584,Place Aissat Iddir ساحة عيسات إدير,Place Aissat Iddir,ساحة عيسات إدير,15,,,36.6815264,4.2876637,exact,osm,osm,"{""osm"":""425645201""}",memorial
historic-585,Proclamation 1er Novembre 1945,,,15,,,36.5527322,4.045222,exact,osm,osm,"{""osm"":""3832451010""}",memorial
historic-586,Qayus Tadart Tawrirt,,,15,,,36.5111248,4.405687,exact,osm,osm,"{""osm"":""2187652864""}",memorial
historic-587,Stèle Ath Ouaneche,,,15,,,36.6482024,4.0448103,exact,osm,osm,"{""osm"":""368963959""}",memorial
historic-588,Stèle commémorative,,,15,,,36.4888285,4.2810637,exact,osm,osm,"{""osm"":""5402510747""}",memorial
historic-589,Stèle des Martyres,,,15,,,36.757111,4.1912052,exact,osm,osm,"{""osm"":""2907530112""}",memorial
historic-59,Pyramide de Lejdar,,,14,,,35.1130363,1.2126857,exact,osm,osm,"{""osm"":""929762754""}",archaeological_site
historic-590,Stèle des Martyres,,,15,,,36.7411434,4.1337124,exact,osm,osm,"{""osm"":""288485231""}",memorial
historic-591,Stèle des Martyres,,,15,,,36.7301239,4.1261696,exact,osm,osm,"{""osm"":""289294352""}",memorial
historic-592,Tajmaɛt n Taddert,,,15,,,36.5175057,4.4125427,exact,osm,osm,"{""osm"":""2187627069""}",memorial
historic-593,Timenzit n Imjuhad n Tagemunt Azuz,,,15,,,36.6081334,4.108623,exact,osm,osm,"{""osm"":""514045217""}",memorial
historic-594,Timoqvart n-chouhada,,,15,,,36.51686,4.2754994,exact,osm,osm,"{""osm"":""5396194053""}",memorial
historic-595,Tizinkoucht,,,15,,,36.5137009,4.4087393,exact,osm,osm,"{""osm"":""2187611669""}",memorial
historic-596,djama3 tkachout,,,15,,,36.8013956,4.2963978,exact,osm,osm,"{""osm"":""4123540889""}",memorial
historic-597,monuments de chouhada n tala-tegana,,,15,,,36.7978908,4.2966242,exact,osm,osm,"{""osm"":""4123540989""}",memorial
historic-598,أث موح لحاج,Ath mouh ou lhadj,أث موح لحاج,15,,,36.5108167,4.0230251,exact,osm,osm,"{""osm"":""6130844887""}",memorial
historic-599,Attentat du 02 Mai 1962,,هجوم 2 ماي 1962,16,,,36.7661763,3.0585628,exact,osm,osm,"{""osm"":""2831433720""}",memorial
historic-6,French Army observation post مركز مراقبة للجيش الفرنسي,,مركز مراقبة للجيش الفرنسي,02,,,36.4852148,1.2778745,exact,osm,osm,"{""osm"":""1495651534""}",archaeological_site
historic-60,Pyramide de Lejdar,,,14,,,35.1097182,1.2071493,exact,osm,osm,"{""osm"":""3503394424""}",archaeological_site
historic-600,Aziz,,Aziz,16,,,36.7134977,3.0850925,exact,osm,osm,"{""osm"":""3728583670""}",memorial
historic-601,Beaux fraisiers,Beaux fraisiers,بوفريزي,16,,,36.785754,3.0309207,exact,osm,osm,"{""osm"":""4295732789""}",memorial
historic-602,José de San Martin خوسيه دي سان مارتين,José de San Martin,خوسيه دي سان مارتين,16,,,36.7553815,3.0238533,exact,osm,osm,"{""osm"":""5640125932""}",memorial
historic-603,Place Emiliano Zapata,,,16,,,36.7429465,3.0865878,exact,osm,osm,"{""osm"":""2402564578""}",memorial
historic-604,Place des martyrs de Bab Ezzouar,,,16,,,36.7227275,3.1847857,exact,osm,osm,"{""osm"":""1231123187""}",memorial
historic-605,Statue El Amir Abdelkader,Statue El Amir Abdelkader,تمثال الأمير عبد القادر,16,,,36.776243,3.0583838,exact,osm,osm,"{""osm"":""2760492858""}",memorial
historic-606,TRC,,,16,,,36.671591,3.12545,exact,osm,osm,"{""osm"":""4357242918""}",memorial
historic-607,plaque commémorative,,,16,,,36.7458875,3.0692224,exact,osm,osm,"{""osm"":""11365279975""}",memorial
historic-608,sculpture de Josip Broz Tito,,,16,,,36.723241,3.1970819,exact,osm,osm,"{""osm"":""3240727076""}",memorial
historic-609,مقر بلدية الحراش,APC el harrach,مقر بلدية الحراش,16,,,36.7207973,3.13716,exact,osm,osm,"{""osm"":""3109237710""}",memorial
historic-61,Sidi Boubakeur,,,14,,,35.4506556,1.4711601,exact,osm,osm,"{""osm"":""4792258886""}",archaeological_site
historic-610,نقطة الصفر كيلومتر,Point zéro,نقطة الصفر كيلومتر,16,,,36.7729332,3.0588406,exact,osm,osm,"{""osm"":""12142226626""}",memorial
historic-611,مقبرة,Cimetière,مقبرة,17,,,34.5949825,3.0615069,exact,osm,osm,"{""osm"":""8103777720""}",memorial
historic-612,Le Conjadeur,,,18,,,36.8248729,5.7676658,exact,osm,osm,"{""osm"":""2560377515""}",memorial
historic-613,نصب القطار,Monument rail de train,نصب القطار,18,,,36.8088485,5.7849974,exact,osm,osm,"{""osm"":""2559088223""}",memorial
historic-614,نصب و مبنى,Stèle et bâtiment,نصب و مبنى,18,,,36.7690209,5.8974931,exact,osm,osm,"{""osm"":""4513762792""}",memorial
historic-615,Christian basilica,,,19,,,36.3186723,5.7376525,exact,osm,osm,"{""osm"":""2198143614""}",memorial
historic-616,Makam El Chahid,,,19,,,36.1809842,5.3979496,exact,osm,osm,"{""osm"":""1969995663""}",memorial
historic-617,Place des martyres,,ساحة الشهداء,19,,,36.3333906,5.182608,exact,osm,osm,"{""osm"":""394609805""}",memorial
historic-618,Rond-point Messaoud Zegar,Rond-point Messaoud Zegar,,19,,,36.1501208,5.7024762,exact,osm,osm,"{""osm"":""4547803906""}",memorial
historic-619,سطيف,Setif,سطيف,19,,,36.1961031,5.4062449,exact,osm,osm,"{""osm"":""1962627839""}",memorial
historic-62,Abri sous roche Ifri N’Dellal,Abri sous roche Ifri N’Dellal,,15,,,36.677114,4.424161,exact,osm,osm,,archaeological_site
historic-620,كتاب الشهيد,,كتاب الشهيد,19,,,36.2713145,5.1273676,exact,osm,osm,"{""osm"":""4457730292""}",memorial
historic-621,نصب الشهداء,Monument aux Martyrs,نصب الشهداء,19,,,36.226485,5.3954543,exact,osm,osm,"{""osm"":""438524396""}",memorial
historic-622,Ahmed Medeghri,,,20,,,34.8282688,0.1567588,exact,osm,osm,"{""osm"":""12466182381""}",memorial
historic-623,l'obélisque de Jemmapes,,,21,,,36.7385327,7.1064353,exact,osm,osm,"{""osm"":""1120671433""}",memorial
historic-624,Monument aux morts,,,22,,,35.1930629,-0.6345289,exact,osm,osm,"{""osm"":""2993985274""}",memorial
historic-625,المقام الشهيد,,المقام الشهيد,22,,,34.9234653,-0.9542852,exact,osm,osm,"{""osm"":""437453271""}",memorial
historic-626,8 Mai 1945,,,24,,,36.4617919,7.4235792,exact,osm,osm,"{""osm"":""3139475064""}",memorial
historic-627,الرئيس هواري بومدين,Monument Houari Boumédiène,الرئيس هواري بومدين,24,,,36.4626627,7.4330567,exact,osm,osm,"{""osm"":""4571986990""}",memorial
historic-628,مقام ازدياد المرحوم هواري بومدين,Lieu de naissance de feu Houari Boumédiène,,24,,,36.4777744,7.3290594,exact,osm,osm,"{""osm"":""7272595885""}",memorial
historic-629,مقبرة الشهداء,,مقبرة الشهداء,24,,,36.3672297,7.528848,exact,osm,osm,"{""osm"":""4653453903""}",memorial
historic-63,Semaa,,,15,,,36.8975716,4.156127,exact,osm,osm,"{""osm"":""2277162245""}",archaeological_site
historic-630,Monument aux morts,,,25,,,36.2628465,6.6920107,exact,osm,osm,"{""osm"":""3779960576""}",memorial
historic-631,مقام الشهيد,Makam Echahid,مقام الشهيد,25,,,36.2682471,6.4997967,exact,osm,osm,"{""osm"":""281891133""}",memorial
historic-632,منزل قريني,Grini,منزل قريني,25,,,36.5610237,6.7359921,exact,osm,osm,"{""osm"":""4742507238""}",memorial
historic-633,حي الشهيد قاسمي المنور,,حي الشهيد قاسمي المنور,26,,,36.2632825,3.0278935,exact,osm,osm,"{""osm"":""4727496690""}",memorial
