id,name,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,type,type_label_fr,daira,address,capacity,year,operational,pmr,surface_built_m2,surface_land_m2
04350,,43,,OUED SEGUEN,36.1805,6.3884,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,TELEGHMA,Proxmité siège APC,,2011,true,,1125,1125
04351,,43,,TIBERGUENT,36.405858,6.041585,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,ROUACHED,A proximité maison de jeunes,,2011,true,,1125,1125
04352,,43,,SIDI KHELIFA,36.356142,6.296577,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,MILA,Sidi Khlifa superieur,,2012,true,,1125,1125
04353,,43,,BENYAHIA ABDERRAHMANE,36.232062,6.017604,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,TADJENANET,Benyahia centre a proximité stade de football,,2011,true,,1125,1125
04354,,43,,OUED ATHMANIA,36.2475,6.2866,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,CHELGHOUM LAID,A l'interieur du maison de jeunes bouguerra amar,,2009,true,,1125,1125
04355,,43,,BOUHATEM,36.300897,6.007335,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,Bouhatem,Mechta tarmest,,2011,true,,1125,1125
04356,,43,,AIN BEIDA HARRICHE,36.381107,5.865243,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,Ain Beida harriche,Stade souaki,,2011,true,,1125,1125
04357,,43,,TADJENANET,36.126708,5.97833,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,TADJENANET,Cté dalia,,2008,true,,1125,1125
04358,,43,,OULED KHELLOUF,36.06093,6.125937,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,TADJENANET,Non concerné,,2008,true,,1125,1125
04359,,43,,EL MCHIRA,36.043699,6.19858,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,TELERGHMA,Mechta kelala,,2008,true,,1125,1125
04360,,43,,TADJENANET,36.118901,5.991309,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,TADJENANET,Cité 20 Aout,,2011,true,,1125,1125
04361,,43,,MILA,36.4587,6.2684,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,MILA,A proximité CEM benamira amar,,,true,,1125,1125
04362,,43,,TIBERGUENT,36.410544,6.036769,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,ROUACHED,A proximité du mosquée,,2015,true,,1125,1125
04363,,43,,OUED ATHMANIA,36.249802,6.282238,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,CHELGHOUM LAID,A l'interieur salle OMS 500 places,,2012,true,,1125,1125
04364,,43,,MILA,36.439966,6.25916,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,MILA,En face siège de la Wilaya,,2009,true,,1125,1125
04365,,43,,OUED ATHMANIA,36.2491,6.2846,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,CHELGHOUM LAID,A l'interieur du maison de jeunes menchar ferhi,,2015,true,,1125,1125
04366,,43,,OUED ENDJA,36.4364,6.1669,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,OUED ENDJA,Mechta el arsa,,2016,true,,1125,1125
04367,,43,,FERDJIOUA,36.404564,5.946618,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,FERDJIOUA,Cité 20 Logts social,,2015,true,,1125,1125
04368,,43,,BOUHATEM,36.334341,6.088762,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,Bouhatem,Cité kaioua ali,,2015,true,,1125,1125
04369,,43,,CHELGHOUM LAID,36.157693,6.169049,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,CHELGHOUM LAID,A l'interieur salle OMS 500 places mohamed boudiaf,,2015,true,,1125,1125
04370,,43,,TADJENANET,36.114788,5.973817,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,TADJENANET,Cité 412 logements,,2015,true,,924,924
04371,,43,,DERRADJI BOUSSELAH,36.314219,5.929246,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,Bouhatem,Cité chahid hamoud maamar,,2009,true,,1125,1125
04372,,43,,OUED SEGUEN,36.1803,6.3871,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,TELEGHMA,A l'interieur CSP,,2009,true,,1125,1125
04373,,43,,TERRAI BAINEM,36.54991,6.134673,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,TERRAI BAINEM,Bardou EST,,2009,true,,1125,1125
04374,,43,,ZEGHAIA,36.465394,6.168979,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,OUED ENDJA,Rue de L'independance à coté maison de jeunes,,2015,true,,1125,1125
04375,,43,,MILA,36.410089,6.282098,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,MILA,A l'interieur camp de jeunes,,2009,true,,1125,1125
04376,,43,,DERRADJI BOUSSELAH,36.311439,5.932727,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,Bouhatem,Cité chahid daoudi el arbi,,2008,true,,1125,1125
04377,,43,,CHELGHOUM LAID,36.165884,6.166657,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,CHELGHOUM LAID,A l'interieur maison de jeunes ahmed gueraiche,,2009,true,,1125,1125
04378,,43,,OULED KHELLOUF,36.058572,6.123159,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,TADJENANET,A l'interieur salle specialisée,,2020,true,,1125,1125
04379,,43,,TERRAI BAINEM,36.530649,6.127363,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,TERRAI BAINEM,Bardou OUEST,,2009,true,,1125,1125
04380,,43,,AIN MELLOUK,36.273886,6.179917,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,CHELGHOUM LAID,A proximité maison de jeunes,,2009,true,,1125,1125
04381,,43,,ZEGHAIA,36.4754,6.184571,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,OUED ENDJA,EL mechta,,2009,true,,1125,1125
04382,,43,,AIN MELLOUK,36.278653,6.173085,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,CHELGHOUM LAID,Cité freres lafdali,,2011,true,,1125,1125
04383,,43,,MILA,36.446621,6.263532,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,MILA,A l'interieur salle OMS 500 places,,2009,true,,1125,1125
04384,,43,,CHELGHOUM LAID,36.165643,6.170217,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,CHELGHOUM LAID,A l'interieur stade communal benjaballah said,,2015,true,,1125,1125
04385,,43,,TADJENANET,36.115775,5.968369,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,TADJENANET,Cité refaiai bachir,,2015,true,,1125,1125
04386,,43,,ZEGHAIA,36.469001,6.17238,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,OUED ENDJA,Rue boutrif,,2008,true,,1125,1125
04387,,43,,AIN BEIDA HARRICHE,36.389786,5.891477,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,Ain Beida harriche,A l'interieur CSP,,2017,true,,1125,1125
04388,,43,,TASSADANE HADDADA,36.496781,5.865753,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,Tassadane Haddada,Mechta agarou,,2017,true,,1125,1125
04389,,43,,OULED KHELLOUF,36.058719,6.123695,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,TADJENANET,A proximité CEM laouar abderahmane,,2012,true,,1125,1125
04390,,43,,BOUHATEM,36.306145,6.011752,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,Bouhatem,A l'interieur CSP,,2012,true,,1125,1125
04391,,43,,MILA,36.438046,6.257867,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,MILA,En face antenne OPGI cité DNC,,2012,true,,1125,1125
04392,IND,43,,OUED ENDJA,36.44527,6.148449,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,OUED ENDJA,MECHTA EL ARSA,,2012,true,true,1125,1125
04393,IND,43,,AIN MELLOUK,36.273795,6.176041,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,CHELGHOUM LAID,,,2008,true,true,1125,1125
04394,IND,43,,AIN MELLOUK,36.282332,6.170912,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,CHELGHOUM LAID,,,2015,true,true,1125,1125
04395,IND,43,,EL MECHIRA,36.015079,6.226872,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,TELEGHMA,EL MECHIRA CENTRE,,2008,true,true,112,1125
04396,non concerné,43,,AMIRA ARRES,36.52438,6.047449,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,TERRAI BAINEN,Mechta boulefrayes,,2022,true,,,946
04397,non concerné,43,,MILA,36.4541,6.2446,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,MILA,Lotissement boulmerka,,2015,true,,924,924
04398,non concerné,43,,AIN TINE,36.4303,6.3215,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,MILA,azzaba lotfi,,2022,true,,,1269
04399,non concerné,43,,HAMALA,36.5611,6.335,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,GRAREM GOUGA,Cheglibi makhlouf hamala,,2022,true,,,1125
04400,non concerné,43,,CHIGARA,36.565296,6.201326,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,SIDI MEROUANE,Mechta sfisfa chigara,,2022,true,,,1125
04401,non concerné,43,,Minar Zarza,36.5342,5.8932,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,TASSADANE HADDADA,Mechta chetouane,,2022,true,,,1125
04402,Non concerné,43,,ROUACHED,36.4543,6.0513,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,ROUACHED,A l'interieur CSP,,2017,true,,1125,1125
04403,Non concerné,43,,OUED ENDJA,36.4365,6.1214,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,OUED ENDJA,A l'interieur du maison de jeunes,,2009,true,,1125,1125
04404,Non concerné,43,,ROUACHED,36.4568,6.0379,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,ROUACHED,Proximité Daira,,2011,true,,1125,1125
04405,Non concerné,43,,FERDJIOUA,36.4067,5.9433,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,FERDJIOUA,A l'interieur maison de jeunes Tikoudane messbah,,2009,true,,1125,1125
04406,Non concerné,43,,AHMED RACHDI,36.389,6.1319,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,OUED ENDJA,Rue dahamchi lakhdar,,2011,true,,1125,1125
04407,Non concerné,43,,OUED ENDJA,36.4187,6.1212,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,OUED ENDJA,Mechta boussder smail,,2009,true,,1125,1125
04408,Non concerné,43,,OUED ENDJA,36.4294,6.124,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,OUED ENDJA,Batiments 40 logements LSP,,2011,true,,1125,1125
04409,Non concerné,43,,OUED ENDJA,36.4359,6.1234,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,OUED ENDJA,Cité 311 logements,,2015,true,,1125,1125
04410,aire de jeux de football,44,,EL-ATTAF,36.1844,1.7415,exact,sig_mjs,mjs,AJF,Aire de jeux football,EL ATTAF,Aire de Jeu de foot ball hay ouled zitouni el attaf,120,2006,true,,2800,2800
04411,aire de jeux de football,44,,AIN-LECHIAKH,36.1393,2.4284,exact,sig_mjs,mjs,AJF,Aire de jeux football,AIN LECHIAKH,Aire de Jeu de foot ball hay kachroude Ain-lecheikh,120,2011,true,,2088,2088
04412,aire de jeux de football,44,,BOURACHED,36.2257,1.8881,exact,sig_mjs,mjs,AJF,Aire de jeux football,DJELIDA,aire de jeux de football hay kodeyet zaboudje bourached,120,2010,true,,1060,1060
04413,aire de jeux de football,44,,BOUMEDFAA,36.3552,2.4449,exact,sig_mjs,mjs,AJF,Aire de jeux football,BOUMEDFAA,Aire de Jeu de foot ball hay ben zeghimi boumedfaa,120,2010,true,,1060,1060
04414,aire de jeux de football,44,,ARIB,36.2919,2.0659,exact,sig_mjs,mjs,AJF,Aire de jeux football,EL AMRA,Aire de Jeu de foot ball arib centre,120,2009,true,,1860,1860
04415,aire de jeux de football,44,,DJELIDA,36.1959,2.1115,exact,sig_mjs,mjs,AJF,Aire de jeux football,DJELIDA,Aire de Jeu de foot ball VSA Djelida,120,2011,true,,2088,2088
04416,aire de jeux de football,44,,EL-AMRA,36.3095,1.8428,exact,sig_mjs,mjs,AJF,Aire de jeux football,EL AMRA,Aire de Jeu de foot ball Hay drabla el amra,120,2015,true,,2088,2088
04417,aire de jeux de football,44,,AIN DEFLA,36.2464,2.0343,exact,sig_mjs,mjs,AJF,Aire de jeux football,AIN DEFLA,Aire de Jeu de foot ball Hay feghailia ain defla,120,2015,true,,2088,2088
04418,aire de jeux de football,44,,AIN-BOUYAHIA,36.259,1.7707,exact,sig_mjs,mjs,AJF,Aire de jeux football,EL ABADIA,Aire de Jeu de foot ball hay lahbell ain bouyahia,120,2011,true,,720,720
04419,aire de jeux de football,44,,TIBERKANINE,36.1769,1.6272,exact,sig_mjs,mjs,AJF,Aire de jeux football,EL ATTAF,Aire de Jeu de foot ball tiberkanine centre,120,2011,true,,800,800
04420,aire de jeux de football,44,,DJELIDA,36.2561,1.8949,exact,sig_mjs,mjs,AJF,Aire de jeux football,DJELIDA,aire de jeux de football hay zennadra ain defla,120,2015,true,true,2088,2088
04421,hay tafrent,44,,BATHIA,35.939911,1.809956,exact,sig_mjs,mjs,AJF,Aire de jeux football,BATHIA,hay tafrent,,,true,true,,
04422,bouledrome,44,,AIN DEFLA,36.2661,1.97,approximate,sig_mjs,mjs,BL,Boulodrome,AIN DEFLA,bouledrome rue emir khaled ain defla centre,120,2006,true,true,342,342
04423,Bassin de Natation,44,,KHEMIS-MILIANA,36.2645,2.2351,exact,sig_mjs,mjs,BN,Bassin de natation,KHEMIS Miliana,Hay Souffay Khemis-Miliana,100,2006,true,,200,200
04424,Bassin de Natation,44,,AIN DEFLA,36.2587,1.9488,exact,sig_mjs,mjs,BN,Bassin de natation,AIN DEFLA,Centre de loisir 19 mars ain defla centre,100,2009,true,true,200,200
04425,Bassin de Natation,44,,DJENDEL,36.2184,2.4091,exact,sig_mjs,mjs,BN,Bassin de natation,DJENDEL,Bassin de Natation Maison de jeune Chahid ben cherifa mohamed,100,2006,true,true,200,200
04426,Bassin de Natation,44,,EL-ATTAF,36.2224,1.6681,exact,sig_mjs,mjs,BN,Bassin de natation,EL ATTAF,Bassin de Natation CSP Ben Aicha Moeti Ahmed Hay Bouzar El Attaf,100,2005,true,true,200,200
04427,Bassin de Natation,44,,BOUMEDFAA,36.3634,2.4831,exact,sig_mjs,mjs,BN,Bassin de natation,BOUMEDFAA,Bassin de Natation BouMedfaa Centre,100,2006,true,true,200,200
04428,Bassin de Natation,44,,AIN-LECHIAKH,36.1587,2.4038,exact,sig_mjs,mjs,BN,Bassin de natation,AIN LECHIAKH,Bassin de Natation Ain Lechiakh Centre,100,2006,true,true,200,200
04429,Bassin de Natation,44,,DJELIDA,36.2063,2.0772,exact,sig_mjs,mjs,BN,Bassin de natation,DJELIDA,Bassin de Natation CSP Abdhamid Karmali Hauy 40 Logts djelida,100,2006,true,true,200,200
04430,Bassin de Natation,44,,EL-ABADIA,36.2737,1.6738,exact,sig_mjs,mjs,BN,Bassin de natation,EL ABADIA,Bassin de Natation Salle Polyvalente Chahid Tagroute Cherif Hay Sidi Saad,100,2006,true,true,200,200
04431,Bassin de Natation,44,,BORDJ-EMIR-KHALED,36.1255,2.2067,exact,sig_mjs,mjs,BN,Bassin de natation,BORDJ EL EMIR KHALED,Bassin de Natation CSP Chahid Faidi Med Bordj Emir Khaled,100,2007,true,,200,200
04432,Bassin de Natation,44,,ROUINA,36.2304,1.8099,exact,sig_mjs,mjs,BN,Bassin de natation,ROUINA,Bassin de Natation CSP Hay Seaidia Rouina,100,2006,true,true,200,200
04433,centre equestre,44,,AIN DEFLA,36.27,1.9825,approximate,sig_mjs,mjs,CE,Centre équestre,AIN DEFLA,centre equestre cheikh bouamama ain defla centre,500,,true,true,1149,81787
04434,court de tennis,44,,AIN DEFLA,36.2696,1.9829,exact,sig_mjs,mjs,CT,Court de tennis,AIN DEFLA,court de tinnis centre equestre cheikh bouamama ain defla centre,25,2017,true,true,648,648
04435,court de tinnis,44,,AIN DEFLA,36.2694,1.9827,exact,sig_mjs,mjs,CT,Court de tennis,AIN DEFLA,court de tennis centre equestre cheikh bouamama ain defla centre,25,2017,true,true,648,648
04436,court de tinnis,44,,AIN DEFLA,36.2696,1.9831,exact,sig_mjs,mjs,CT,Court de tennis,AIN DEFLA,cour de tennis centre equestre cheikh bouamama ain defla centre,25,2017,true,true,648,648
04437,courT de tinnis,44,,AIN DEFLA,36.2694,1.9825,exact,sig_mjs,mjs,CT,Court de tennis,AIN DEFLA,court de tennis centre equestre cheikh bouamama ain defla centre,25,2017,true,true,648,648
04438,,44,,AIN DEFLA,36.2633,1.9565,exact,sig_mjs,mjs,P25,Piscine 25 m,AIN DEFLA,Complexe Sportif chahid aek ben hamdoud Rue Emir AEK Ain-Defla,250,1998,true,true,3500,21500
04439,Piscine 25 m,44,,KHEMIS-MILIANA,36.2569,2.2586,exact,sig_mjs,mjs,P25,Piscine 25 m,KHEMIS Miliana,Piscine Couverte Chahid hadj ahmed djillali khemis-miliana,300,2013,true,true,1915,4343
04440,,44,,KHEMIS-MILIANA,36.2569,2.2611,exact,sig_mjs,mjs,PA,Piste d'athlétisme,KHEMIS Miliana,"Stade OMS Chahid Belkebir AEK Surnomé "" Si Balehcen """,150,2007,true,,8800,17300
04441,,44,,ROUINA,36.2434,1.8019,exact,sig_mjs,mjs,PP,Piscine de proximité,ROUINA,Piscine de Proximité habasse med nomé noureddine rouina centre,150,2018,true,true,1135,1300
04442,Piscine de Proximité Chahid laib meragueb,44,,EL-ATTAF,36.2221,1.6681,exact,sig_mjs,mjs,PP,Piscine de proximité,EL ATTAF,Piscine de Proximité Chahid laib meragueb hay bouzar el attaf,200,2019,true,true,1135,1300
04443,,44,,MILIANA,36.3089,2.222,exact,sig_mjs,mjs,SOMS,Salle OMS,MILIANA,Salle OMS Chahid Boudhiaf Sadek Rue Chahid Med Bouras Miliana,1000,2002,true,true,2172,4395
04444,,44,,BOUMEDFAA,36.368,2.4721,exact,sig_mjs,mjs,SOMS,Salle OMS,BOUMEDFAA,Salle OMS Chahid belkacem abdelkader boomedfaa,500,2019,true,true,2356,4500
04445,,44,,DJENDEL,36.2223,2.4199,exact,sig_mjs,mjs,SOMS,Salle OMS,DJENDEL,Salle OMS Chahid Wazzani Ahmed Rue chahid Chebbak Djeloul Djendel,500,1996,true,true,1742,3493
04446,,44,,KHEMIS-MILIANA,36.258,2.217,exact,sig_mjs,mjs,SOMS,Salle OMS,KHEMIS Miliana,Salle OMS Rue Frère Messous Khemis-Miliana,200,1996,true,true,2188,3853
04447,salle OMS,44,,ROUINA,36.2433,1.8024,exact,sig_mjs,mjs,SOMS,Salle OMS,ROUINA,Salle OMS Chahid RabehBen Abas Moussa Rouina centre,500,2018,true,,2685,3200
04448,salle OMS,44,,AIN DEFLA,36.2628,1.9557,exact,sig_mjs,mjs,SOMS,Salle OMS,AIN DEFLA,Complexe Sportif chahid aek ben hamdoud Rue Emir AEK Ain-Defla,1000,1996,true,,2500,21500
04449,,44,,OUED DJEMAA,36.0693,2.2951,exact,sig_mjs,mjs,SS,Salle spécialisée,AIN LECHIAKH,Salle Spécialisée Chahid mssane med Oued Djemaa centre,75,2018,true,true,510,2075
04450,Salle Spécialisée,44,,ZEDDINE,36.1562,1.8202,exact,sig_mjs,mjs,SS,Salle spécialisée,ROUINA,chahid ben yamina med zeddine centre,75,2019,true,true,510,1000
04451,Salle Spécialisée,44,,MILIANA,36.3078,2.2222,exact,sig_mjs,mjs,SS,Salle spécialisée,MILIANA,Salle Spécialisée Rue Chahid Med Bouras Miliana,265,,true,true,350,1009
04452,salle spécialisée AEK Boukhenfar,44,,EL-ATTAF,36.2127,1.6769,exact,sig_mjs,mjs,SS,Salle spécialisée,EL ATTAF,VSA el attaf,,,true,true,,
04453,,44,,KHEMIS-MILIANA,36.2562,2.2605,exact,sig_mjs,mjs,STOMS,Stade OMS,KHEMIS Miliana,"Stade OMS Chahid Belkebir AEK Surnomé "" Si Balehcen """,10400,2005,true,true,70000,70000
04454,,44,,AIN DEFLA,36.2341,1.8832,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,AIN DEFLA,,,,,false,,
04455,Terrain sportif de proximité,44,,EL-MAINE,36.0488,1.7562,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,ROUINA,TSP maine centre,120,2011,true,,800,800
04456,Terrain sportif de proximité,44,,KHEMIS-MILIANA,36.2612,2.2156,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,KHEMIS Miliana,stade du basket baal khemis miliana centre,100,2005,true,,588,588
04457,Terrain sportif de proximité,44,,KHEMIS-MILIANA,36.2582,2.2406,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,KHEMIS Miliana,TSP université khemis-miliana,120,2009,true,,1450,1450
04458,Terrain sportif de proximité,44,,KHEMIS-MILIANA,36.2574,2.2252,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,KHEMIS Miliana,Aire de Jeu hay nadjma,120,2006,true,,800,800
04459,Terrain sportif de proximité,44,,KHEMIS-MILIANA,36.2587,2.2401,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,KHEMIS Miliana,piste d'athlétisme université khemis-miliana,120,2009,true,,600,600
04460,Terrain sportif de proximité,44,,KHEMIS-MILIANA,36.2615,2.2106,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,KHEMIS Miliana,TSP M J Chahid Mhamed Bougara Khemis-Miliana,120,2014,true,,380,380
04461,Terrain sportif de proximité,44,,KHEMIS-MILIANA,36.2585,2.2406,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,KHEMIS Miliana,Aire de Jeu université khemis-miliana,120,2009,true,,1500,1500
04462,Terrain sportif de proximité,44,,DJEMAA OULED CHEIKH,36.1304,2.0067,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,DJELIDA,TSP hay meraimia Djemaa O Cheikh,120,2010,true,,1060,1060
04463,Terrain sportif de proximité,44,,SIDI LAKHDAR,36.2651,2.1579,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,KHEMIS Miliana,TSP Sidi Lakhdar centre,120,2003,true,,960,960
04464,Terrain sportif de proximité,44,,EL-ABADIA,36.2686,1.6889,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,EL ABADIA,TSP de la M J 01 er novembre El Abadia Centre,120,2011,true,,720,720
04465,Terrain sportif de proximité,44,,AIN DEFLA,36.2583,1.9559,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,AIN DEFLA,TSP a proximité de la gendarmerie national,120,2006,true,,681,681
04466,Terrain sportif de proximité,44,,AIN DEFLA,36.2624,1.9626,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,AIN DEFLA,TSP stade communal,120,2004,true,,960,960
04467,Terrain sportif de proximité,44,,EL-ABADIA,36.2737,1.6741,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,EL ABADIA,TSP de la salle polyv. Chahid Tagroute Cherif Hay Sidi Saad,120,2005,true,,313,313
04468,Terrain sportif de proximité,44,,AIN-BOUYAHIA,36.2622,1.7274,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,EL ABADIA,TSP hay sra bouali ain bouyahia,120,2010,true,,1904,1904
04469,Terrain sportif de proximité,44,,AIN DEFLA,36.2631,1.9676,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,AIN DEFLA,Aire de Jeu de foot ball Rue 1ere novembre 1954,120,2015,true,true,1209,1209
04470,Terrain sportif de proximité,44,,TACHETA ZEGAGHA,36.344,1.641,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,EL ABADIA,TSP hay ouled addi tacheta,120,2003,true,,960,960
04471,Terrain sportif de proximité,44,,MILIANA,36.3028,2.2222,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,MILIANA,miliana centre,120,2005,true,true,860,860
04472,Terrain sportif de proximité,44,,AIN-BENIAN,36.3546,2.3947,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,HAMMAM RIGHA,TSP hay el horia ain beniene,120,2010,true,,1060,1060
04473,Terrain sportif de proximité,44,,DJENDEL,36.2249,2.4182,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,DJENDEL,TSP hay djillali goismi djendel,120,2010,true,,800,800
04474,Terrain sportif de proximité,44,,EL-ATTAF,36.2221,1.6671,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,EL ATTAF,TSP CSP Ben Aicha Moeti Ahmed Hay Bouzar El Attaf,120,2004,true,,1525,960
04475,Terrain sportif de proximité,44,,DJENDEL,36.2172,2.4118,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,DJENDEL,TSP hay mosalaha djendel,120,2010,true,,580,580
04476,Terrain sportif de proximité,44,,AIN DEFLA,36.2618,1.9617,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,AIN DEFLA,TSP dans le stade communal,120,2011,true,,652,652
04477,Terrain sportif de proximité,44,,TIBERKANINE,36.1752,1.6282,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,EL ATTAF,TSP a proximité de la salle polyvalente,120,2014,true,true,405,405
04478,Terrain sportif de proximité,44,,EL-ATTAF,36.2278,1.6735,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,EL ATTAF,TSP Maison de Jeunes Iziene amar cite chahid ahmed salem,120,2011,true,,1060,1060
04479,Terrain sportif de proximité,44,,EL-ABADIA,36.276,1.6757,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,EL ABADIA,TSP el abadia centre,120,2014,true,,1476,1476
04480,Terrain sportif de proximité,44,,ZEDDINE,36.1597,1.8233,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,ROUINA,Aire de Jeu rentré de zeddine,120,2010,true,,800,800
04481,Terrain sportif de proximité,44,,BATHIA,35.905,1.8544,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,BATHIA,TSP hay kehailia bathia,120,2010,true,,1060,1060
04482,Terrain sportif de proximité,44,,EL-ATTAF,36.2268,1.651,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,EL ATTAF,Aire de Jeu hay ali ben hania el attaf,120,2009,true,,1060,1060
04483,Terrain sportif de proximité,44,,ZEDDINE,36.1627,1.8423,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,ROUINA,Aire de Jeu zeddine encien,120,2004,true,,960,960
04484,Terrain sportif de proximité,44,,DJENDEL,36.2183,2.4093,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,DJENDEL,TSP maison de jeunes Chahid ben cherifa mohamed,120,2003,true,,1056,1056
04485,Terrain sportif de proximité,44,,AIN DEFLA,36.2624,1.9622,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,AIN DEFLA,TSP dans le stade communal,120,2011,true,,525,525
04486,Terrain sportif de proximité,44,,HAMMAM-RIGHA,36.3771,2.3852,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,HAMMAM RIGHA,TSP du complexe touristique,120,2003,true,,960,960
04487,Terrain sportif de proximité,44,,TARIK-IBN-ZIAD,35.9885,2.1457,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,BORDJ EL EMIR KHALED,TSP hay tanoute Tarik Ibn Zied,560,2010,true,,560,560
04488,Terrain sportif de proximité,44,,EL-AMRA,36.3105,1.8513,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,EL AMRA,TSP hay 200 logts El Amra,120,2011,true,,1050,1050
